episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,1901000,1.0,3.77923329,,4,12
2,1901001,0.99,3.5934899,,4,0
3,1901002,0.9801,2.94884787,,4,8
4,1901003,0.970299,3.04150283,,5,12
5,1901004,0.96059601,3.75549882,,4,3
6,1901005,0.95099005,3.77906327,,4,1
7,1901006,0.94148015,-0.14300522,,5,1
8,1901007,0.93206535,3.66963331,,4,5
9,1901008,0.92274469,2.50340968,,4,5
10,1901009,0.91351725,1.70173637,,4,0
11,1901010,0.90438208,2.98742638,,5,1
12,1901011,0.89533825,3.68668799,,4,3
13,1901012,0.88638487,-0.3648124,,5,8
14,1901013,0.87752102,0.84627995,,4,3
15,1901014,0.86874581,2.95489326,,5,12
16,1901015,0.86005835,2.91284818,,4,3
17,1901016,0.85145777,1.9327857,,4,1
18,1901017,0.84294319,3.7197776,,4,12
19,1901018,0.83451376,1.42519717,,4,3
20,1901019,0.82616862,0.94885515,,5,12
21,1901020,0.81790694,2.04864304,,5,3
22,1901021,0.80972787,1.71981236,,5,3
23,1901022,0.80163059,1.98998087,,4,0
24,1901023,0.79361428,3.65612127,,4,1
25,1901024,0.78567814,3.84266368,,4,5
26,1901025,0.77782136,0.86621243,,5,3
27,1901026,0.77004315,-0.02224317,,5,3
28,1901027,0.76234271,-0.23964105,,5,12
29,1901028,0.75471929,2.75660526,,5,12
30,1901029,0.74717209,2.92400541,,5,1
31,1901030,0.73970037,3.09935007,,5,12
32,1901031,0.73230337,2.83359515,,4,1
33,1901032,0.72498034,3.74246864,,4,5
34,1901033,0.71773053,3.13640146,,5,1
35,1901034,0.71055323,2.42565049,,4,3
36,1901035,0.70344769,2.84054661,,5,0
37,1901036,0.69641322,1.69527431,,4,3
38,1901037,0.68944909,1.94224923,,4,8
39,1901038,0.6825546,2.86705514,,4,12
40,1901039,0.67572905,3.91347788,,5,0
41,1901040,0.66897176,0.80342991,,5,3
42,1901041,0.66228204,0.58635526,,4,8
43,1901042,0.65565922,2.86555109,,5,8
44,1901043,0.64910263,3.74221396,,4,0
45,1901044,0.6426116,2.58562264,,4,0
46,1901045,0.63618549,3.75625531,,4,5
47,1901046,0.62982363,1.40628298,,4,1
48,1901047,0.62352539,2.98972106,,4,5
49,1901048,0.61729014,2.73907068,,4,5
50,1901049,0.61111724,2.5963456,,4,8
51,1901050,0.60500607,2.10213655,,5,5
52,1901051,0.59895601,1.98375302,,4,0
53,1901052,0.59296645,3.68938031,,4,5
54,1901053,0.58703678,1.94478857,,4,1
55,1901054,0.58116641,2.86288765,,4,8
56,1901055,0.57535475,2.59152849,,4,12
57,1901056,0.5696012,1.85303303,,4,3
58,1901057,0.56390519,0.92578733,,5,5
59,1901058,0.55826614,1.6105631,,4,12
60,1901059,0.55268348,2.7395286,,4,0
61,1901060,0.54715664,1.55070944,,4,12
62,1901061,0.54168508,2.77882024,,5,5
63,1901062,0.53626823,3.73119033,,4,12
64,1901063,0.53090554,0.72196687,,4,8
65,1901064,0.52559649,2.81078578,,4,1
66,1901065,0.52034052,2.94691607,,5,3
67,1901066,0.51513712,2.47838973,,4,1
68,1901067,0.50998575,2.95098883,,5,3
69,1901068,0.50488589,1.83164614,,4,1
70,1901069,0.49983703,2.72789833,,5,8
71,1901070,0.49483866,1.58890665,,4,1
72,1901071,0.48989027,2.68398458,,4,8
73,1901072,0.48499137,3.9865387,,5,0
74,1901073,0.48014146,1.50489266,,4,12
75,1901074,0.47534004,1.13514425,,4,3
76,1901075,0.47058664,2.70516259,,4,0
77,1901076,0.46588078,2.9323218,,4,8
78,1901077,0.46122197,2.87926829,,4,3
79,1901078,0.45660975,2.75768991,,4,0
80,1901079,0.45204365,2.91452841,,4,5
81,1901080,0.44752321,1.87038854,,4,12
82,1901081,0.44304798,3.62847645,,4,12
83,1901082,0.4386175,1.47807913,,4,0
84,1901083,0.43423133,2.76690273,,4,0
85,1901084,0.42988901,2.92496086,,4,0
86,1901085,0.42559012,1.65692172,,4,0
87,1901086,0.42133422,0.87748701,,4,0
88,1901087,0.41712088,2.15326739,,4,1
89,1901088,0.41294967,3.67456521,,4,3
90,1901089,0.40882017,-0.04192451,,5,1
91,1901090,0.40473197,2.90577866,,4,0
92,1901091,0.40068465,1.80266957,,4,0
93,1901092,0.39667781,-0.08254444,,5,0
94,1901093,0.39271103,1.50852111,,4,8
95,1901094,0.38878392,2.50641405,,4,8
96,1901095,0.38489608,1.71379356,,4,5
97,1901096,0.38104712,1.53547257,,4,3
98,1901097,0.37723665,2.76392712,,5,0
99,1901098,0.37346428,2.95152706,,4,12
100,1901099,0.36972964,3.71267925,,4,8
101,1901100,0.36603234,3.99573783,,5,0
102,1901101,0.36237202,2.46109811,,4,1
103,1901102,0.3587483,1.70467438,,4,8
104,1901103,0.35516081,1.56385386,,4,0
105,1901104,0.35160921,2.82858493,,4,1
106,1901105,0.34809311,1.70359602,,4,0
107,1901106,0.34461218,1.87176595,,4,0
108,1901107,0.34116606,1.97076796,,4,8
109,1901108,0.3377544,2.04980346,,5,8
110,1901109,0.33437686,2.97934242,,4,1
111,1901110,0.33103309,1.44998774,,4,1
112,1901111,0.32772276,3.72646353,,4,5
113,1901112,0.32444553,1.54958309,,4,5
114,1901113,0.32120107,3.68464787,,4,1
115,1901114,0.31798906,3.67364885,,4,1
116,1901115,0.31480917,1.67165874,,4,0
117,1901116,0.31166108,2.73938846,,4,0
118,1901117,0.30854447,1.80272772,1.26424077,4,12
119,1901118,0.30545903,3.68321059,0.93536775,4,1
120,1901119,0.30240444,1.82172077,0.96076785,4,5
121,1901120,0.29938039,3.89409032,0.86156381,5,12
122,1901121,0.29638659,2.98371687,0.70908128,5,12
123,1901122,0.29342272,1.55806343,0.65507708,4,0
124,1901123,0.29048849,2.53464736,0.58307642,4,0
125,1901124,0.28758361,0.61085654,0.67181703,4,12
126,1901125,0.28470777,2.89238007,0.52121452,4,0
127,1901126,0.2818607,2.90735153,0.50172854,4,3
128,1901127,0.27904209,1.50931049,0.42729721,4,3
