sample_index,sampler_id,timestamp_s,monotonic_s,sample_t_mono,link,rho,throughput_mbps,tx_bytes_delta,dt_s,rx_bytes_delta,rho_rx,read_duration_us
170,0,34.200197,5816.110265249,5816.110265249,ad,0.95176729,3.80706914,95172,0.19999006,95172,0.95176729,205.7
170,0,34.200197,5816.110265249,5816.110265249,bc,0.94215348,5.65292085,141316,0.19999006,141316,0.94215348,205.7
170,0,34.200197,5816.110265249,5816.110265249,bd,0.95176729,5.71060372,142758,0.19999006,142758,0.95176729,205.7
170,0,34.200197,5816.110265249,5816.110265249,vC,0.82198084,6.57584670,164388,0.19999006,164388,0.82198084,205.7
170,0,34.200197,5816.110265249,5816.110265249,vD,0.85562918,5.13377506,128338,0.19999006,128338,0.85562918,205.7
171,0,34.400235,5816.310302675,5816.310302675,uA,0.82178622,6.57428977,164388,0.20003743,164388,0.82178622,235.4
171,0,34.400235,5816.310302675,5816.310302675,uB,0.84581506,5.07489035,126896,0.20003743,126896,0.84581506,235.4
171,0,34.400235,5816.310302675,5816.310302675,ac,0.95154194,5.70925164,142758,0.20003743,142758,0.95154194,235.4
171,0,34.400235,5816.310302675,5816.310302675,ad,0.95154194,3.80616776,95172,0.20003743,95172,0.95154194,235.4
171,0,34.400235,5816.310302675,5816.310302675,bc,0.94193041,5.65158243,141316,0.20003743,141316,0.94193041,235.4
171,0,34.400235,5816.310302675,5816.310302675,bd,0.95154194,5.70925164,142758,0.20003743,142758,0.95154194,235.4
171,0,34.400235,5816.310302675,5816.310302675,vC,0.82178622,6.57428977,164388,0.20003743,164388,0.82178622,235.4
171,0,34.400235,5816.310302675,5816.310302675,vD,0.85542659,5.13255956,128338,0.20003743,128338,0.85542659,235.4
172,0,34.600242,5816.510310145,5816.510310145,uA,0.82911903,6.63295228,165830,0.20000747,165830,0.82911903,285.1
172,0,34.600242,5816.510310145,5816.510310145,uB,0.84594174,5.07565044,126896,0.20000747,126896,0.84594174,285.1
172,0,34.600242,5816.510310145,5816.510310145,ac,0.95168446,5.71010674,142758,0.20000747,142758,0.95168446,285.1
172,0,34.600242,5816.510310145,5816.510310145,ad,0.96610392,3.86441567,96614,0.20000747,96614,0.96610392,285.1
172,0,34.600242,5816.510310145,5816.510310145,bc,0.94207148,5.65242890,141316,0.20000747,141316,0.94207148,285.1
172,0,34.600242,5816.510310145,5816.510310145,bd,0.96129743,5.76778459,144200,0.20000747,144200,0.96129743,285.1
172,0,34.600242,5816.510310145,5816.510310145,vC,0.82190930,6.57527443,164388,0.20000747,164388,0.82190930,285.1
172,0,34.600242,5816.510310145,5816.510310145,vD,0.85555471,5.13332828,128338,0.20000747,128338,0.85555471,285.1
173,0,34.800201,5816.710268959,5816.710268959,uA,0.82210929,6.57687436,164388,0.19995881,164388,0.82210929,199.5
173,0,34.800201,5816.710268959,5816.710268959,uB,0.84614758,5.07688547,126896,0.19995881,126896,0.84614758,199.5
173,0,34.800201,5816.710268959,5816.710268959,ac,0.94230071,5.65380427,141316,0.19995881,141316,0.94230071,199.5
173,0,34.800201,5816.710268959,5816.710268959,ad,0.95191603,3.80766410,95172,0.19995881,95172,0.95191603,199.5
173,0,34.800201,5816.710268959,5816.710268959,bc,0.94230071,5.65380427,141316,0.19995881,141316,0.94230071,199.5
173,0,34.800201,5816.710268959,5816.710268959,bd,0.95191603,5.71149615,142758,0.19995881,142758,0.95191603,199.5
173,0,34.800201,5816.710268959,5816.710268959,vC,0.82932078,6.63456624,165830,0.19995881,165830,0.82932078,199.5
173,0,34.800201,5816.710268959,5816.710268959,vD,0.85576289,5.13457735,128338,0.19995881,128338,0.85576289,199.5
174,0,35.000218,5816.910286235,5816.910286235,uA,0.82186900,6.57495204,164388,0.20001728,164388,0.82186900,214.1
174,0,35.000218,5816.910286235,5816.910286235,uB,0.84590026,5.07540157,126896,0.20001728,126896,0.84590026,214.1
174,0,35.000218,5816.910286235,5816.910286235,ac,0.95163780,5.70982677,142758,0.20001728,142758,0.95163780,214.1
174,0,35.000218,5816.910286235,5816.910286235,ad,0.96605655,3.86422620,96614,0.20001728,96614,0.96605655,214.1
174,0,35.000218,5816.910286235,5816.910286235,bc,0.94202529,5.65215175,141316,0.20001728,141316,0.94202529,214.1
174,0,35.000218,5816.910286235,5816.910286235,bd,0.95163780,5.70982677,142758,0.20001728,142758,0.95163780,214.1
174,0,35.000218,5816.910286235,5816.910286235,vC,0.82186900,6.57495204,164388,0.20001728,164388,0.82186900,214.1
174,0,35.000218,5816.910286235,5816.910286235,vD,0.84590026,5.07540157,126896,0.20001728,126896,0.84590026,214.1
175,0,35.200225,5817.110293344,5817.110293344,uA,0.82191079,6.57528630,164388,0.20000711,164388,0.82191079,256.8
175,0,35.200225,5817.110293344,5817.110293344,uB,0.84594327,5.07565960,126896,0.20000711,126896,0.84594327,256.8
175,0,35.200225,5817.110293344,5817.110293344,ac,0.94207318,5.65243910,141316,0.20000711,141316,0.94207318,256.8
175,0,35.200225,5817.110293344,5817.110293344,ad,0.95168617,3.80674470,95172,0.20000711,95172,0.95168617,256.8
175,0,35.200225,5817.110293344,5817.110293344,bc,0.94207318,5.65243910,141316,0.20000711,141316,0.94207318,256.8
175,0,35.200225,5817.110293344,5817.110293344,bd,0.95168617,5.71011705,142758,0.20000711,142758,0.95168617,256.8
175,0,35.200225,5817.110293344,5817.110293344,vC,0.82191079,6.57528630,164388,0.20000711,164388,0.82191079,256.8
175,0,35.200225,5817.110293344,5817.110293344,vD,0.85555626,5.13333755,128338,0.20000711,128338,0.85555626,256.8
176,0,35.400215,5817.310283233,5817.310283233,uA,0.82919192,6.63353534,165830,0.19998989,165830,0.82919192,228.7
176,0,35.400215,5817.310283233,5817.310283233,uB,0.83640228,5.01841369,125454,0.19998989,125454,0.83640228,228.7
176,0,35.400215,5817.310283233,5817.310283233,ac,0.95176811,5.71060869,142758,0.19998989,142758,0.95176811,228.7
176,0,35.400215,5817.310283233,5817.310283233,ad,0.96618884,3.86475537,96614,0.19998989,96614,0.96618884,228.7
176,0,35.400215,5817.310283233,5817.310283233,bc,0.94215429,5.65292577,141316,0.19998989,141316,0.94215429,228.7
176,0,35.400215,5817.310283233,5817.310283233,bd,0.95176811,5.71060869,142758,0.19998989,142758,0.95176811,228.7
176,0,35.400215,5817.310283233,5817.310283233,vC,0.82919192,6.63353534,165830,0.19998989,165830,0.82919192,228.7
176,0,35.400215,5817.310283233,5817.310283233,vD,0.85562992,5.13377953,128338,0.19998989,128338,0.85562992,228.7
177,0,35.600200,5817.510267802,5817.510267802,uA,0.82200342,6.57602737,164388,0.19998457,164388,0.82200342,209.2
177,0,35.600200,5817.510267802,5817.510267802,uB,0.84603861,5.07623166,126896,0.19998457,126896,0.84603861,209.2
177,0,35.600200,5817.510267802,5817.510267802,ac,0.94217936,5.65307616,141316,0.19998457,141316,0.94217936,209.2
177,0,35.600200,5817.510267802,5817.510267802,ad,0.95179344,3.80717374,95172,0.19998457,95172,0.95179344,209.2
177,0,35.600200,5817.510267802,5817.510267802,bc,0.94217936,5.65307616,141316,0.19998457,141316,0.94217936,209.2
177,0,35.600200,5817.510267802,5817.510267802,bd,0.95179344,5.71076061,142758,0.19998457,142758,0.95179344,209.2
177,0,35.600200,5817.510267802,5817.510267802,vC,0.82200342,6.57602737,164388,0.19998457,164388,0.82200342,209.2
177,0,35.600200,5817.510267802,5817.510267802,vD,0.85565268,5.13391611,128338,0.19998457,128338,0.85565268,209.2
178,0,35.800214,5817.710281564,5817.710281564,uA,0.82188345,6.57506759,164388,0.20001376,164388,0.82188345,207.4
178,0,35.800214,5817.710281564,5817.710281564,uB,0.84591513,5.07549077,126896,0.20001376,126896,0.84591513,207.4
178,0,35.800214,5817.710281564,5817.710281564,ac,0.95165452,5.70992711,142758,0.20001376,142758,0.95165452,207.4
178,0,35.800214,5817.710281564,5817.710281564,ad,0.95165452,3.80661808,95172,0.20001376,95172,0.95165452,207.4
178,0,35.800214,5817.710281564,5817.710281564,bc,0.94204185,5.65225108,141316,0.20001376,141316,0.94204185,207.4
178,0,35.800214,5817.710281564,5817.710281564,bd,0.95165452,5.70992711,142758,0.20001376,142758,0.95165452,207.4
178,0,35.800214,5817.710281564,5817.710281564,vC,0.82188345,6.57506759,164388,0.20001376,164388,0.82188345,207.4
178,0,35.800214,5817.710281564,5817.710281564,vD,0.85552780,5.13316680,128338,0.20001376,128338,0.85552780,207.4
179,0,36.000234,5817.910301579,5817.910301579,uA,0.82906703,6.63253623,165830,0.20002002,165830,0.82906703,266.7
179,0,36.000234,5817.910301579,5817.910301579,uB,0.84588868,5.07533207,126896,0.20002002,126896,0.84588868,266.7
179,0,36.000234,5817.910301579,5817.910301579,ac,0.95162476,5.70974858,142758,0.20002002,142758,0.95162476,266.7
179,0,36.000234,5817.910301579,5817.910301579,ad,0.96604332,3.86417328,96614,0.20002002,96614,0.96604332,266.7
179,0,36.000234,5817.910301579,5817.910301579,bc,0.94201239,5.65207435,141316,0.20002002,141316,0.94201239,266.7
179,0,36.000234,5817.910301579,5817.910301579,bd,0.95162476,5.70974858,142758,0.20002002,142758,0.95162476,266.7
179,0,36.000234,5817.910301579,5817.910301579,vC,0.82185775,6.57486200,164388,0.20002002,164388,0.82185775,266.7
179,0,36.000234,5817.910301579,5817.910301579,vD,0.85550105,5.13300630,128338,0.20002002,128338,0.85550105,266.7
180,0,36.200214,5818.110281872,5818.110281872,uA,0.82202100,6.57616800,164388,0.19998029,164388,0.82202100,227.0
180,0,36.200214,5818.110281872,5818.110281872,uB,0.84605670,5.07634021,126896,0.19998029,126896,0.84605670,227.0
180,0,36.200214,5818.110281872,5818.110281872,ac,0.94219951,5.65319705,141316,0.19998029,141316,0.94219951,227.0
180,0,36.200214,5818.110281872,5818.110281872,ad,0.95181379,3.80725516,95172,0.19998029,95172,0.95181379,227.0
180,0,36.200214,5818.110281872,5818.110281872,bc,0.94219951,5.65319705,141316,0.19998029,141316,0.94219951,227.0
180,0,36.200214,5818.110281872,5818.110281872,bd,0.95181379,5.71088274,142758,0.19998029,142758,0.95181379,227.0
180,0,36.200214,5818.110281872,5818.110281872,vC,0.82923171,6.63385368,165830,0.19998029,165830,0.82923171,227.0
180,0,36.200214,5818.110281872,5818.110281872,vD,0.85567098,5.13402589,128338,0.19998029,128338,0.85567098,227.0
181,0,36.400239,5818.310306731,5818.310306731,uA,0.82183785,6.57470278,164388,0.20002486,164388,0.82183785,258.0
181,0,36.400239,5818.310306731,5818.310306731,uB,0.84586819,5.07520916,126896,0.20002486,126896,0.84586819,258.0
181,0,36.400239,5818.310306731,5818.310306731,ac,0.95160172,5.70961031,142758,0.20002486,142758,0.95160172,258.0
181,0,36.400239,5818.310306731,5818.310306731,ad,0.96601993,3.86407970,96614,0.20002486,96614,0.96601993,258.0
181,0,36.400239,5818.310306731,5818.310306731,bc,0.94198958,5.65193748,141316,0.20002486,141316,0.94198958,258.0
181,0,36.400239,5818.310306731,5818.310306731,bd,0.96121386,5.76728314,144200,0.20002486,144200,0.96121386,258.0
181,0,36.400239,5818.310306731,5818.310306731,vC,0.82183785,6.57470278,164388,0.20002486,164388,0.82183785,258.0
181,0,36.400239,5818.310306731,5818.310306731,vD,0.85548033,5.13288200,128338,0.20002486,128338,0.85548033,258.0
182,0,36.600239,5818.510307115,5818.510307115,uA,0.82193843,6.57550741,164388,0.20000038,164388,0.82193843,269.0
182,0,36.600239,5818.510307115,5818.510307115,uB,0.84597171,5.07583028,126896,0.20000038,126896,0.84597171,269.0
182,0,36.600239,5818.510307115,5818.510307115,ac,0.94210486,5.65262918,141316,0.20000038,141316,0.94210486,269.0
182,0,36.600239,5818.510307115,5818.510307115,ad,0.95171818,3.80687271,95172,0.20000038,95172,0.95171818,269.0
182,0,36.600239,5818.510307115,5818.510307115,bc,0.94210486,5.65262918,141316,0.20000038,141316,0.94210486,269.0
182,0,36.600239,5818.510307115,5818.510307115,bd,0.95171818,5.71030906,142758,0.20000038,142758,0.95171818,269.0
182,0,36.600239,5818.510307115,5818.510307115,vC,0.82193843,6.57550741,164388,0.20000038,164388,0.82193843,269.0
182,0,36.600239,5818.510307115,5818.510307115,vD,0.85558503,5.13351017,128338,0.20000038,128338,0.85558503,269.0
183,0,36.800193,5818.710261279,5818.710261279,uA,0.82934007,6.63472053,165830,0.19995416,165830,0.82934007,205.5
183,0,36.800193,5818.710261279,5818.710261279,uB,0.83655172,5.01931031,125454,0.19995416,125454,0.83655172,205.5
183,0,36.800193,5818.710261279,5818.710261279,ac,0.95193816,5.71162898,142758,0.19995416,142758,0.95193816,205.5
183,0,36.800193,5818.710261279,5818.710261279,ad,0.96636147,3.86544587,96614,0.19995416,96614,0.96636147,205.5
183,0,36.800193,5818.710261279,5818.710261279,bc,0.94232263,5.65393575,141316,0.19995416,141316,0.94232263,205.5
183,0,36.800193,5818.710261279,5818.710261279,bd,0.95193816,5.71162898,142758,0.19995416,142758,0.95193816,205.5
183,0,36.800193,5818.710261279,5818.710261279,vC,0.82934007,6.63472053,165830,0.19995416,165830,0.82934007,205.5
183,0,36.800193,5818.710261279,5818.710261279,vD,0.85578279,5.13469676,128338,0.19995416,128338,0.85578279,205.5
184,0,37.000206,5818.910274073,5818.910274073,uA,0.82188742,6.57509939,164388,0.20001279,164388,0.82188742,212.8
184,0,37.000206,5818.910274073,5818.910274073,uB,0.84591922,5.07551532,126896,0.20001279,126896,0.84591922,212.8
184,0,37.000206,5818.910274073,5818.910274073,ac,0.94204640,5.65227842,141316,0.20001279,141316,0.94204640,212.8
184,0,37.000206,5818.910274073,5818.910274073,ad,0.95165912,3.80663649,95172,0.20001279,95172,0.95165912,212.8
184,0,37.000206,5818.910274073,5818.910274073,bc,0.94204640,5.65227842,141316,0.20001279,141316,0.94204640,212.8
184,0,37.000206,5818.910274073,5818.910274073,bd,0.95165912,5.70995473,142758,0.20001279,142758,0.95165912,212.8
184,0,37.000206,5818.910274073,5818.910274073,vC,0.82188742,6.57509939,164388,0.20001279,164388,0.82188742,212.8
184,0,37.000206,5818.910274073,5818.910274073,vD,0.85553194,5.13319163,128338,0.20001279,128338,0.85553194,212.8
185,0,37.200239,5819.110307086,5819.110307086,uA,0.82180435,6.57443479,164388,0.20003301,164388,0.82180435,227.5
185,0,37.200239,5819.110307086,5819.110307086,uB,0.84583372,5.07500229,126896,0.20003301,126896,0.84583372,227.5
185,0,37.200239,5819.110307086,5819.110307086,ac,0.95156293,5.70937758,142758,0.20003301,142758,0.95156293,227.5
185,0,37.200239,5819.110307086,5819.110307086,ad,0.95156293,3.80625172,95172,0.20003301,95172,0.95156293,227.5
185,0,37.200239,5819.110307086,5819.110307086,bc,0.94195118,5.65170710,141316,0.20003301,141316,0.94195118,227.5
185,0,37.200239,5819.110307086,5819.110307086,bd,0.95156293,5.70937758,142758,0.20003301,142758,0.95156293,227.5
185,0,37.200239,5819.110307086,5819.110307086,vC,0.82180435,6.57443479,164388,0.20003301,164388,0.82180435,227.5
185,0,37.200239,5819.110307086,5819.110307086,vD,0.85544546,5.13267278,128338,0.20003301,128338,0.85544546,227.5
186,0,37.400231,5819.310298459,5819.310298459,uA,0.82918577,6.63348614,165830,0.19999137,165830,0.82918577,269.3
186,0,37.400231,5819.310298459,5819.310298459,uB,0.84600983,5.07605896,126896,0.19999137,126896,0.84600983,269.3
186,0,37.400231,5819.310298459,5819.310298459,ac,0.95176105,5.71056633,142758,0.19999137,142758,0.95176105,269.3
186,0,37.400231,5819.310298459,5819.310298459,ad,0.96618168,3.86472670,96614,0.19999137,96614,0.96618168,269.3
186,0,37.400231,5819.310298459,5819.310298459,bc,0.94214731,5.65288384,141316,0.19999137,141316,0.94214731,269.3
186,0,37.400231,5819.310298459,5819.310298459,bd,0.95176105,5.71056633,142758,0.19999137,142758,0.95176105,269.3
186,0,37.400231,5819.310298459,5819.310298459,vC,0.82197546,6.57580365,164388,0.19999137,164388,0.82197546,269.3
186,0,37.400231,5819.310298459,5819.310298459,vD,0.85562357,5.13374144,128338,0.19999137,128338,0.85562357,269.3
187,0,37.600184,5819.510251782,5819.510251782,uA,0.82213187,6.57705499,164388,0.19995332,164388,0.82213187,179.6
187,0,37.600184,5819.510251782,5819.510251782,uB,0.84617082,5.07702490,126896,0.19995332,126896,0.84617082,179.6
187,0,37.600184,5819.510251782,5819.510251782,ac,0.94232659,5.65395955,141316,0.19995332,141316,0.94232659,179.6
187,0,37.600184,5819.510251782,5819.510251782,ad,0.95194217,3.80776868,95172,0.19995332,95172,0.95194217,179.6
187,0,37.600184,5819.510251782,5819.510251782,bc,0.94232659,5.65395955,141316,0.19995332,141316,0.94232659,179.6
187,0,37.600184,5819.510251782,5819.510251782,bd,0.95194217,5.71165301,142758,0.19995332,142758,0.95194217,179.6
187,0,37.600184,5819.510251782,5819.510251782,vC,0.82934356,6.63474845,165830,0.19995332,165830,0.82934356,179.6
187,0,37.600184,5819.510251782,5819.510251782,vD,0.85578639,5.13471837,128338,0.19995332,128338,0.85578639,179.6
188,0,37.800197,5819.710264657,5819.710264657,uA,0.82188709,6.57509673,164388,0.20001288,164388,0.82188709,181.9
188,0,37.800197,5819.710264657,5819.710264657,uB,0.84591888,5.07551326,126896,0.20001288,126896,0.84591888,181.9
188,0,37.800197,5819.710264657,5819.710264657,ac,0.95165874,5.70995242,142758,0.20001288,142758,0.95165874,181.9
188,0,37.800197,5819.710264657,5819.710264657,ad,0.96607781,3.86431123,96614,0.20001288,96614,0.96607781,181.9
188,0,37.800197,5819.710264657,5819.710264657,bc,0.94204602,5.65227613,141316,0.20001288,141316,0.94204602,181.9
188,0,37.800197,5819.710264657,5819.710264657,bd,0.95165874,5.70995242,142758,0.20001288,142758,0.95165874,181.9
188,0,37.800197,5819.710264657,5819.710264657,vC,0.82188709,6.57509673,164388,0.20001288,164388,0.82188709,181.9
188,0,37.800197,5819.710264657,5819.710264657,vD,0.84591888,5.07551326,126896,0.20001288,126896,0.84591888,181.9
189,0,38.000212,5819.910279890,5819.910279890,uA,0.82187740,6.57501923,164388,0.20001523,164388,0.82187740,215.8
189,0,38.000212,5819.910279890,5819.910279890,uB,0.84590891,5.07545344,126896,0.20001523,126896,0.84590891,215.8
189,0,38.000212,5819.910279890,5819.910279890,ac,0.94203492,5.65220951,141316,0.20001523,141316,0.94203492,215.8
189,0,38.000212,5819.910279890,5819.910279890,ad,0.95164752,3.80659008,95172,0.20001523,95172,0.95164752,215.8
189,0,38.000212,5819.910279890,5819.910279890,bc,0.94203492,5.65220951,141316,0.20001523,141316,0.94203492,215.8
189,0,38.000212,5819.910279890,5819.910279890,bd,0.95164752,5.70988512,142758,0.20001523,142758,0.95164752,215.8
189,0,38.000212,5819.910279890,5819.910279890,vC,0.82187740,6.57501923,164388,0.20001523,164388,0.82187740,215.8
189,0,38.000212,5819.910279890,5819.910279890,vD,0.85552151,5.13312905,128338,0.20001523,128338,0.85552151,215.8
190,0,38.200217,5820.110284767,5820.110284767,uA,0.82912978,6.63303824,165830,0.20000488,165830,0.82912978,237.9
190,0,38.200217,5820.110284767,5820.110284767,uB,0.83633960,5.01803762,125454,0.20000488,125454,0.83633960,237.9
190,0,38.200217,5820.110284767,5820.110284767,ac,0.95169679,5.71018074,142758,0.20000488,142758,0.95169679,237.9
190,0,38.200217,5820.110284767,5820.110284767,ad,0.96611644,3.86446576,96614,0.20000488,96614,0.96611644,237.9
190,0,38.200217,5820.110284767,5820.110284767,bc,0.94208369,5.65250215,141316,0.20000488,141316,0.94208369,237.9
190,0,38.200217,5820.110284767,5820.110284767,bd,0.95169679,5.71018074,142758,0.20000488,142758,0.95169679,237.9
190,0,38.200217,5820.110284767,5820.110284767,vC,0.82912978,6.63303824,165830,0.20000488,165830,0.82912978,237.9
190,0,38.200217,5820.110284767,5820.110284767,vD,0.85556580,5.13339481,128338,0.20000488,128338,0.85556580,237.9
191,0,38.400221,5820.310288813,5820.310288813,uA,0.82192337,6.57538696,164388,0.20000405,164388,0.82192337,229.1
191,0,38.400221,5820.310288813,5820.310288813,uB,0.84595622,5.07573731,126896,0.20000405,126896,0.84595622,229.1
191,0,38.400221,5820.310288813,5820.310288813,ac,0.94208761,5.65252564,141316,0.20000405,141316,0.94208761,229.1
191,0,38.400221,5820.310288813,5820.310288813,ad,0.95170074,3.80680298,95172,0.20000405,95172,0.95170074,229.1
191,0,38.400221,5820.310288813,5820.310288813,bc,0.94208761,5.65252564,141316,0.20000405,141316,0.94208761,229.1
191,0,38.400221,5820.310288813,5820.310288813,bd,0.96131388,5.76788330,144200,0.20000405,144200,0.96131388,229.1
191,0,38.400221,5820.310288813,5820.310288813,vC,0.82192337,6.57538696,164388,0.20000405,164388,0.82192337,229.1
191,0,38.400221,5820.310288813,5820.310288813,vD,0.85556936,5.13341614,128338,0.20000405,128338,0.85556936,229.1
192,0,38.600232,5820.510300124,5820.510300124,uA,0.82189352,6.57514816,164388,0.20001131,164388,0.82189352,267.0
192,0,38.600232,5820.510300124,5820.510300124,uB,0.84592549,5.07555296,126896,0.20001131,126896,0.84592549,267.0
192,0,38.600232,5820.510300124,5820.510300124,ac,0.95166618,5.70999709,142758,0.20001131,142758,0.95166618,267.0
192,0,38.600232,5820.510300124,5820.510300124,ad,0.95166618,3.80666472,95172,0.20001131,95172,0.95166618,267.0
192,0,38.600232,5820.510300124,5820.510300124,bc,0.94205339,5.65232035,141316,0.20001131,141316,0.94205339,267.0
192,0,38.600232,5820.510300124,5820.510300124,bd,0.95166618,5.70999709,142758,0.20001131,142758,0.95166618,267.0
192,0,38.600232,5820.510300124,5820.510300124,vC,0.82189352,6.57514816,164388,0.20001131,164388,0.82189352,267.0
192,0,38.600232,5820.510300124,5820.510300124,vD,0.85553828,5.13322970,128338,0.20001131,128338,0.85553828,267.0
193,0,38.800259,5820.710326841,5820.710326841,uA,0.82903925,6.63231401,165830,0.20002672,165830,0.82903925,300.3
193,0,38.800259,5820.710326841,5820.710326841,uB,0.84586034,5.07516202,126896,0.20002672,126896,0.84586034,300.3
193,0,38.800259,5820.710326841,5820.710326841,ac,0.94198083,5.65188498,141316,0.20002672,141316,0.94198083,300.3
193,0,38.800259,5820.710326841,5820.710326841,ad,0.96601095,3.86404381,96614,0.20002672,96614,0.96601095,300.3
193,0,38.800259,5820.710326841,5820.710326841,bc,0.94198083,5.65188498,141316,0.20002672,141316,0.94198083,300.3
193,0,38.800259,5820.710326841,5820.710326841,bd,0.95159288,5.70955727,142758,0.20002672,142758,0.95159288,300.3
193,0,38.800259,5820.710326841,5820.710326841,vC,0.82183021,6.57464171,164388,0.20002672,164388,0.82183021,300.3
193,0,38.800259,5820.710326841,5820.710326841,vD,0.85547239,5.13283432,128338,0.20002672,128338,0.85547239,300.3
194,0,39.000203,5820.910271131,5820.910271131,uA,0.82216902,6.57735214,164388,0.19994429,164388,0.82216902,211.8
194,0,39.000203,5820.910271131,5820.910271131,uB,0.84620905,5.07725428,126896,0.19994429,126896,0.84620905,211.8
194,0,39.000203,5820.910271131,5820.910271131,ac,0.95198518,5.71191107,142758,0.19994429,142758,0.95198518,211.8
194,0,39.000203,5820.910271131,5820.910271131,ad,0.95198518,3.80794071,95172,0.19994429,95172,0.95198518,211.8
194,0,39.000203,5820.910271131,5820.910271131,bc,0.94236917,5.65421500,141316,0.19994429,141316,0.94236917,211.8
194,0,39.000203,5820.910271131,5820.910271131,bd,0.95198518,5.71191107,142758,0.19994429,142758,0.95198518,211.8
194,0,39.000203,5820.910271131,5820.910271131,vC,0.82938103,6.63504821,165830,0.19994429,165830,0.82938103,211.8
194,0,39.000203,5820.910271131,5820.910271131,vD,0.85582506,5.13495035,128338,0.19994429,128338,0.85582506,211.8
195,0,39.200219,5821.110286400,5821.110286400,uA,0.82187726,6.57501805,164388,0.20001527,164388,0.82187726,251.1
195,0,39.200219,5821.110286400,5821.110286400,uB,0.84590875,5.07545253,126896,0.20001527,126896,0.84590875,251.1
195,0,39.200219,5821.110286400,5821.110286400,ac,0.95164735,5.70988409,142758,0.20001527,142758,0.95164735,251.1
195,0,39.200219,5821.110286400,5821.110286400,ad,0.96606625,3.86426499,96614,0.20001527,96614,0.96606625,251.1
195,0,39.200219,5821.110286400,5821.110286400,bc,0.94203475,5.65220850,141316,0.20001527,141316,0.94203475,251.1
195,0,39.200219,5821.110286400,5821.110286400,bd,0.95164735,5.70988409,142758,0.20001527,142758,0.95164735,251.1
195,0,39.200219,5821.110286400,5821.110286400,vC,0.82187726,6.57501805,164388,0.20001527,164388,0.82187726,251.1
195,0,39.200219,5821.110286400,5821.110286400,vD,0.85552135,5.13312812,128338,0.20001527,128338,0.85552135,251.1
196,0,39.400219,5821.310286787,5821.310286787,uA,0.82193841,6.57550726,164388,0.20000039,164388,0.82193841,241.7
196,0,39.400219,5821.310286787,5821.310286787,uB,0.84597169,5.07583017,126896,0.20000039,126896,0.84597169,241.7
196,0,39.400219,5821.310286787,5821.310286787,ac,0.94210484,5.65262905,141316,0.20000039,141316,0.94210484,241.7
196,0,39.400219,5821.310286787,5821.310286787,ad,0.95171816,3.80687262,95172,0.20000039,95172,0.95171816,241.7
196,0,39.400219,5821.310286787,5821.310286787,bc,0.94210484,5.65262905,141316,0.20000039,141316,0.94210484,241.7
196,0,39.400219,5821.310286787,5821.310286787,bd,0.95171816,5.71030894,142758,0.20000039,142758,0.95171816,241.7
196,0,39.400219,5821.310286787,5821.310286787,vC,0.82193841,6.57550726,164388,0.20000039,164388,0.82193841,241.7
196,0,39.400219,5821.310286787,5821.310286787,vD,0.85558501,5.13351005,128338,0.20000039,128338,0.85558501,241.7
197,0,39.600210,5821.510278204,5821.510278204,uA,0.82918558,6.63348468,165830,0.19999142,165830,0.82918558,216.0
197,0,39.600210,5821.510278204,5821.510278204,uB,0.83639589,5.01837536,125454,0.19999142,125454,0.83639589,216.0
197,0,39.600210,5821.510278204,5821.510278204,ac,0.95176084,5.71056507,142758,0.19999142,142758,0.95176084,216.0
197,0,39.600210,5821.510278204,5821.510278204,ad,0.96618146,3.86472585,96614,0.19999142,96614,0.96618146,216.0
197,0,39.600210,5821.510278204,5821.510278204,bc,0.95176084,5.71056507,142758,0.19999142,142758,0.95176084,216.0
197,0,39.600210,5821.510278204,5821.510278204,bd,0.95176084,5.71056507,142758,0.19999142,142758,0.95176084,216.0
197,0,39.600210,5821.510278204,5821.510278204,vC,0.82918558,6.63348468,165830,0.19999142,165830,0.82918558,216.0
197,0,39.600210,5821.510278204,5821.510278204,vD,0.85562339,5.13374031,128338,0.19999142,128338,0.85562339,216.0
198,0,39.800209,5821.710276503,5821.710276503,uA,0.82194699,6.57557594,164388,0.19999830,164388,0.82194699,220.3
198,0,39.800209,5821.710276503,5821.710276503,uB,0.84598053,5.07588318,126896,0.19999830,126896,0.84598053,220.3
198,0,39.800209,5821.710276503,5821.710276503,ac,0.94211468,5.65268809,141316,0.19999830,141316,0.94211468,220.3
198,0,39.800209,5821.710276503,5821.710276503,ad,0.95172810,3.80691239,95172,0.19999830,95172,0.95172810,220.3
198,0,39.800209,5821.710276503,5821.710276503,bc,0.94211468,5.65268809,141316,0.19999830,141316,0.94211468,220.3
198,0,39.800209,5821.710276503,5821.710276503,bd,0.95172810,5.71036858,142758,0.19999830,142758,0.95172810,220.3
198,0,39.800209,5821.710276503,5821.710276503,vC,0.82194699,6.57557594,164388,0.19999830,164388,0.82194699,220.3
198,0,39.800209,5821.710276503,5821.710276503,vD,0.85559395,5.13356367,128338,0.19999830,128338,0.85559395,220.3
