sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000095,5781.495815224,5781.495815224,0,0,0.000000
1,0.010066,5781.505785958,5781.505785958,4,5600,0.000000
2,0.020073,5781.515793342,5781.515793342,8,11200,0.000000
3,0.030064,5781.525784030,5781.525784030,13,18200,0.000000
4,0.040068,5781.535787368,5781.535787368,17,23800,0.000000
5,0.050058,5781.545778216,5781.545778216,21,29400,0.000000
6,0.060066,5781.555785381,5781.555785381,26,36400,0.000000
7,0.070070,5781.565789456,5781.565789456,30,42000,0.000000
8,0.080061,5781.575780754,5781.575780754,35,49000,0.000000
9,0.090069,5781.585788468,5781.585788468,39,54600,0.000000
10,0.100072,5781.595791679,5781.595791679,43,60200,0.000000
11,0.110060,5781.605780219,5781.605780219,48,67200,0.000000
12,0.121320,5781.617040305,5781.617040305,53,74200,0.000000
13,0.130060,5781.625779533,5781.625779533,57,79800,0.000000
14,0.140069,5781.635788959,5781.635788959,61,85400,0.000000
15,0.150070,5781.645790220,5781.645790220,65,91000,0.000000
16,0.160067,5781.655787154,5781.655787154,70,98000,0.000000
17,0.170072,5781.665792228,5781.665792228,74,103600,0.000000
18,0.182197,5781.677917026,5781.677917026,80,112000,0.000000
19,0.190071,5781.685791090,5781.685791090,83,116200,0.000000
20,0.200073,5781.695793173,5781.695793173,87,121800,0.000000
21,0.210067,5781.705787199,5781.705787199,92,128800,0.000000
22,0.220068,5781.715787400,5781.715787400,96,134400,0.000000
23,0.230036,5781.725756326,5781.725756326,101,141400,0.000000
24,0.241627,5781.737347200,5781.737347200,106,148400,0.000000
25,0.250073,5781.745793007,5781.745793007,109,152600,0.000000
26,0.261896,5781.757615701,5781.757615701,115,161000,0.000000
27,0.270072,5781.765792264,5781.765792264,118,165200,0.000000
28,0.280125,5781.775845013,5781.775845013,123,172200,0.000000
29,0.290068,5781.785788231,5781.785788231,127,177800,0.000000
30,0.300068,5781.795787916,5781.795787916,131,183400,0.000000
31,0.310064,5781.805783837,5781.805783837,136,190400,0.000000
32,0.322316,5781.818035896,5781.818035896,141,197400,0.000000
33,0.330068,5781.825787381,5781.825787381,144,201600,0.000000
34,0.340064,5781.835783926,5781.835783926,149,208600,0.000000
35,0.350071,5781.845791171,5781.845791171,153,214200,0.000000
36,0.360060,5781.855780056,5781.855780056,158,221200,0.000000
37,0.370067,5781.865786901,5781.865786901,162,226800,0.000000
38,0.380059,5781.875778812,5781.875778812,166,232400,0.000000
39,0.390064,5781.885783607,5781.885783607,171,239400,0.000000
40,0.400070,5781.895789833,5781.895789833,175,245000,0.000000
41,0.410059,5781.905779001,5781.905779001,180,252000,0.000000
42,0.421219,5781.916938396,5781.916938396,185,259000,0.000000
43,0.430072,5781.925791666,5781.925791666,188,263200,0.000000
44,0.440065,5781.935784496,5781.935784496,193,270200,0.000000
45,0.450067,5781.945786700,5781.945786700,197,275800,0.000000
46,0.460026,5781.955745971,5781.955745971,202,282800,0.000000
47,0.471311,5781.967031321,5781.967031321,207,289800,0.000000
48,0.480069,5781.975788630,5781.975788630,210,294000,0.000000
49,0.490060,5781.985779585,5781.985779585,215,301000,0.000000
50,0.500059,5781.995779113,5781.995779113,219,306600,0.000000
51,0.510059,5782.005778757,5782.005778757,224,313600,0.000000
52,0.520068,5782.015788110,5782.015788110,228,319200,0.000000
53,0.530065,5782.025784677,5782.025784677,232,324800,0.000000
54,0.540066,5782.035786255,5782.035786255,237,331800,0.000000
55,0.550071,5782.045791004,5782.045791004,241,337400,0.000000
56,0.560074,5782.055793987,5782.055793987,246,344400,0.000000
57,0.570091,5782.065810668,5782.065810668,250,350000,0.000000
58,0.580105,5782.075824860,5782.075824860,254,355600,0.000000
59,0.590066,5782.085785666,5782.085785666,259,362600,0.000000
60,0.600081,5782.095801022,5782.095801022,263,368200,0.000000
61,0.610060,5782.105779827,5782.105779827,267,373800,0.000000
62,0.620065,5782.115784482,5782.115784482,272,380800,0.000000
63,0.630072,5782.125792283,5782.125792283,276,386400,0.000000
64,0.640068,5782.135787482,5782.135787482,281,393400,0.000000
65,0.650070,5782.145790126,5782.145790126,285,399000,0.000000
66,0.660052,5782.155772194,5782.155772194,289,404600,0.000000
67,0.670071,5782.165790531,5782.165790531,294,411600,0.000000
68,0.680070,5782.175789385,5782.175789385,298,417200,0.000000
69,0.690058,5782.185778145,5782.185778145,303,424200,0.000000
