sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000100,5781.918519559,5781.918519559,0,0,0.000000
1,0.010068,5781.928487694,5781.928487694,4,5600,0.000000
2,0.020068,5781.938486834,5781.938486834,9,12600,0.000000
3,0.030067,5781.948486717,5781.948486717,14,19600,0.000000
4,0.040060,5781.958478858,5781.958478858,19,26600,0.000000
5,0.050060,5781.968478940,5781.968478940,24,33600,0.000000
6,0.060059,5781.978478666,5781.978478666,29,40600,0.000000
7,0.070904,5781.989323118,5781.989323118,34,47600,0.000000
8,0.080058,5781.998477691,5781.998477691,39,54600,0.000000
9,0.090125,5782.008544402,5782.008544402,44,61600,0.000000
10,0.100202,5782.018620869,5782.018620869,49,68600,0.000000
11,0.111857,5782.030275825,5782.030275825,54,75600,0.000000
12,0.120059,5782.038478133,5782.038478133,58,81200,0.000000
13,0.130058,5782.048477538,5782.048477538,63,88200,0.000000
14,0.140062,5782.058481349,5782.058481349,68,95200,0.000000
15,0.150065,5782.068484232,5782.068484232,73,102200,0.000000
16,0.160062,5782.078481385,5782.078481385,78,109200,0.000000
17,0.170067,5782.088485811,5782.088485811,83,116200,0.000000
18,0.180064,5782.098483413,5782.098483413,88,123200,0.000000
19,0.190068,5782.108486866,5782.108486866,93,130200,0.000000
20,0.200006,5782.118425058,5782.118425058,98,137200,0.000000
21,0.210078,5782.128496789,5782.128496789,102,142800,0.000000
22,0.220073,5782.138492297,5782.138492297,107,149800,0.000000
23,0.230073,5782.148492602,5782.148492602,112,156800,0.000000
24,0.240072,5782.158491133,5782.158491133,117,163800,0.000000
25,0.250071,5782.168490335,5782.168490335,122,170800,0.000000
26,0.260063,5782.178482463,5782.178482463,127,177800,0.000000
27,0.270071,5782.188489831,5782.188489831,132,184800,0.000000
28,0.280077,5782.198496231,5782.198496231,137,191800,0.000000
29,0.290062,5782.208480998,5782.208480998,142,198800,0.000000
30,0.300064,5782.218483409,5782.218483409,147,205800,0.000000
31,0.310075,5782.228494023,5782.228494023,151,211400,0.000000
32,0.320067,5782.238486599,5782.238486599,156,218400,0.000000
33,0.330123,5782.248542157,5782.248542157,161,225400,0.000000
34,0.340076,5782.258495400,5782.258495400,166,232400,0.000000
35,0.350066,5782.268485680,5782.268485680,171,239400,0.000000
36,0.360066,5782.278485338,5782.278485338,176,246400,0.000000
37,0.370066,5782.288485144,5782.288485144,181,253400,0.000000
38,0.380063,5782.298482488,5782.298482488,186,260400,0.000000
39,0.390063,5782.308482257,5782.308482257,191,267400,0.000000
40,0.400054,5782.318473633,5782.318473633,196,274400,0.000000
41,0.410067,5782.328486297,5782.328486297,201,281400,0.000000
42,0.420065,5782.338483930,5782.338483930,205,287000,0.000000
43,0.430067,5782.348485849,5782.348485849,210,294000,0.000000
44,0.440097,5782.358516581,5782.358516581,215,301000,0.000000
45,0.450076,5782.368495758,5782.368495758,220,308000,0.000000
46,0.460071,5782.378489777,5782.378489777,225,315000,0.000000
47,0.470078,5782.388497212,5782.388497212,230,322000,0.000000
48,0.480073,5782.398492442,5782.398492442,235,329000,0.000000
49,0.490067,5782.408485901,5782.408485901,240,336000,0.000000
50,0.500019,5782.418438126,5782.418438126,245,343000,0.000000
51,0.510104,5782.428522892,5782.428522892,250,350000,0.000000
52,0.520081,5782.438499994,5782.438499994,254,355600,0.000000
53,0.530073,5782.448492262,5782.448492262,259,362600,0.000000
54,0.540065,5782.458484428,5782.458484428,264,369600,0.000000
55,0.550067,5782.468486340,5782.468486340,269,376600,0.000000
56,0.560067,5782.478486549,5782.478486549,274,383600,0.000000
57,0.570067,5782.488486075,5782.488486075,279,390600,0.000000
58,0.580079,5782.498497951,5782.498497951,284,397600,0.000000
59,0.590071,5782.508490237,5782.508490237,289,404600,0.000000
60,0.600062,5782.518481000,5782.518481000,294,411600,0.000000
61,0.610058,5782.528476833,5782.528476833,299,418600,0.000000
62,0.620082,5782.538501426,5782.538501426,303,424200,0.000000
63,0.630072,5782.548491531,5782.548491531,308,431200,0.000000
64,0.640063,5782.558482681,5782.558482681,313,438200,0.000000
65,0.650076,5782.568495003,5782.568495003,318,445200,0.000000
