episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,1601000,1.0,2.91949214,,4,1
2,1601001,0.99,3.07068793,,5,1
3,1601002,0.9801,2.05870997,,5,5
4,1601003,0.970299,2.89505191,,5,0
5,1601004,0.96059601,-1.15946857,,5,1
6,1601005,0.95099005,-0.23266746,,4,0
7,1601006,0.94148015,-0.12916372,,5,8
8,1601007,0.93206535,1.92182025,,5,5
9,1601008,0.92274469,1.71501347,,4,0
10,1601009,0.91351725,3.84076559,,4,1
11,1601010,0.90438208,2.65882476,,4,1
12,1601011,0.89533825,2.905491,,5,8
13,1601012,0.88638487,2.86763502,,4,12
14,1601013,0.87752102,4.02623023,,5,5
15,1601014,0.86874581,1.65740031,,4,1
16,1601015,0.86005835,2.67804443,,5,12
17,1601016,0.85145777,1.75416695,,4,1
18,1601017,0.84294319,0.83956134,,5,8
19,1601018,0.83451376,2.87923737,,4,12
20,1601019,0.82616862,2.81316638,,5,3
21,1601020,0.81790694,1.74165786,,5,1
22,1601021,0.80972787,2.77326282,,4,1
23,1601022,0.80163059,1.01570843,,5,0
24,1601023,0.79361428,0.67746048,,5,8
25,1601024,0.78567814,0.72441554,,4,1
26,1601025,0.77782136,3.04067416,,4,1
27,1601026,0.77004315,2.0092824,,5,1
28,1601027,0.76234271,2.94897129,,5,5
29,1601028,0.75471929,-0.276872,,5,12
30,1601029,0.74717209,3.98555021,,5,8
31,1601030,0.73970037,2.47010883,,4,0
32,1601031,0.73230337,1.86812488,,5,5
33,1601032,0.72498034,2.72628957,,4,3
34,1601033,0.71773053,0.13440769,,5,0
35,1601034,0.71055323,1.5098605,,4,1
36,1601035,0.70344769,4.00640072,,5,3
37,1601036,0.69641322,2.4648702,,4,0
38,1601037,0.68944909,3.78508906,,4,0
39,1601038,0.6825546,0.84521141,,5,8
40,1601039,0.67572905,0.79312365,,4,5
41,1601040,0.66897176,-0.1730106,,5,1
42,1601041,0.66228204,3.90615015,,5,8
43,1601042,0.65565922,2.71602273,,4,1
44,1601043,0.64910263,1.94795312,,4,1
45,1601044,0.6426116,2.92275166,,4,0
46,1601045,0.63618549,2.99524639,,4,5
47,1601046,0.62982363,3.91133062,,5,3
48,1601047,0.62352539,0.68531417,,4,5
49,1601048,0.61729014,1.65122687,,4,12
50,1601049,0.61111724,3.7666076,,4,8
51,1601050,0.60500607,2.77025688,,4,1
52,1601051,0.59895601,2.76448666,,4,1
53,1601052,0.59296645,0.95430389,,5,1
54,1601053,0.58703678,3.04870337,,5,8
55,1601054,0.58116641,3.78087284,,4,3
56,1601055,0.57535475,1.96224693,,4,0
57,1601056,0.5696012,2.87070344,,4,1
58,1601057,0.56390519,3.68799563,,4,3
59,1601058,0.55826614,3.72810371,,4,1
60,1601059,0.55268348,1.79088819,,5,3
61,1601060,0.54715664,1.54596171,,4,0
62,1601061,0.54168508,2.68668735,,4,3
63,1601062,0.53626823,3.01240849,,4,12
64,1601063,0.53090554,2.08626385,,5,3
65,1601064,0.52559649,2.89299787,,4,12
66,1601065,0.52034052,1.63328695,,5,0
67,1601066,0.51513712,1.70317795,,5,12
68,1601067,0.50998575,1.75153989,,5,12
69,1601068,0.50488589,2.51025383,,4,1
70,1601069,0.49983703,3.70980823,,4,8
71,1601070,0.49483866,2.55277197,,4,1
72,1601071,0.48989027,3.87173261,,5,1
73,1601072,0.48499137,2.09729452,,5,5
74,1601073,0.48014146,4.09052353,,5,5
75,1601074,0.47534004,1.08379429,,5,5
76,1601075,0.47058664,2.94400795,,4,0
77,1601076,0.46588078,2.05003335,,4,1
78,1601077,0.46122197,3.10492478,,5,3
79,1601078,0.45660975,-0.25570767,,5,5
80,1601079,0.45204365,2.51652836,,4,3
81,1601080,0.44752321,2.59962962,,4,1
82,1601081,0.44304798,2.03123584,,5,5
83,1601082,0.4386175,1.70563988,,5,5
84,1601083,0.43423133,4.00037018,,5,3
85,1601084,0.42988901,3.01856389,,5,1
86,1601085,0.42559012,3.69894613,,4,0
87,1601086,0.42133422,2.8521911,,4,12
88,1601087,0.41712088,2.52148865,,4,0
89,1601088,0.41294967,3.12927898,,5,5
90,1601089,0.40882017,1.43171434,,4,0
91,1601090,0.40473197,3.80381146,,4,0
92,1601091,0.40068465,1.99124612,,5,12
93,1601092,0.39667781,1.67045461,,4,0
94,1601093,0.39271103,1.7361845,,4,0
95,1601094,0.38878392,2.6498026,,4,3
96,1601095,0.38489608,3.6172127,,4,0
97,1601096,0.38104712,3.0165446,,4,8
98,1601097,0.37723665,0.12343877,,5,12
99,1601098,0.37346428,2.68232298,,4,3
100,1601099,0.36972964,1.7429002,,5,0
101,1601100,0.36603234,2.73130011,,4,1
102,1601101,0.36237202,1.82193062,,4,1
103,1601102,0.3587483,2.57843714,,4,0
104,1601103,0.35516081,2.7177944,,5,12
105,1601104,0.35160921,3.92885674,,5,12
106,1601105,0.34809311,3.69274919,,4,0
107,1601106,0.34461218,1.90116232,,4,5
108,1601107,0.34116606,2.18269769,,5,8
109,1601108,0.3377544,4.01294605,,5,5
110,1601109,0.33437686,3.91739554,,5,5
111,1601110,0.33103309,1.79291801,,5,12
112,1601111,0.32772276,1.73599266,0.8951638,5,12
