sample_index,sampler_id,timestamp_s,monotonic_s,sample_t_mono,link,rho,throughput_mbps,tx_bytes_delta,dt_s,rx_bytes_delta,rho_rx,read_duration_us
93,0,18.800212,5381.469362607,5381.469362607,uB,0.82672322,4.96033931,124012,0.20000567,124012,0.82672322,237.4
93,0,18.800212,5381.469362607,5381.469362607,ac,0.94207995,5.65247968,141316,0.20000567,141316,0.94207995,237.4
93,0,18.800212,5381.469362607,5381.469362607,ad,0.93727342,3.74909367,93730,0.20000567,93730,0.93727342,237.4
93,0,18.800212,5381.469362607,5381.469362607,bc,0.93246689,5.59480132,139874,0.20000567,139874,0.93246689,237.4
93,0,18.800212,5381.469362607,5381.469362607,bd,0.94207995,5.65247968,141316,0.20000567,141316,0.94207995,237.4
93,0,18.800212,5381.469362607,5381.469362607,vC,0.81470689,6.51765514,162946,0.20000567,162946,0.81470689,237.4
93,0,18.800212,5381.469362607,5381.469362607,vD,0.84594934,5.07569604,126896,0.20000567,126896,0.84594934,237.4
94,0,19.000220,5381.669370168,5381.669370168,uA,0.81469920,6.51759359,162946,0.20000756,162946,0.81469920,236.2
94,0,19.000220,5381.669370168,5381.669370168,uB,0.83632838,5.01797028,125454,0.20000756,125454,0.83632838,236.2
94,0,19.000220,5381.669370168,5381.669370168,ac,0.93245808,5.59474848,139874,0.20000756,139874,0.93245808,236.2
94,0,19.000220,5381.669370168,5381.669370168,ad,0.95168402,3.80673608,95172,0.20000756,95172,0.95168402,236.2
94,0,19.000220,5381.669370168,5381.669370168,bc,0.93245808,5.59474848,139874,0.20000756,139874,0.93245808,236.2
94,0,19.000220,5381.669370168,5381.669370168,bd,0.94207105,5.65242630,141316,0.20000756,141316,0.94207105,236.2
94,0,19.000220,5381.669370168,5381.669370168,vC,0.80748947,6.45991577,161504,0.20000756,161504,0.80748947,236.2
94,0,19.000220,5381.669370168,5381.669370168,vD,0.84594135,5.07564810,126896,0.20000756,126896,0.84594135,236.2
95,0,19.200218,5381.869368279,5381.869368279,uA,0.81473770,6.51790158,162946,0.19999811,162946,0.81473770,244.4
95,0,19.200218,5381.869368279,5381.869368279,uB,0.83636790,5.01820741,125454,0.19999811,125454,0.83636790,244.4
95,0,19.200218,5381.869368279,5381.869368279,ac,0.94211557,5.65269340,141316,0.19999811,141316,0.94211557,244.4
95,0,19.200218,5381.869368279,5381.869368279,ad,0.95172899,3.80691597,95172,0.19999811,95172,0.95172899,244.4
95,0,19.200218,5381.869368279,5381.869368279,bc,0.93250214,5.59501286,139874,0.19999811,139874,0.93250214,244.4
95,0,19.200218,5381.869368279,5381.869368279,bd,0.94211557,5.65269340,141316,0.19999811,141316,0.94211557,244.4
95,0,19.200218,5381.869368279,5381.869368279,vC,0.81473770,6.51790158,162946,0.19999811,162946,0.81473770,244.4
95,0,19.200218,5381.869368279,5381.869368279,vD,0.83636790,5.01820741,125454,0.19999811,125454,0.83636790,244.4
96,0,19.400222,5382.069372957,5382.069372957,uA,0.81471095,6.51768757,162946,0.20000468,162946,0.81471095,242.9
96,0,19.400222,5382.069372957,5382.069372957,uB,0.83634044,5.01804264,125454,0.20000468,125454,0.83634044,242.9
96,0,19.400222,5382.069372957,5382.069372957,ac,0.93247153,5.59482915,139874,0.20000468,139874,0.93247153,242.9
96,0,19.400222,5382.069372957,5382.069372957,ad,0.93727808,3.74911232,93730,0.20000468,93730,0.93727808,242.9
96,0,19.400222,5382.069372957,5382.069372957,bc,0.92285842,5.53715050,138432,0.20000468,138432,0.92285842,242.9
96,0,19.400222,5382.069372957,5382.069372957,bd,0.94208463,5.65250780,141316,0.20000468,141316,0.94208463,242.9
96,0,19.400222,5382.069372957,5382.069372957,vC,0.81471095,6.51768757,162946,0.20000468,162946,0.81471095,242.9
96,0,19.400222,5382.069372957,5382.069372957,vD,0.84595355,5.07572129,126896,0.20000468,126896,0.84595355,242.9
97,0,19.600203,5382.269353229,5382.269353229,uA,0.80759966,6.46079726,161504,0.19998027,161504,0.80759966,223.5
97,0,19.600203,5382.269353229,5382.269353229,uB,0.82682822,4.96096933,124012,0.19998027,124012,0.82682822,223.5
97,0,19.600203,5382.269353229,5382.269353229,ac,0.94219960,5.65319760,141316,0.19998027,141316,0.94219960,223.5
97,0,19.600203,5382.269353229,5382.269353229,ad,0.95181388,3.80725553,95172,0.19998027,95172,0.95181388,223.5
97,0,19.600203,5382.269353229,5382.269353229,bc,0.93258532,5.59551191,139874,0.19998027,139874,0.93258532,223.5
97,0,19.600203,5382.269353229,5382.269353229,bd,0.94219960,5.65319760,141316,0.19998027,141316,0.94219960,223.5
97,0,19.600203,5382.269353229,5382.269353229,vC,0.81481037,6.51848295,162946,0.19998027,162946,0.81481037,223.5
97,0,19.600203,5382.269353229,5382.269353229,vD,0.84605678,5.07634070,126896,0.19998027,126896,0.84605678,223.5
98,0,19.800196,5382.469346241,5382.469346241,uA,0.81475847,6.51806776,162946,0.19999301,162946,0.81475847,205.5
98,0,19.800196,5382.469346241,5382.469346241,uB,0.83638923,5.01833535,125454,0.19999301,125454,0.83638923,205.5
98,0,19.800196,5382.469346241,5382.469346241,ac,0.93252592,5.59515551,139874,0.19999301,139874,0.93252592,205.5
98,0,19.800196,5382.469346241,5382.469346241,ad,0.95175326,3.80701303,95172,0.19999301,95172,0.95175326,205.5
98,0,19.800196,5382.469346241,5382.469346241,bc,0.93252592,5.59515551,139874,0.19999301,139874,0.93252592,205.5
98,0,19.800196,5382.469346241,5382.469346241,bd,0.94213959,5.65283752,141316,0.19999301,141316,0.94213959,205.5
98,0,19.800196,5382.469346241,5382.469346241,vC,0.81475847,6.51806776,162946,0.19999301,162946,0.81475847,205.5
98,0,19.800196,5382.469346241,5382.469346241,vD,0.84600289,5.07601737,126896,0.19999301,126896,0.84600289,205.5
99,0,20.000216,5382.669366670,5382.669366670,uA,0.81464679,6.51717429,162946,0.20002043,162946,0.81464679,238.0
99,0,20.000216,5382.669366670,5382.669366670,uB,0.83627458,5.01764746,125454,0.20002043,125454,0.83627458,238.0
99,0,20.000216,5382.669366670,5382.669366670,ac,0.93239809,5.59438855,139874,0.20002043,139874,0.93239809,238.0
99,0,20.000216,5382.669366670,5382.669366670,ad,0.93720427,3.74881707,93730,0.20002043,93730,0.93720427,238.0
99,0,20.000216,5382.669366670,5382.669366670,bc,0.93239809,5.59438855,139874,0.20002043,139874,0.93239809,238.0
99,0,20.000216,5382.669366670,5382.669366670,bd,0.94201044,5.65206266,141316,0.20002043,141316,0.94201044,238.0
99,0,20.000216,5382.669366670,5382.669366670,vC,0.80743752,6.45950018,161504,0.20002043,161504,0.80743752,238.0
99,0,20.000216,5382.669366670,5382.669366670,vD,0.84588693,5.07532157,126896,0.20002043,126896,0.84588693,238.0
100,0,20.200240,5382.869390453,5382.869390453,uA,0.81463313,6.51706504,162946,0.20002378,162946,0.81463313,275.2
100,0,20.200240,5382.869390453,5382.869390453,uB,0.83626056,5.01756335,125454,0.20002378,125454,0.83626056,275.2
100,0,20.200240,5382.869390453,5382.869390453,ac,0.94199465,5.65196791,141316,0.20002378,141316,0.94199465,275.2
100,0,20.200240,5382.869390453,5382.869390453,ad,0.95160684,3.80642737,95172,0.20002378,95172,0.95160684,275.2
100,0,20.200240,5382.869390453,5382.869390453,bc,0.93238246,5.59429477,139874,0.20002378,139874,0.93238246,275.2
100,0,20.200240,5382.869390453,5382.869390453,bd,0.94199465,5.65196791,141316,0.20002378,141316,0.94199465,275.2
100,0,20.200240,5382.869390453,5382.869390453,vC,0.81463313,6.51706504,162946,0.20002378,162946,0.81463313,275.2
100,0,20.200240,5382.869390453,5382.869390453,vD,0.83626056,5.01756335,125454,0.20002378,125454,0.83626056,275.2
101,0,20.400205,5383.069355748,5383.069355748,uA,0.81487140,6.51897120,162946,0.19996529,162946,0.81487140,220.8
101,0,20.400205,5383.069355748,5383.069355748,uB,0.82689015,4.96134092,124012,0.19996529,124012,0.82689015,220.8
101,0,20.400205,5383.069355748,5383.069355748,ac,0.93265517,5.59593103,139874,0.19996529,139874,0.93265517,220.8
101,0,20.400205,5383.069355748,5383.069355748,ad,0.95188518,3.80754070,95172,0.19996529,95172,0.95188518,220.8
101,0,20.400205,5383.069355748,5383.069355748,bc,0.93265517,5.59593103,139874,0.19996529,139874,0.93265517,220.8
101,0,20.400205,5383.069355748,5383.069355748,bd,0.94227017,5.65362104,141316,0.19996529,141316,0.94227017,220.8
101,0,20.400205,5383.069355748,5383.069355748,vC,0.81487140,6.51897120,162946,0.19996529,162946,0.81487140,220.8
101,0,20.400205,5383.069355748,5383.069355748,vD,0.84612016,5.07672094,126896,0.19996529,126896,0.84612016,220.8
102,0,20.600211,5383.269362091,5383.269362091,uA,0.80749439,6.45995512,161504,0.20000634,161504,0.80749439,220.9
102,0,20.600211,5383.269362091,5383.269362091,uB,0.83633348,5.01800085,125454,0.20000634,125454,0.83633348,220.9
102,0,20.600211,5383.269362091,5383.269362091,ac,0.94207679,5.65246073,141316,0.20000634,141316,0.94207679,220.9
102,0,20.600211,5383.269362091,5383.269362091,ad,0.93727027,3.74908110,93730,0.20000634,93730,0.93727027,220.9
102,0,20.600211,5383.269362091,5383.269362091,bc,0.93246376,5.59478256,139874,0.20000634,139874,0.93246376,220.9
102,0,20.600211,5383.269362091,5383.269362091,bd,0.94207679,5.65246073,141316,0.20000634,141316,0.94207679,220.9
102,0,20.600211,5383.269362091,5383.269362091,vC,0.81470416,6.51763329,162946,0.20000634,162946,0.81470416,220.9
102,0,20.600211,5383.269362091,5383.269362091,vD,0.84594650,5.07567902,126896,0.20000634,126896,0.84594650,220.9
103,0,20.800205,5383.469355301,5383.469355301,uA,0.81475766,6.51806129,162946,0.19999321,162946,0.81475766,207.8
103,0,20.800205,5383.469355301,5383.469355301,uB,0.83638840,5.01833037,125454,0.19999321,125454,0.83638840,207.8
103,0,20.800205,5383.469355301,5383.469355301,ac,0.93252499,5.59514996,139874,0.19999321,139874,0.93252499,207.8
103,0,20.800205,5383.469355301,5383.469355301,ad,0.95175231,3.80700925,95172,0.19999321,95172,0.95175231,207.8
103,0,20.800205,5383.469355301,5383.469355301,bc,0.93252499,5.59514996,139874,0.19999321,139874,0.93252499,207.8
103,0,20.800205,5383.469355301,5383.469355301,bd,0.94213865,5.65283191,141316,0.19999321,141316,0.94213865,207.8
103,0,20.800205,5383.469355301,5383.469355301,vC,0.81475766,6.51806129,162946,0.19999321,162946,0.81475766,207.8
103,0,20.800205,5383.469355301,5383.469355301,vD,0.84600206,5.07601233,126896,0.19999321,126896,0.84600206,207.8
104,0,21.000202,5383.669352153,5383.669352153,uA,0.81474282,6.51794258,162946,0.19999685,162946,0.81474282,214.6
104,0,21.000202,5383.669352153,5383.669352153,uB,0.82675968,4.96055807,124012,0.19999685,124012,0.82675968,214.6
104,0,21.000202,5383.669352153,5383.669352153,ac,0.94212149,5.65272896,141316,0.19999685,141316,0.94212149,214.6
104,0,21.000202,5383.669352153,5383.669352153,ad,0.95173498,3.80693991,95172,0.19999685,95172,0.95173498,214.6
104,0,21.000202,5383.669352153,5383.669352153,bc,0.93250801,5.59504805,139874,0.19999685,139874,0.93250801,214.6
104,0,21.000202,5383.669352153,5383.669352153,bd,0.94212149,5.65272896,141316,0.19999685,141316,0.94212149,214.6
104,0,21.000202,5383.669352153,5383.669352153,vC,0.80753271,6.46026167,161504,0.19999685,161504,0.80753271,214.6
104,0,21.000202,5383.669352153,5383.669352153,vD,0.84598665,5.07591988,126896,0.19999685,126896,0.84598665,214.6
105,0,21.200215,5383.869365696,5383.869365696,uA,0.81467484,6.51739871,162946,0.20001354,162946,0.81467484,213.7
105,0,21.200215,5383.869365696,5383.869365696,uB,0.83630337,5.01782024,125454,0.20001354,125454,0.83630337,213.7
105,0,21.200215,5383.869365696,5383.869365696,ac,0.93243020,5.59458119,139874,0.20001354,139874,0.93243020,213.7
105,0,21.200215,5383.869365696,5383.869365696,ad,0.93723654,3.74894616,93730,0.20001354,93730,0.93723654,213.7
105,0,21.200215,5383.869365696,5383.869365696,bc,0.93243020,5.59458119,139874,0.20001354,139874,0.93243020,213.7
105,0,21.200215,5383.869365696,5383.869365696,bd,0.94204288,5.65225729,141316,0.20001354,141316,0.94204288,213.7
105,0,21.200215,5383.869365696,5383.869365696,vC,0.81467484,6.51739871,162946,0.20001354,162946,0.81467484,213.7
105,0,21.200215,5383.869365696,5383.869365696,vD,0.83630337,5.01782024,125454,0.20001354,125454,0.83630337,213.7
106,0,21.400225,5384.069375529,5384.069375529,uA,0.81468994,6.51751955,162946,0.20000983,162946,0.81468994,236.8
106,0,21.400225,5384.069375529,5384.069375529,uB,0.83631888,5.01791328,125454,0.20000983,125454,0.83631888,236.8
106,0,21.400225,5384.069375529,5384.069375529,ac,0.94206035,5.65236209,141316,0.20000983,141316,0.94206035,236.8
106,0,21.400225,5384.069375529,5384.069375529,ad,0.95167321,3.80669283,95172,0.20000983,95172,0.95167321,236.8
106,0,21.400225,5384.069375529,5384.069375529,bc,0.93244749,5.59468492,139874,0.20000983,139874,0.93244749,236.8
106,0,21.400225,5384.069375529,5384.069375529,bd,0.94206035,5.65236209,141316,0.20000983,141316,0.94206035,236.8
106,0,21.400225,5384.069375529,5384.069375529,vC,0.81468994,6.51751955,162946,0.20000983,162946,0.81468994,236.8
106,0,21.400225,5384.069375529,5384.069375529,vD,0.84593174,5.07559045,126896,0.20000983,126896,0.84593174,236.8
107,0,21.600200,5384.269350227,5384.269350227,uA,0.80762217,6.46097736,161504,0.19997470,161504,0.80762217,200.3
107,0,21.600200,5384.269350227,5384.269350227,uB,0.83646582,5.01879492,125454,0.19997470,125454,0.83646582,200.3
107,0,21.600200,5384.269350227,5384.269350227,ac,0.93261132,5.59566789,139874,0.19997470,139874,0.93261132,200.3
107,0,21.600200,5384.269350227,5384.269350227,ad,0.95184041,3.80736166,95172,0.19997470,95172,0.95184041,200.3
107,0,21.600200,5384.269350227,5384.269350227,bc,0.92299677,5.53798060,138432,0.19997470,138432,0.92299677,200.3
107,0,21.600200,5384.269350227,5384.269350227,bd,0.94222587,5.65335519,141316,0.19997470,141316,0.94222587,200.3
107,0,21.600200,5384.269350227,5384.269350227,vC,0.81483308,6.51866466,162946,0.19997470,162946,0.81483308,200.3
107,0,21.600200,5384.269350227,5384.269350227,vD,0.84608037,5.07648221,126896,0.19997470,126896,0.84608037,200.3
108,0,21.800223,5384.469374075,5384.469374075,uA,0.81463287,6.51706292,162946,0.20002385,162946,0.81463287,251.9
108,0,21.800223,5384.469374075,5384.469374075,uB,0.82664810,4.95988860,124012,0.20002385,124012,0.82664810,251.9
108,0,21.800223,5384.469374075,5384.469374075,ac,0.94199435,5.65196607,141316,0.20002385,141316,0.94199435,251.9
108,0,21.800223,5384.469374075,5384.469374075,ad,0.95160653,3.80642613,95172,0.20002385,95172,0.95160653,251.9
108,0,21.800223,5384.469374075,5384.469374075,bc,0.93238216,5.59429295,139874,0.20002385,139874,0.93238216,251.9
108,0,21.800223,5384.469374075,5384.469374075,bd,0.94199435,5.65196607,141316,0.20002385,141316,0.94199435,251.9
108,0,21.800223,5384.469374075,5384.469374075,vC,0.80742372,6.45938980,161504,0.20002385,161504,0.80742372,251.9
108,0,21.800223,5384.469374075,5384.469374075,vD,0.84587247,5.07523484,126896,0.20002385,126896,0.84587247,251.9
109,0,22.000224,5384.669374154,5384.669374154,uA,0.81472968,6.51783743,162946,0.20000008,162946,0.81472968,222.4
109,0,22.000224,5384.669374154,5384.669374154,uB,0.83635967,5.01815802,125454,0.20000008,125454,0.83635967,222.4
109,0,22.000224,5384.669374154,5384.669374154,ac,0.93249296,5.59495779,139874,0.20000008,139874,0.93249296,222.4
109,0,22.000224,5384.669374154,5384.669374154,ad,0.93729963,3.74919852,93730,0.20000008,93730,0.93729963,222.4
109,0,22.000224,5384.669374154,5384.669374154,bc,0.93249296,5.59495779,139874,0.20000008,139874,0.93249296,222.4
109,0,22.000224,5384.669374154,5384.669374154,bd,0.94210629,5.65263777,141316,0.20000008,141316,0.94210629,222.4
109,0,22.000224,5384.669374154,5384.669374154,vC,0.81472968,6.51783743,162946,0.20000008,162946,0.81472968,222.4
109,0,22.000224,5384.669374154,5384.669374154,vD,0.84597300,5.07583800,126896,0.20000008,126896,0.84597300,222.4
110,0,22.200224,5384.869374326,5384.869374326,uA,0.81472930,6.51783439,162946,0.20000017,162946,0.81472930,212.0
110,0,22.200224,5384.869374326,5384.869374326,uB,0.83635928,5.01815568,125454,0.20000017,125454,0.83635928,212.0
110,0,22.200224,5384.869374326,5384.869374326,ac,0.93249253,5.59495519,139874,0.20000017,139874,0.93249253,212.0
110,0,22.200224,5384.869374326,5384.869374326,ad,0.95171918,3.80687673,95172,0.20000017,95172,0.95171918,212.0
110,0,22.200224,5384.869374326,5384.869374326,bc,0.93249253,5.59495519,139874,0.20000017,139874,0.93249253,212.0
110,0,22.200224,5384.869374326,5384.869374326,bd,0.94210586,5.65263514,141316,0.20000017,141316,0.94210586,212.0
110,0,22.200224,5384.869374326,5384.869374326,vC,0.81472930,6.51783439,162946,0.20000017,162946,0.81472930,212.0
110,0,22.200224,5384.869374326,5384.869374326,vD,0.83635928,5.01815568,125454,0.20000017,125454,0.83635928,212.0
111,0,22.400211,5385.069361430,5385.069361430,uA,0.80757207,6.46057658,161504,0.19998710,161504,0.80757207,214.5
111,0,22.400211,5385.069361430,5385.069361430,uB,0.83641393,5.01848359,125454,0.19998710,125454,0.83641393,214.5
111,0,22.400211,5385.069361430,5385.069361430,ac,0.93255346,5.59532079,139874,0.19998710,139874,0.93255346,214.5
111,0,22.400211,5385.069361430,5385.069361430,ad,0.95178137,3.80712548,95172,0.19998710,95172,0.95178137,214.5
111,0,22.400211,5385.069361430,5385.069361430,bc,0.93255346,5.59532079,139874,0.19998710,139874,0.93255346,214.5
111,0,22.400211,5385.069361430,5385.069361430,bd,0.94216742,5.65300451,141316,0.19998710,141316,0.94216742,214.5
111,0,22.400211,5385.069361430,5385.069361430,vC,0.81478254,6.51826030,162946,0.19998710,162946,0.81478254,214.5
111,0,22.400211,5385.069361430,5385.069361430,vD,0.84602789,5.07616731,126896,0.19998710,126896,0.84602789,214.5
112,0,22.600199,5385.269349490,5385.269349490,uA,0.81477864,6.51822914,162946,0.19998806,162946,0.81477864,210.5
112,0,22.600199,5385.269349490,5385.269349490,uB,0.82679603,4.96077616,124012,0.19998806,124012,0.82679603,210.5
112,0,22.600199,5385.269349490,5385.269349490,ac,0.94216291,5.65297748,141316,0.19998806,141316,0.94216291,210.5
112,0,22.600199,5385.269349490,5385.269349490,ad,0.93735596,3.74942384,93730,0.19998806,93730,0.93735596,210.5
112,0,22.600199,5385.269349490,5385.269349490,bc,0.93254901,5.59529404,139874,0.19998806,139874,0.93254901,210.5
112,0,22.600199,5385.269349490,5385.269349490,bd,0.94216291,5.65297748,141316,0.19998806,141316,0.94216291,210.5
112,0,22.600199,5385.269349490,5385.269349490,vC,0.81477864,6.51822914,162946,0.19998806,162946,0.81477864,210.5
112,0,22.600199,5385.269349490,5385.269349490,vD,0.84602384,5.07614305,126896,0.19998806,126896,0.84602384,210.5
113,0,22.800226,5385.469376439,5385.469376439,uA,0.81462023,6.51696187,162946,0.20002695,162946,0.81462023,215.8
113,0,22.800226,5385.469376439,5385.469376439,uB,0.83624732,5.01748392,125454,0.20002695,125454,0.83624732,215.8
113,0,22.800226,5385.469376439,5385.469376439,ac,0.94197974,5.65187844,141316,0.20002695,141316,0.94197974,215.8
113,0,22.800226,5385.469376439,5385.469376439,ad,0.95159178,3.80636711,95172,0.20002695,95172,0.95159178,215.8
113,0,22.800226,5385.469376439,5385.469376439,bc,0.93236770,5.59420621,139874,0.20002695,139874,0.93236770,215.8
113,0,22.800226,5385.469376439,5385.469376439,bd,0.94197974,5.65187844,141316,0.20002695,141316,0.94197974,215.8
113,0,22.800226,5385.469376439,5385.469376439,vC,0.80741121,6.45928964,161504,0.20002695,161504,0.80741121,215.8
113,0,22.800226,5385.469376439,5385.469376439,vD,0.84585936,5.07515615,126896,0.20002695,126896,0.84585936,215.8
114,0,23.000195,5385.669345488,5385.669345488,uA,0.81485611,6.51884884,162946,0.19996905,162946,0.81485611,198.9
114,0,23.000195,5385.669345488,5385.669345488,uB,0.83648945,5.01893672,125454,0.19996905,125454,0.83648945,198.9
114,0,23.000195,5385.669345488,5385.669345488,ac,0.93263767,5.59582600,139874,0.19996905,139874,0.93263767,198.9
114,0,23.000195,5385.669345488,5385.669345488,ad,0.95186731,3.80746923,95172,0.19996905,95172,0.95186731,198.9
114,0,23.000195,5385.669345488,5385.669345488,bc,0.93263767,5.59582600,139874,0.19996905,139874,0.93263767,198.9
114,0,23.000195,5385.669345488,5385.669345488,bd,0.94225249,5.65351492,141316,0.19996905,141316,0.94225249,198.9
114,0,23.000195,5385.669345488,5385.669345488,vC,0.81485611,6.51884884,162946,0.19996905,162946,0.81485611,198.9
114,0,23.000195,5385.669345488,5385.669345488,vD,0.84610427,5.07662565,126896,0.19996905,126896,0.84610427,198.9
115,0,23.200204,5385.869354144,5385.869354144,uA,0.81469474,6.51755790,162946,0.20000866,162946,0.81469474,217.3
115,0,23.200204,5385.869354144,5385.869354144,uB,0.83632380,5.01794281,125454,0.20000866,125454,0.83632380,217.3
115,0,23.200204,5385.869354144,5385.869354144,ac,0.94206589,5.65239535,141316,0.20000866,141316,0.94206589,217.3
115,0,23.200204,5385.869354144,5385.869354144,ad,0.93725943,3.74903773,93730,0.20000866,93730,0.93725943,217.3
115,0,23.200204,5385.869354144,5385.869354144,bc,0.93245297,5.59471785,139874,0.20000866,139874,0.93245297,217.3
115,0,23.200204,5385.869354144,5385.869354144,bd,0.94206589,5.65239535,141316,0.20000866,141316,0.94206589,217.3
115,0,23.200204,5385.869354144,5385.869354144,vC,0.81469474,6.51755790,162946,0.20000866,162946,0.81469474,217.3
115,0,23.200204,5385.869354144,5385.869354144,vD,0.83632380,5.01794281,125454,0.20000866,125454,0.83632380,217.3
116,0,23.400208,5386.069358471,5386.069358471,uA,0.80750253,6.46002025,161504,0.20000433,161504,0.80750253,224.6
116,0,23.400208,5386.069358471,5386.069358471,uB,0.82672878,4.96037269,124012,0.20000433,124012,0.82672878,224.6
116,0,23.400208,5386.069358471,5386.069358471,ac,0.93247316,5.59483897,139874,0.20000433,139874,0.93247316,224.6
116,0,23.400208,5386.069358471,5386.069358471,ad,0.95169941,3.80679765,95172,0.20000433,95172,0.95169941,224.6
116,0,23.400208,5386.069358471,5386.069358471,bc,0.93247316,5.59483897,139874,0.20000433,139874,0.93247316,224.6
116,0,23.400208,5386.069358471,5386.069358471,bd,0.94208629,5.65251772,141316,0.20000433,141316,0.94208629,224.6
116,0,23.400208,5386.069358471,5386.069358471,vC,0.81471238,6.51769901,162946,0.20000433,162946,0.81471238,224.6
116,0,23.400208,5386.069358471,5386.069358471,vD,0.84595503,5.07573020,126896,0.20000433,126896,0.84595503,224.6
117,0,23.600283,5386.269434024,5386.269434024,uA,0.81442234,6.51537869,162946,0.20007555,162946,0.81442234,297.3
117,0,23.600283,5386.269434024,5386.269434024,uB,0.83604417,5.01626501,125454,0.20007555,125454,0.83604417,297.3
117,0,23.600283,5386.269434024,5386.269434024,ac,0.94175090,5.65050541,141316,0.20007555,141316,0.94175090,297.3
117,0,23.600283,5386.269434024,5386.269434024,ad,0.95136060,3.80544242,95172,0.20007555,95172,0.95136060,297.3
117,0,23.600283,5386.269434024,5386.269434024,bc,0.93214120,5.59284719,139874,0.20007555,139874,0.93214120,297.3
117,0,23.600283,5386.269434024,5386.269434024,bd,0.94175090,5.65050541,141316,0.20007555,141316,0.94175090,297.3
117,0,23.600283,5386.269434024,5386.269434024,vC,0.81442234,6.51537869,162946,0.20007555,162946,0.81442234,297.3
117,0,23.600283,5386.269434024,5386.269434024,vD,0.84565387,5.07392322,126896,0.20007555,126896,0.84565387,297.3
118,0,23.800227,5386.469377739,5386.469377739,uA,0.81495935,6.51967482,162946,0.19994371,162946,0.81495935,260.3
118,0,23.800227,5386.469377739,5386.469377739,uB,0.83659544,5.01957265,125454,0.19994371,125454,0.83659544,260.3
118,0,23.800227,5386.469377739,5386.469377739,ac,0.93275584,5.59653502,139874,0.19994371,139874,0.93275584,260.3
118,0,23.800227,5386.469377739,5386.469377739,ad,0.93756386,3.75025542,93730,0.19994371,93730,0.93756386,260.3
118,0,23.800227,5386.469377739,5386.469377739,bc,0.92313980,5.53883878,138432,0.19994371,138432,0.92313980,260.3
118,0,23.800227,5386.469377739,5386.469377739,bd,0.94237188,5.65423126,141316,0.19994371,141316,0.94237188,260.3
118,0,23.800227,5386.469377739,5386.469377739,vC,0.80774732,6.46197858,161504,0.19994371,161504,0.80774732,260.3
118,0,23.800227,5386.469377739,5386.469377739,vD,0.84621148,5.07726888,126896,0.19994371,126896,0.84621148,260.3
119,0,24.000235,5386.669385250,5386.669385250,uA,0.81469940,6.51759523,162946,0.20000751,162946,0.81469940,236.6
119,0,24.000235,5386.669385250,5386.669385250,uB,0.82671562,4.96029372,124012,0.20000751,124012,0.82671562,236.6
119,0,24.000235,5386.669385250,5386.669385250,ac,0.92284534,5.53707206,138432,0.20000751,138432,0.92284534,236.6
119,0,24.000235,5386.669385250,5386.669385250,ad,0.95168426,3.80673704,95172,0.20000751,95172,0.95168426,236.6
119,0,24.000235,5386.669385250,5386.669385250,bc,0.93245831,5.59474989,139874,0.20000751,139874,0.93245831,236.6
119,0,24.000235,5386.669385250,5386.669385250,bd,0.94207129,5.65242772,141316,0.20000751,141316,0.94207129,236.6
119,0,24.000235,5386.669385250,5386.669385250,vC,0.81469940,6.51759523,162946,0.20000751,162946,0.81469940,236.6
119,0,24.000235,5386.669385250,5386.669385250,vD,0.84594156,5.07564938,126896,0.20000751,126896,0.84594156,236.6
120,0,24.200217,5386.869367225,5386.869367225,uA,0.81480343,6.51842747,162946,0.19998198,162946,0.81480343,247.0
120,0,24.200217,5386.869367225,5386.869367225,uB,0.83643538,5.01861230,125454,0.19998198,125454,0.83643538,247.0
120,0,24.200217,5386.869367225,5386.869367225,ac,0.95180578,5.71083469,142758,0.19998198,142758,0.95180578,247.0
120,0,24.200217,5386.869367225,5386.869367225,ad,0.95180578,3.80722313,95172,0.19998198,95172,0.95180578,247.0
120,0,24.200217,5386.869367225,5386.869367225,bc,0.93257738,5.59546429,139874,0.19998198,139874,0.93257738,247.0
120,0,24.200217,5386.869367225,5386.869367225,bd,0.94219158,5.65314949,141316,0.19998198,141316,0.94219158,247.0
120,0,24.200217,5386.869367225,5386.869367225,vC,0.81480343,6.51842747,162946,0.19998198,162946,0.81480343,247.0
120,0,24.200217,5386.869367225,5386.869367225,vD,0.83643538,5.01861230,125454,0.19998198,125454,0.83643538,247.0
121,0,24.400216,5387.069366287,5387.069366287,uA,0.80752379,6.46019030,161504,0.19999906,161504,0.80752379,217.4
121,0,24.400216,5387.069366287,5387.069366287,uB,0.82675054,4.96050326,124012,0.19999906,124012,0.82675054,217.4
121,0,24.400216,5387.069366287,5387.069366287,ac,0.93249771,5.59498624,139874,0.19999906,139874,0.93249771,217.4
121,0,24.400216,5387.069366287,5387.069366287,ad,0.93730440,3.74921758,93730,0.19999906,93730,0.93730440,217.4
121,0,24.400216,5387.069366287,5387.069366287,bc,0.93249771,5.59498624,139874,0.19999906,139874,0.93249771,217.4
121,0,24.400216,5387.069366287,5387.069366287,bd,0.94211109,5.65266651,141316,0.19999906,141316,0.94211109,217.4
121,0,24.400216,5387.069366287,5387.069366287,vC,0.81473382,6.51787057,162946,0.19999906,162946,0.81473382,217.4
121,0,24.400216,5387.069366287,5387.069366287,vD,0.84597730,5.07586381,126896,0.19999906,126896,0.84597730,217.4
