episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,701000,1.0,1.83240575,,5,3
2,701001,0.99,2.87909586,,5,1
3,701002,0.9801,2.81623866,,4,1
4,701003,0.970299,2.78373099,,4,12
5,701004,0.96059601,-1.09112515,,5,1
6,701005,0.95099005,2.84081193,,4,8
7,701006,0.94148015,3.65212098,,4,1
8,701007,0.93206535,2.66112309,,4,5
9,701008,0.92274469,2.94315633,,5,5
10,701009,0.91351725,3.75527803,,4,12
11,701010,0.90438208,3.80787734,,4,8
12,701011,0.89533825,2.04186968,,5,0
13,701012,0.88638487,1.67003139,,5,12
14,701013,0.87752102,1.89349921,,4,0
15,701014,0.86874581,0.97102425,,5,1
16,701015,0.86005835,2.95616992,,4,8
17,701016,0.85145777,2.709203,,4,1
18,701017,0.84294319,2.83591384,,5,1
19,701018,0.83451376,3.76619746,,4,5
20,701019,0.82616862,2.94034333,,4,0
21,701020,0.81790694,1.89035199,,4,0
22,701021,0.80972787,3.95346275,,5,1
23,701022,0.80163059,2.57760422,,4,3
24,701023,0.79361428,3.89474731,,5,8
25,701024,0.78567814,2.95498086,,4,3
26,701025,0.77782136,1.80385276,,4,0
27,701026,0.77004315,2.77714446,,4,3
28,701027,0.76234271,2.43937072,,4,3
29,701028,0.75471929,1.47378181,,4,3
30,701029,0.74717209,2.97020507,,5,3
31,701030,0.73970037,3.75211942,,4,1
32,701031,0.73230337,3.69664913,,4,1
33,701032,0.72498034,2.80417982,,5,8
34,701033,0.71773053,2.1964057,,5,0
35,701034,0.71055323,3.02924471,,4,1
36,701035,0.70344769,1.73592031,,4,8
37,701036,0.69641322,3.69233023,,4,3
38,701037,0.68944909,2.46706082,,4,5
39,701038,0.6825546,0.79678439,,5,0
40,701039,0.67572905,3.01738691,,4,12
41,701040,0.66897176,1.84041292,,4,8
42,701041,0.66228204,3.70522416,,4,0
43,701042,0.65565922,1.70979106,,5,1
44,701043,0.64910263,2.84218952,,4,8
45,701044,0.6426116,3.83708749,,4,5
46,701045,0.63618549,3.75329528,,4,3
47,701046,0.62982363,3.64323033,,4,3
48,701047,0.62352539,2.0450511,,5,8
49,701048,0.61729014,1.88656441,,5,3
50,701049,0.61111724,3.97223859,,5,3
51,701050,0.60500607,3.96841822,,5,1
52,701051,0.59895601,2.50913497,,4,1
53,701052,0.59296645,1.97651562,,5,5
54,701053,0.58703678,2.88497527,,4,12
55,701054,0.58116641,2.813713,,4,8
56,701055,0.57535475,2.66494629,,4,3
57,701056,0.5696012,0.83728646,,4,12
