sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000109,5913.825932441,5913.825932441,0,0,0.000000
1,0.010060,5913.835883823,5913.835883823,4,5600,0.000000
2,0.020061,5913.845884157,5913.845884157,9,12600,0.000000
3,0.030060,5913.855883798,5913.855883798,14,19600,0.000000
4,0.040064,5913.865887258,5913.865887258,19,26600,0.000000
5,0.050059,5913.875882534,5913.875882534,24,33600,0.000000
6,0.060066,5913.885889587,5913.885889587,29,40600,0.000000
7,0.070059,5913.895882924,5913.895882924,34,47600,0.000000
8,0.080060,5913.905883206,5913.905883206,39,54600,0.000000
9,0.090074,5913.915897713,5913.915897713,44,61600,0.000000
10,0.100051,5913.925874702,5913.925874702,49,68600,0.000000
11,0.110070,5913.935893404,5913.935893404,54,75600,0.000000
12,0.120070,5913.945893407,5913.945893407,59,82600,0.000000
13,0.130062,5913.955885887,5913.955885887,64,89600,0.000000
14,0.140066,5913.965889256,5913.965889256,69,96600,0.000000
15,0.150065,5913.975888799,5913.975888799,74,103600,0.000000
16,0.160079,5913.985902701,5913.985902701,79,110600,0.000000
17,0.170068,5913.995891679,5913.995891679,84,117600,0.000000
18,0.180062,5914.005885293,5914.005885293,89,124600,0.000000
19,0.190064,5914.015887923,5914.015887923,94,131600,0.000000
20,0.200063,5914.025886797,5914.025886797,99,138600,0.000000
21,0.210076,5914.035899731,5914.035899731,104,145600,0.000000
22,0.220036,5914.045859218,5914.045859218,109,152600,0.000000
23,0.230077,5914.055900322,5914.055900322,114,159600,0.000000
24,0.240080,5914.065903173,5914.065903173,118,165200,0.000000
25,0.250067,5914.075890846,5914.075890846,123,172200,0.000000
26,0.260067,5914.085890539,5914.085890539,128,179200,0.000000
27,0.270067,5914.095890585,5914.095890585,133,186200,0.000000
28,0.280056,5914.105879603,5914.105879603,138,193200,0.000000
29,0.290063,5914.115886909,5914.115886909,143,200200,0.000000
30,0.300066,5914.125889536,5914.125889536,148,207200,0.000000
31,0.310066,5914.135889560,5914.135889560,153,214200,0.000000
32,0.320065,5914.145888365,5914.145888365,158,221200,0.000000
33,0.330064,5914.155887434,5914.155887434,163,228200,0.000000
