sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000106,5913.403227930,5913.403227930,0,0,0.000000
1,0.010934,5913.414056465,5913.414056465,6,8400,0.000000
2,0.020060,5913.423181762,5913.423181762,11,15400,0.000000
3,0.030060,5913.433181945,5913.433181945,17,23800,0.000000
4,0.040060,5913.443182486,5913.443182486,22,30800,0.000000
5,0.050065,5913.453186824,5913.453186824,28,39200,0.000000
6,0.060100,5913.463222259,5913.463222259,34,47600,0.000000
7,0.070086,5913.473208030,5913.473208030,40,56000,0.000000
8,0.080063,5913.483185395,5913.483185395,45,63000,0.000000
9,0.090060,5913.493181798,5913.493181798,51,71400,0.000000
10,0.100062,5913.503184231,5913.503184231,57,79800,0.000000
11,0.110066,5913.513188585,5913.513188585,62,86800,0.000000
12,0.120065,5913.523186853,5913.523186853,68,95200,0.000000
13,0.130064,5913.533186111,5913.533186111,74,103600,0.000000
14,0.140074,5913.543196306,5913.543196306,80,112000,0.000000
15,0.150060,5913.553182603,5913.553182603,85,119000,0.000000
16,0.161608,5913.564729970,5913.564729970,92,128800,0.000000
17,0.170062,5913.573183865,5913.573183865,97,135800,0.000000
18,0.180062,5913.583184640,5913.583184640,102,142800,0.000000
19,0.190060,5913.593181949,5913.593181949,108,151200,0.000000
20,0.200086,5913.603208254,5913.603208254,114,159600,0.000000
21,0.210067,5913.613189345,5913.613189345,120,168000,0.000000
22,0.220059,5913.623181010,5913.623181010,125,175000,0.000000
23,0.230066,5913.633188082,5913.633188082,131,183400,0.000000
24,0.240063,5913.643185505,5913.643185505,137,191800,0.000000
25,0.250068,5913.653190253,5913.653190253,142,198800,0.000000
26,0.260062,5913.663184543,5913.663184543,148,207200,0.000000
27,0.270065,5913.673187320,5913.673187320,154,215600,0.000000
28,0.280081,5913.683203387,5913.683203387,160,224000,0.000000
29,0.290066,5913.693187966,5913.693187966,165,231000,0.000000
30,0.300063,5913.703184994,5913.703184994,171,239400,0.000000
31,0.310062,5913.713183813,5913.713183813,177,247800,0.000000
32,0.320063,5913.723185590,5913.723185590,182,254800,0.000000
33,0.330060,5913.733182015,5913.733182015,188,263200,0.000000
34,0.340068,5913.743190135,5913.743190135,194,271600,0.000000
35,0.350071,5913.753192913,5913.753192913,200,280000,0.000000
36,0.360067,5913.763189696,5913.763189696,205,287000,0.000000
37,0.370060,5913.773182100,5913.773182100,211,295400,0.000000
38,0.380061,5913.783183133,5913.783183133,217,303800,0.000000
39,0.390060,5913.793181841,5913.793181841,222,310800,0.000000
40,0.400060,5913.803182619,5913.803182619,228,319200,0.000000
41,0.410126,5913.813248172,5913.813248172,234,327600,0.000000
42,0.420087,5913.823208912,5913.823208912,240,336000,0.000000
43,0.430069,5913.833190756,5913.833190756,245,343000,0.000000
44,0.440059,5913.843181373,5913.843181373,251,351400,0.000000
45,0.450059,5913.853181681,5913.853181681,257,359800,0.000000
46,0.460171,5913.863293494,5913.863293494,262,366800,0.000000
47,0.470060,5913.873181913,5913.873181913,268,375200,0.000000
48,0.480055,5913.883176967,5913.883176967,274,383600,0.000000
49,0.490068,5913.893190648,5913.893190648,280,392000,0.000000
50,0.500059,5913.903180780,5913.903180780,285,399000,0.000000
51,0.510059,5913.913180723,5913.913180723,291,407400,0.000000
52,0.520058,5913.923180523,5913.923180523,297,415800,0.000000
53,0.530059,5913.933180847,5913.933180847,302,422800,0.000000
54,0.540067,5913.943188974,5913.943188974,308,431200,0.000000
55,0.550075,5913.953197481,5913.953197481,314,439600,0.000000
56,0.560082,5913.963203795,5913.963203795,320,448000,0.000000
57,0.570069,5913.973191325,5913.973191325,325,455000,0.000000
58,0.580068,5913.983189721,5913.983189721,331,463400,0.000000
59,0.590063,5913.993185709,5913.993185709,337,471800,0.000000
60,0.600066,5914.003188379,5914.003188379,342,478800,0.000000
61,0.610065,5914.013186957,5914.013186957,348,487200,0.000000
62,0.620076,5914.023197969,5914.023197969,354,495600,0.000000
63,0.630078,5914.033200131,5914.033200131,360,504000,0.000000
64,0.640046,5914.043168347,5914.043168347,365,511000,0.000000
65,0.650070,5914.053192151,5914.053192151,371,519400,0.000000
66,0.660064,5914.063186542,5914.063186542,377,527800,0.000000
67,0.670067,5914.073189359,5914.073189359,382,534800,0.000000
68,0.680073,5914.083195454,5914.083195454,388,543200,0.000000
69,0.690058,5914.093180451,5914.093180451,394,551600,0.000000
70,0.700113,5914.103235353,5914.103235353,400,560000,0.000000
71,0.710028,5914.113149750,5914.113149750,405,567000,0.000000
72,0.720071,5914.123192847,5914.123192847,411,575400,0.000000
73,0.730064,5914.133186393,5914.133186393,417,583800,0.000000
74,0.740072,5914.143193863,5914.143193863,422,590800,0.000000
