sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000116,5913.968866672,5913.968866672,0,0,0.000000
1,0.010065,5913.978816019,5913.978816019,4,5600,0.000000
2,0.020081,5913.988831819,5913.988831819,8,11200,0.000000
3,0.030059,5913.998810062,5913.998810062,13,18200,0.000000
4,0.040061,5914.008811677,5914.008811677,17,23800,0.000000
5,0.050023,5914.018773500,5914.018773500,22,30800,0.000000
6,0.060068,5914.028818905,5914.028818905,26,36400,0.000000
7,0.070073,5914.038823430,5914.038823430,31,43400,0.000000
8,0.080066,5914.048816723,5914.048816723,35,49000,0.000000
9,0.090053,5914.058803515,5914.058803515,40,56000,0.000000
10,0.100063,5914.068813629,5914.068813629,44,61600,0.000000
11,0.110063,5914.078813502,5914.078813502,48,67200,0.000000
12,0.120063,5914.088813710,5914.088813710,53,74200,0.000000
13,0.130079,5914.098829599,5914.098829599,57,79800,0.000000
14,0.140020,5914.108771301,5914.108771301,62,86800,0.000000
15,0.150069,5914.118820144,5914.118820144,66,92400,0.000000
16,0.160065,5914.128815981,5914.128815981,71,99400,0.000000
17,0.170070,5914.138821235,5914.138821235,75,105000,0.000000
18,0.180001,5914.148751684,5914.148751684,80,112000,0.000000
19,0.190074,5914.158824625,5914.158824625,84,117600,0.000000
20,0.200069,5914.168820310,5914.168820310,88,123200,0.000000
21,0.210062,5914.178813138,5914.178813138,93,130200,0.000000
22,0.220074,5914.188824925,5914.188824925,97,135800,0.000000
23,0.230063,5914.198814353,5914.198814353,102,142800,0.000000
24,0.240067,5914.208817919,5914.208817919,106,148400,0.000000
25,0.250062,5914.218812719,5914.218812719,111,155400,0.000000
26,0.260070,5914.228821040,5914.228821040,115,161000,0.000000
27,0.270071,5914.238822280,5914.238822280,120,168000,0.000000
28,0.280066,5914.248817110,5914.248817110,124,173600,0.000000
29,0.290070,5914.258820786,5914.258820786,128,179200,0.000000
30,0.300064,5914.268815335,5914.268815335,133,186200,0.000000
31,0.310071,5914.278821709,5914.278821709,137,191800,0.000000
32,0.320075,5914.288825405,5914.288825405,142,198800,0.000000
33,0.330071,5914.298822084,5914.298822084,146,204400,0.000000
34,0.340068,5914.308819068,5914.308819068,151,211400,0.000000
35,0.350074,5914.318825225,5914.318825225,155,217000,0.000000
36,0.360041,5914.328791398,5914.328791398,160,224000,0.000000
37,0.370083,5914.338833769,5914.338833769,164,229600,0.000000
38,0.380064,5914.348814916,5914.348814916,168,235200,0.000000
39,0.390064,5914.358814548,5914.358814548,173,242200,0.000000
40,0.400066,5914.368816841,5914.368816841,177,247800,0.000000
41,0.410062,5914.378813278,5914.378813278,182,254800,0.000000
42,0.420069,5914.388819727,5914.388819727,186,260400,0.000000
43,0.430014,5914.398764412,5914.398764412,191,267400,0.000000
44,0.440065,5914.408815458,5914.408815458,195,273000,0.000000
45,0.450062,5914.418812855,5914.418812855,200,280000,0.000000
46,0.460065,5914.428816082,5914.428816082,204,285600,0.000000
47,0.470074,5914.438824462,5914.438824462,209,292600,0.000000
48,0.480065,5914.448815496,5914.448815496,213,298200,0.000000
49,0.490068,5914.458818494,5914.458818494,217,303800,0.000000
50,0.500063,5914.468813414,5914.468813414,222,310800,0.000000
51,0.510066,5914.478817159,5914.478817159,226,316400,0.000000
52,0.520072,5914.488822875,5914.488822875,231,323400,0.000000
53,0.530069,5914.498820310,5914.498820310,235,329000,0.000000
54,0.540062,5914.508813037,5914.508813037,240,336000,0.000000
55,0.550064,5914.518814796,5914.518814796,244,341600,0.000000
56,0.560081,5914.528831841,5914.528831841,249,348600,0.000000
57,0.570064,5914.538814936,5914.538814936,253,354200,0.000000
58,0.580070,5914.548820776,5914.548820776,257,359800,0.000000
59,0.590068,5914.558818405,5914.558818405,262,366800,0.000000
60,0.600071,5914.568821536,5914.568821536,266,372400,0.000000
61,0.610064,5914.578815036,5914.578815036,271,379400,0.000000
62,0.620065,5914.588815611,5914.588815611,275,385000,0.000000
63,0.630062,5914.598812705,5914.598812705,280,392000,0.000000
64,0.640070,5914.608820412,5914.608820412,284,397600,0.000000
65,0.650036,5914.618787355,5914.618787355,289,404600,0.000000
66,0.660065,5914.628815471,5914.628815471,293,410200,0.000000
67,0.670067,5914.638818068,5914.638818068,297,415800,0.000000
68,0.680066,5914.648816822,5914.648816822,302,422800,0.000000
69,0.690066,5914.658816975,5914.658816975,306,428400,0.000000
70,0.700071,5914.668821821,5914.668821821,311,435400,0.000000
71,0.710066,5914.678816900,5914.678816900,315,441000,0.000000
72,0.720067,5914.688817485,5914.688817485,320,448000,0.000000
73,0.730068,5914.698818441,5914.698818441,324,453600,0.000000
74,0.740062,5914.708813049,5914.708813049,329,460600,0.000000
75,0.750069,5914.718819434,5914.718819434,333,466200,0.000000
76,0.760067,5914.728817751,5914.728817751,337,471800,0.000000
77,0.770070,5914.738820612,5914.738820612,342,478800,0.000000
78,0.780067,5914.748817446,5914.748817446,346,484400,0.000000
79,0.790065,5914.758816026,5914.758816026,351,491400,0.000000
80,0.800066,5914.768816979,5914.768816979,355,497000,0.000000
81,0.810062,5914.778813218,5914.778813218,360,504000,0.000000
82,0.820065,5914.788815592,5914.788815592,364,509600,0.000000
83,0.830065,5914.798815917,5914.798815917,369,516600,0.000000
84,0.840065,5914.808815506,5914.808815506,373,522200,0.000000
85,0.850013,5914.818763717,5914.818763717,377,527800,0.000000
86,0.860038,5914.828788591,5914.828788591,382,534800,0.000000
87,0.870072,5914.838822984,5914.838822984,386,540400,0.000000
88,0.880059,5914.848809810,5914.848809810,391,547400,0.000000
89,0.890068,5914.858818887,5914.858818887,395,553000,0.000000
90,0.900062,5914.868813143,5914.868813143,400,560000,0.000000
91,0.910064,5914.878814966,5914.878814966,404,565600,0.000000
92,0.920030,5914.888781371,5914.888781371,409,572600,0.000000
93,0.930064,5914.898815134,5914.898815134,413,578200,0.000000
94,0.940065,5914.908815662,5914.908815662,417,583800,0.000000
95,0.950064,5914.918814545,5914.918814545,422,590800,0.000000
96,0.960064,5914.928814473,5914.928814473,426,596400,0.000000
97,0.970071,5914.938821670,5914.938821670,431,603400,0.000000
98,0.980066,5914.948816924,5914.948816924,435,609000,0.000000
99,0.990024,5914.958774876,5914.958774876,440,616000,0.000000
100,1.000071,5914.968822152,5914.968822152,444,621600,0.000000
101,1.010062,5914.978812810,5914.978812810,449,628600,0.000000
102,1.020067,5914.988817980,5914.988817980,453,634200,0.000000
103,1.030113,5914.998863937,5914.998863937,458,641200,0.000000
104,1.040066,5915.008817279,5915.008817279,462,646800,0.000000
105,1.050071,5915.018821646,5915.018821646,466,652400,0.000000
