sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000124,5913.905816185,5913.905816185,0,0,0.000000
1,0.010077,5913.915769437,5913.915769437,5,7000,0.000000
2,0.020068,5913.925760200,5913.925760200,11,15400,0.000000
3,0.030060,5913.935752277,5913.935752277,17,23800,0.000000
4,0.040075,5913.945766889,5913.945766889,22,30800,0.000000
5,0.050075,5913.955767290,5913.955767290,28,39200,0.000000
6,0.060069,5913.965761617,5913.965761617,34,47600,0.000000
7,0.070070,5913.975761883,5913.975761883,40,56000,0.000000
8,0.080069,5913.985761737,5913.985761737,45,63000,0.000000
9,0.090066,5913.995757912,5913.995757912,51,71400,0.000000
10,0.100061,5914.005753470,5914.005753470,57,79800,0.000000
11,0.110068,5914.015759913,5914.015759913,62,86800,0.000000
12,0.120069,5914.025761047,5914.025761047,68,95200,0.000000
13,0.130072,5914.035763818,5914.035763818,74,103600,0.000000
14,0.140077,5914.045769534,5914.045769534,80,112000,0.000000
15,0.150063,5914.055754995,5914.055754995,85,119000,0.000000
16,0.160067,5914.065759710,5914.065759710,91,127400,0.000000
17,0.170064,5914.075756510,5914.075756510,97,135800,0.000000
18,0.180065,5914.085757143,5914.085757143,102,142800,0.000000
19,0.190065,5914.095757030,5914.095757030,108,151200,0.000000
20,0.200062,5914.105754044,5914.105754044,114,159600,0.000000
21,0.210070,5914.115762524,5914.115762524,120,168000,0.000000
22,0.220072,5914.125764415,5914.125764415,125,175000,0.000000
23,0.230069,5914.135761215,5914.135761215,131,183400,0.000000
24,0.240058,5914.145750598,5914.145750598,137,191800,0.000000
25,0.250073,5914.155765213,5914.155765213,142,198800,0.000000
26,0.260065,5914.165757709,5914.165757709,148,207200,0.000000
27,0.270065,5914.175757739,5914.175757739,154,215600,0.000000
28,0.280077,5914.185769712,5914.185769712,160,224000,0.000000
29,0.290066,5914.195758677,5914.195758677,165,231000,0.000000
30,0.300068,5914.205759784,5914.205759784,171,239400,0.000000
31,0.310063,5914.215754924,5914.215754924,177,247800,0.000000
32,0.320068,5914.225759959,5914.225759959,182,254800,0.000000
33,0.330066,5914.235758422,5914.235758422,188,263200,0.000000
34,0.340061,5914.245753619,5914.245753619,194,271600,0.000000
35,0.350041,5914.255732805,5914.255732805,200,280000,0.000000
36,0.360073,5914.265764920,5914.265764920,205,287000,0.000000
37,0.370059,5914.275751503,5914.275751503,211,295400,0.000000
38,0.380059,5914.285751162,5914.285751162,217,303800,0.000000
39,0.390032,5914.295724097,5914.295724097,222,310800,0.000000
40,0.400068,5914.305760570,5914.305760570,228,319200,0.000000
41,0.410062,5914.315754469,5914.315754469,234,327600,0.000000
42,0.420056,5914.325747859,5914.325747859,240,336000,0.000000
43,0.430066,5914.335758316,5914.335758316,245,343000,0.000000
44,0.440059,5914.345750807,5914.345750807,251,351400,0.000000
45,0.450077,5914.355769394,5914.355769394,257,359800,0.000000
46,0.460066,5914.365758696,5914.365758696,262,366800,0.000000
47,0.470065,5914.375757164,5914.375757164,268,375200,0.000000
48,0.480063,5914.385755086,5914.385755086,274,383600,0.000000
49,0.490082,5914.395774133,5914.395774133,280,392000,0.000000
50,0.500065,5914.405757597,5914.405757597,285,399000,0.000000
51,0.510066,5914.415758152,5914.415758152,291,407400,0.000000
52,0.520058,5914.425749998,5914.425749998,297,415800,0.000000
53,0.530059,5914.435751470,5914.435751470,302,422800,0.000000
54,0.540069,5914.445761510,5914.445761510,308,431200,0.000000
55,0.550067,5914.455758873,5914.455758873,314,439600,0.000000
56,0.560083,5914.465775502,5914.465775502,320,448000,0.000000
57,0.570069,5914.475761573,5914.475761573,325,455000,0.000000
58,0.580067,5914.485758773,5914.485758773,331,463400,0.000000
59,0.590067,5914.495759512,5914.495759512,337,471800,0.000000
60,0.600063,5914.505754846,5914.505754846,342,478800,0.000000
61,0.610094,5914.515786396,5914.515786396,348,487200,0.000000
62,0.620060,5914.525752210,5914.525752210,354,495600,0.000000
63,0.630070,5914.535762541,5914.535762541,360,504000,0.000000
64,0.640066,5914.545758205,5914.545758205,365,511000,0.000000
65,0.650067,5914.555759343,5914.555759343,371,519400,0.000000
