episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,101000,1.0,4.01857173,,4,5
2,101001,0.99,3.94218961,,5,12
3,101002,0.9801,3.82417713,,4,1
4,101003,0.970299,3.99428598,,4,5
5,101004,0.96059601,3.78888814,,4,3
6,101005,0.95099005,3.92595133,,4,3
7,101006,0.94148015,3.72572891,,4,3
8,101007,0.93206535,3.98623033,,4,1
9,101008,0.92274469,0.6369697,,5,0
10,101009,0.91351725,3.8498234,,4,8
11,101010,0.90438208,3.99611887,,4,12
12,101011,0.89533825,3.95120782,,5,5
13,101012,0.88638487,0.65278227,,5,12
14,101013,0.87752102,0.59030584,,5,3
15,101014,0.86874581,3.89629015,,5,5
16,101015,0.86005835,3.06661549,,5,8
17,101016,0.85145777,3.40305227,,4,1
18,101017,0.84294319,3.89504753,,4,5
19,101018,0.83451376,0.63954148,,5,0
20,101019,0.82616862,4.04213415,,4,1
21,101020,0.81790694,3.21297376,,4,5
22,101021,0.80972787,3.65787541,,4,5
23,101022,0.80163059,3.65458837,,4,1
24,101023,0.79361428,3.99405321,,4,8
25,101024,0.78567814,2.65845657,,5,0
26,101025,0.77782136,3.9100793,,5,1
27,101026,0.77004315,4.00729508,,4,3
28,101027,0.76234271,0.62944182,,5,3
29,101028,0.75471929,3.17524424,,5,5
30,101029,0.74717209,4.01033933,,4,5
31,101030,0.73970037,4.01675419,,5,0
32,101031,0.73230337,3.63120942,,4,5
33,101032,0.72498034,3.79040115,,5,0
34,101033,0.71773053,2.90538953,,5,1
35,101034,0.71055323,3.9921905,,4,12
36,101035,0.70344769,3.73219815,,4,12
37,101036,0.69641322,4.04717357,,5,3
38,101037,0.68944909,3.90483099,,4,1
39,101038,0.6825546,4.12912108,,4,0
40,101039,0.67572905,3.97451794,,4,0
41,101040,0.66897176,3.82750038,,4,3
42,101041,0.66228204,3.66270113,,4,5
43,101042,0.65565922,3.91865516,,5,3
44,101043,0.64910263,1.39871088,,5,8
45,101044,0.6426116,4.04422492,,4,0
46,101045,0.63618549,3.87009727,,4,12
47,101046,0.62982363,3.24829179,,4,12
48,101047,0.62352539,3.81504072,,4,12
49,101048,0.61729014,3.6069045,,4,3
50,101049,0.61111724,3.90897098,,4,12
51,101050,0.60500607,3.892979,,4,12
52,101051,0.59895601,4.11061499,,4,0
53,101052,0.59296645,3.98198305,,4,0
54,101053,0.58703678,4.0493114,,4,8
55,101054,0.58116641,3.6893459,,4,3
56,101055,0.57535475,3.94646674,,4,3
57,101056,0.5696012,1.63562351,,4,5
58,101057,0.56390519,4.13145716,,5,3
59,101058,0.55826614,4.07927934,,4,5
60,101059,0.55268348,3.84290297,,4,3
61,101060,0.54715664,3.41859444,,4,12
62,101061,0.54168508,3.73057346,,5,5
63,101062,0.53626823,3.96725527,,4,8
64,101063,0.53090554,3.53634751,,5,3
65,101064,0.52559649,3.9745214,,4,12
66,101065,0.52034052,3.84100256,,4,8
67,101066,0.51513712,3.97428073,,4,3
68,101067,0.50998575,3.95429463,,4,5
69,101068,0.50488589,3.47029524,,5,0
70,101069,0.49983703,3.8516849,,5,12
71,101070,0.49483866,3.87555157,,4,5
72,101071,0.48989027,3.82360638,,4,3
73,101072,0.48499137,0.69684038,,5,1
74,101073,0.48014146,3.93077938,,4,8
75,101074,0.47534004,3.77946694,,4,5
76,101075,0.47058664,4.05027006,,4,3
77,101076,0.46588078,3.92010784,,4,0
78,101077,0.46122197,3.82351341,,4,3
79,101078,0.45660975,4.022484,,4,8
80,101079,0.45204365,4.13978232,,4,3
81,101080,0.44752321,3.84536851,,4,0
82,101081,0.44304798,4.20090236,,4,0
83,101082,0.4386175,4.14681666,,4,12
84,101083,0.43423133,3.91263713,,4,8
85,101084,0.42988901,3.75586443,,4,1
86,101085,0.42559012,3.88373156,,4,12
87,101086,0.42133422,3.93663791,,4,12
88,101087,0.41712088,3.93584705,,4,8
89,101088,0.41294967,3.73634768,,4,12
90,101089,0.40882017,3.67401889,,4,1
91,101090,0.40473197,3.91777472,,4,8
92,101091,0.40068465,4.13166998,,4,8
93,101092,0.39667781,4.1396178,,5,5
94,101093,0.39271103,3.85102076,,4,5
95,101094,0.38878392,4.19399421,,4,1
96,101095,0.38489608,3.98383114,,4,12
97,101096,0.38104712,4.1882622,,4,5
98,101097,0.37723665,3.68750041,,4,3
99,101098,0.37346428,3.66161243,,5,0
100,101099,0.36972964,4.03153286,,4,0
101,101100,0.36603234,2.97625153,,5,1
102,101101,0.36237202,3.66947419,,4,3
103,101102,0.3587483,0.68852634,,5,3
104,101103,0.35516081,4.02547922,,4,5
105,101104,0.35160921,3.82213064,,4,12
106,101105,0.34809311,4.00685608,,5,1
107,101106,0.34461218,1.97492374,,5,1
108,101107,0.34116606,3.95509354,,4,5
109,101108,0.3377544,3.71247149,,4,12
110,101109,0.33437686,3.93206639,,4,8
111,101110,0.33103309,1.74662633,,4,0
112,101111,0.32772276,3.85049491,,4,5
113,101112,0.32444553,3.80986201,,4,3
114,101113,0.32120107,4.0413349,,4,0
115,101114,0.31798906,4.06518305,,4,1
116,101115,0.31480917,0.57152606,,5,5
117,101116,0.31166108,4.06470126,,4,3
118,101117,0.30854447,4.03422891,1.57518604,4,0
119,101118,0.30545903,3.58856326,1.43323371,4,8
120,101119,0.30240444,3.91289864,1.21231484,4,5
121,101120,0.29938039,3.96266942,1.14447138,4,8
122,101121,0.29638659,4.14850765,1.08601359,4,5
123,101122,0.29342272,3.71666364,0.90404016,4,8
124,101123,0.29048849,4.06539975,0.83343741,4,3
125,101124,0.28758361,3.35285616,0.84393715,5,8
126,101125,0.28470777,3.7755475,0.71451035,4,1
127,101126,0.2818607,0.88803799,0.56662104,5,0
128,101127,0.27904209,0.31397361,0.6659896,5,1
129,101128,0.27625167,3.9621064,0.6454583,4,3
130,101129,0.27348915,3.22827698,0.49064458,4,8
131,101130,0.27075426,3.49673821,0.62482608,4,5
132,101131,0.26804672,3.9573139,0.70927447,4,8
133,101132,0.26536625,3.87387114,0.48611146,4,8
134,101133,0.26271259,3.96450406,0.47165892,4,12
135,101134,0.26008546,4.05167924,0.50270804,4,12
136,101135,0.25748461,4.05190472,0.60593194,4,8
137,101136,0.25490976,4.09099808,0.59337491,4,0
138,101137,0.25236066,3.70482721,0.47638125,4,0
139,101138,0.24983706,3.97942048,0.42670861,4,8
140,101139,0.24733869,3.98142963,0.55317635,4,5
141,101140,0.2448653,4.01598966,0.35081379,4,12
142,101141,0.24241665,0.8230217,0.53157039,5,5
143,101142,0.23999248,3.87122197,0.52165455,4,8
144,101143,0.23759255,4.07070983,0.41715398,4,0
145,101144,0.23521663,4.06183411,0.40007484,4,1
146,101145,0.23286446,3.99478129,0.34279023,4,3
147,101146,0.23053582,3.99965562,0.48806553,4,0
148,101147,0.22823046,3.54754525,0.33094888,4,8
149,101148,0.22594816,3.75590953,0.31353552,4,1
150,101149,0.22368867,3.47600371,0.33335244,4,5
151,101150,0.22145179,4.04866882,0.46737047,4,5
152,101151,0.21923727,0.58990217,0.37193634,5,1
153,101152,0.2170449,3.96809596,0.52029955,4,12
154,101153,0.21487445,3.59555769,0.39769997,4,3
155,101154,0.2127257,3.93285075,0.3737935,4,3
156,101155,0.21059845,1.85271567,0.38124213,4,12
157,101156,0.20849246,0.46992526,0.31052875,5,8
158,101157,0.20640754,3.88495992,0.32475751,4,0
159,101158,0.20434346,3.9688222,0.3196368,4,1
160,101159,0.20230003,3.74274217,0.46062052,4,8
161,101160,0.20027703,3.84953228,0.33796417,4,12
162,101161,0.19827426,3.91912685,0.42877419,4,5
163,101162,0.19629151,4.09196314,0.31792991,4,12
164,101163,0.1943286,4.01166389,0.37767053,4,5
165,101164,0.19238531,3.6411465,0.3546214,4,0
166,101165,0.19046146,3.90115669,0.81889023,4,12
167,101166,0.18855685,4.01102301,1.47634554,4,3
168,101167,0.18667128,3.9233054,0.98137139,4,5
169,101168,0.18480456,3.9798714,0.92961532,4,0
170,101169,0.18295652,3.96341064,0.96049883,5,5
171,101170,0.18112695,3.89038456,0.79524893,4,3
172,101171,0.17931568,2.20903063,0.79170993,4,5
173,101172,0.17752253,3.99297684,0.73184349,4,8
174,101173,0.1757473,3.8509609,0.62684557,4,5
175,101174,0.17398983,3.39775396,0.68565406,4,5
176,101175,0.17224993,3.94758883,0.61935962,4,1
177,101176,0.17052743,3.9076835,0.60351603,4,1
178,101177,0.16882216,3.86943205,0.48280895,4,1
179,101178,0.16713394,4.05877144,0.50886814,5,3
180,101179,0.1654626,4.04215825,0.49578229,4,8
181,101180,0.16380797,3.87417385,0.46305881,4,0
182,101181,0.16216989,1.52985071,0.46106803,5,8
183,101182,0.16054819,4.0735877,0.45390129,4,3
184,101183,0.15894271,4.16520181,0.35906739,4,8
185,101184,0.15735328,4.18953594,0.38637588,4,8
186,101185,0.15577975,3.94439757,0.47266826,4,5
187,101186,0.15422195,4.0113867,0.36260944,4,0
188,101187,0.15267973,3.9342217,0.35960984,4,1
189,101188,0.15115293,0.72738998,0.38458471,5,1
190,101189,0.14964141,4.07630144,0.35619513,4,12
191,101190,0.14814499,3.87372258,0.31209066,4,8
192,101191,0.14666354,3.72057954,0.3423445,4,3
193,101192,0.14519691,3.05143021,0.30725797,4,0
194,101193,0.14374494,4.07331204,0.4039037,4,3
195,101194,0.14230749,3.94509961,0.29590993,4,3
196,101195,0.14088441,3.92727621,0.27149191,4,12
197,101196,0.13947557,4.06080099,0.33946052,4,8
198,101197,0.13808081,4.13614054,0.27938946,4,1
199,101198,0.1367,3.71464009,0.26236301,4,3
200,101199,0.135333,3.97155136,0.26771322,5,5
201,101200,0.13397967,3.8108462,0.30295904,4,0
202,101201,0.13263988,3.73003696,0.31059824,4,1
203,101202,0.13131348,4.04644304,0.21248927,4,1
204,101203,0.13000034,3.9844682,0.26052145,4,12
205,101204,0.12870034,3.95387853,0.25673393,4,3
206,101205,0.12741334,3.80754975,0.22301588,4,12
207,101206,0.1261392,4.0334796,0.23537521,4,5
208,101207,0.12487781,3.85996667,0.18407798,5,5
209,101208,0.12362903,4.01253944,0.24273534,4,8
210,101209,0.12239274,3.90871049,0.26108132,4,0
211,101210,0.12116882,3.96225691,0.1814821,4,8
212,101211,0.11995713,3.83849912,0.19040685,4,0
213,101212,0.11875756,3.38455581,0.18789078,4,8
214,101213,0.11756998,2.53635049,0.1766285,4,0
215,101214,0.11639428,0.5619295,0.91430067,5,12
216,101215,0.11523034,4.05580479,0.67788048,4,0
217,101216,0.11407804,4.09479314,0.45279857,4,12
218,101217,0.11293725,3.85008293,0.4106524,4,12
219,101218,0.11180788,3.89899175,0.32171846,4,8
220,101219,0.1106898,3.73654194,0.3237742,4,5
