run_id,timestamp_utc,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,offered_mbps,rho_offered,sample_idx,t_rel_s,netem_backlog_bytes,netem_backlog_pkts,htb_backlog_bytes,htb_backlog_pkts
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,0,3e-06,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,1,0.055247,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,2,0.11097,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,3,0.167005,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,4,0.224125,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,5,0.280745,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,6,0.337106,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,7,0.395196,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,8,0.451195,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,9,0.507622,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,10,0.563546,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,11,0.620136,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,12,0.676376,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,13,0.733221,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,14,0.789155,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,15,0.845284,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,16,0.901096,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,17,0.957547,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,18,1.013968,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,19,1.070087,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,20,1.126163,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,21,1.182181,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,22,1.237913,1512,1,1512,1
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,23,1.2939,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,24,1.350118,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,25,1.406649,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,26,1.462941,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,27,1.519072,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,28,1.576123,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,29,1.631986,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,30,1.688233,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,31,1.744902,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,32,1.801219,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,33,1.857004,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,34,1.913788,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,35,1.9698,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,36,2.026243,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,37,2.083069,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,38,2.139148,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,39,2.195887,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,40,2.252047,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,41,2.308409,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,42,2.364812,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,43,2.4217,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,44,2.478046,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,45,2.534341,0,0,0,0
2ae9921c16f8,2026-07-18T01:58:54Z,4.0,2.0,13,1.2,0.3,46,2.590759,0,0,0,0
