run_id,timestamp_utc,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,offered_mbps,rho_offered,sample_idx,t_rel_s,netem_backlog_bytes,netem_backlog_pkts,htb_backlog_bytes,htb_backlog_pkts
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,0,3e-06,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,1,0.055141,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,2,0.111254,1512,1,1512,1
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,3,0.168284,1512,1,1512,1
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,4,0.225277,1512,1,1512,1
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,5,0.281529,1512,1,1512,1
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,6,0.338581,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,7,0.395299,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,8,0.45156,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,9,0.507995,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,10,0.564145,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,11,0.620764,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,12,0.677731,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,13,0.733907,0,0,0,0
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,14,0.790391,1512,1,1512,1
