episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,201000,1.0,3.62417174,,5,3
2,201001,0.99,3.82073331,,5,0
3,201002,0.9801,3.85356042,,5,0
4,201003,0.970299,4.07765368,,5,8
5,201004,0.96059601,0.78396593,,5,12
6,201005,0.95099005,3.50261859,,5,12
7,201006,0.94148015,4.16500205,,5,12
8,201007,0.93206535,2.43213507,,5,12
9,201008,0.92274469,3.83555906,,4,3
10,201009,0.91351725,4.04087461,,5,3
11,201010,0.90438208,3.9495756,,4,3
12,201011,0.89533825,4.02653341,,5,1
13,201012,0.88638487,3.98662246,,4,3
14,201013,0.87752102,3.23709876,,5,0
15,201014,0.86874581,3.85430187,,4,12
16,201015,0.86005835,4.05955153,,4,8
17,201016,0.85145777,3.6720315,,4,1
18,201017,0.84294319,3.83496572,,4,12
19,201018,0.83451376,4.0278584,,5,8
20,201019,0.82616862,4.10479965,,4,0
21,201020,0.81790694,3.92300141,,4,5
22,201021,0.80972787,3.62989532,,5,0
23,201022,0.80163059,4.18956717,,4,12
24,201023,0.79361428,3.69618986,,4,3
25,201024,0.78567814,3.86138189,,4,8
26,201025,0.77782136,3.92018976,,4,0
27,201026,0.77004315,4.16756647,,4,8
28,201027,0.76234271,3.98008786,,4,5
29,201028,0.75471929,3.64818894,,5,1
30,201029,0.74717209,3.57308165,,4,8
31,201030,0.73970037,3.76737051,,4,0
32,201031,0.73230337,3.74639459,,5,1
33,201032,0.72498034,3.90705603,,5,5
34,201033,0.71773053,0.78635113,,5,12
35,201034,0.71055323,3.81154124,,5,0
36,201035,0.70344769,4.09985724,,4,8
37,201036,0.69641322,0.58802387,,5,8
38,201037,0.68944909,3.76279413,,4,8
39,201038,0.6825546,-6.05070346,,4,3
40,201039,0.67572905,3.33628576,,5,1
41,201040,0.66897176,1.97500574,,5,1
42,201041,0.66228204,3.72781569,,5,8
43,201042,0.65565922,4.10030903,,5,12
44,201043,0.64910263,3.95936623,,4,3
45,201044,0.6426116,3.80102312,,4,3
46,201045,0.63618549,4.03418046,,4,0
47,201046,0.62982363,0.64328656,,5,8
48,201047,0.62352539,3.63516036,,5,5
49,201048,0.61729014,3.74007778,,4,0
50,201049,0.61111724,3.70070812,,4,5
51,201050,0.60500607,3.77288102,,5,12
52,201051,0.59895601,4.01555634,,4,5
53,201052,0.59296645,4.17103448,,4,3
54,201053,0.58703678,0.75065772,,5,1
55,201054,0.58116641,3.54240963,,5,5
56,201055,0.57535475,3.81561604,,5,1
57,201056,0.5696012,3.70866226,,5,12
58,201057,0.56390519,0.75171086,,5,5
59,201058,0.55826614,3.24392803,,5,1
60,201059,0.55268348,3.80989922,,5,8
61,201060,0.54715664,3.92121095,,5,8
62,201061,0.54168508,3.83342445,,4,12
63,201062,0.53626823,3.8433349,,5,12
64,201063,0.53090554,2.79715487,,5,1
65,201064,0.52559649,3.79733556,,4,3
66,201065,0.52034052,3.66076232,,5,8
67,201066,0.51513712,3.96459253,,4,0
68,201067,0.50998575,3.97514334,,4,5
69,201068,0.50488589,4.06032403,,5,0
70,201069,0.49983703,3.89425401,,5,1
71,201070,0.49483866,4.05846522,,4,3
72,201071,0.48989027,4.04636076,,5,0
73,201072,0.48499137,4.06147792,,4,3
74,201073,0.48014146,3.7400188,,4,3
75,201074,0.47534004,4.10376956,,4,1
76,201075,0.47058664,2.57834492,,5,8
77,201076,0.46588078,4.07757313,,4,12
78,201077,0.46122197,0.87725294,,5,0
79,201078,0.45660975,3.96289019,,4,8
80,201079,0.45204365,3.11494207,,5,8
81,201080,0.44752321,4.0278329,,4,0
82,201081,0.44304798,3.00247824,,5,3
83,201082,0.4386175,4.00567712,,4,8
84,201083,0.43423133,3.76425285,,4,0
85,201084,0.42988901,4.03982359,,4,1
86,201085,0.42559012,3.55113348,,4,0
87,201086,0.42133422,0.54543073,,5,3
88,201087,0.41712088,3.8874985,,5,0
89,201088,0.41294967,3.32069089,,5,8
90,201089,0.40882017,1.2016896,,4,12
91,201090,0.40473197,0.48849199,,5,12
92,201091,0.40068465,4.02013751,,4,0
93,201092,0.39667781,4.03822345,,4,5
94,201093,0.39271103,0.66307281,,5,0
95,201094,0.38878392,0.73917217,,5,8
96,201095,0.38489608,2.1326322,,5,1
97,201096,0.38104712,4.16415901,,5,5
98,201097,0.37723665,4.13580798,,5,1
99,201098,0.37346428,3.93354051,,4,5
100,201099,0.36972964,0.68245774,,5,1
101,201100,0.36603234,0.54363711,,5,12
102,201101,0.36237202,3.95302205,,4,0
103,201102,0.3587483,3.31120868,,4,3
104,201103,0.35516081,3.85892672,,4,3
105,201104,0.35160921,4.02082656,,5,1
106,201105,0.34809311,3.92630172,,4,3
107,201106,0.34461218,-1.11389146,,5,8
108,201107,0.34116606,0.77566502,,5,1
109,201108,0.3377544,3.90230841,,4,8
110,201109,0.33437686,2.98303207,,4,0
111,201110,0.33103309,4.09103984,0.91092727,5,8
112,201111,0.32772276,2.06380462,0.752018,5,12
113,201112,0.32444553,3.81640102,0.62091562,4,5
114,201113,0.32120107,3.9817784,0.68686073,4,12
115,201114,0.31798906,3.93907691,0.62077125,5,5
116,201115,0.31480917,3.62105327,0.53955908,5,5
117,201116,0.31166108,3.68289729,0.54293905,5,8
118,201117,0.30854447,4.03286652,0.45563184,4,3
119,201118,0.30545903,0.74810569,0.56861239,5,12
120,201119,0.30240444,4.00354365,0.47973976,4,3
121,201120,0.29938039,3.84228828,0.40062512,4,3
122,201121,0.29638659,3.83819384,0.45050991,5,0
123,201122,0.29342272,3.99061086,0.43931969,5,12
124,201123,0.29048849,3.48366346,0.40227794,4,1
125,201124,0.28758361,4.0123992,0.41420082,4,8
126,201125,0.28470777,4.11851347,0.41676062,4,5
127,201126,0.2818607,4.20698537,0.38869586,4,5
128,201127,0.27904209,3.40644559,0.3911687,5,3
129,201128,0.27625167,4.09158739,0.45975097,4,12
130,201129,0.27348915,4.15419074,0.38260052,4,3
131,201130,0.27075426,4.11006369,0.41482064,4,0
132,201131,0.26804672,3.77693928,0.44828905,5,0
133,201132,0.26536625,3.95337204,0.43894733,4,1
134,201133,0.26271259,3.80225546,0.44876956,4,12
135,201134,0.26008546,4.14232012,0.358624,4,8
136,201135,0.25748461,3.76540392,0.27654856,4,0
137,201136,0.25490976,4.10553522,0.36101972,4,3
138,201137,0.25236066,3.80738327,0.28689725,4,12
139,201138,0.24983706,3.9440926,0.31792977,4,12
140,201139,0.24733869,3.86375826,0.43388069,4,12
141,201140,0.2448653,4.17139448,0.32996069,5,0
142,201141,0.24241665,4.01653858,0.25860714,4,3
143,201142,0.23999248,3.74954754,0.31954707,5,1
144,201143,0.23759255,4.14498134,0.26439685,5,1
145,201144,0.23521663,2.26247994,0.28607179,5,5
146,201145,0.23286446,3.83304786,0.24489667,5,1
147,201146,0.23053582,3.70916609,0.24446126,4,3
148,201147,0.22823046,3.75534026,0.26658477,5,3
149,201148,0.22594816,4.01172588,0.24500991,4,8
150,201149,0.22368867,4.09917741,0.37958364,4,0
151,201150,0.22145179,3.84090555,0.24947648,4,5
152,201151,0.21923727,3.95253007,0.25105574,5,5
153,201152,0.2170449,3.56131613,0.28395088,5,1
154,201153,0.21487445,3.70814663,0.3350206,5,12
155,201154,0.2127257,3.7130287,0.24566643,4,3
156,201155,0.21059845,4.15111998,0.40255959,4,8
157,201156,0.20849246,3.86628097,0.52446781,4,5
158,201157,0.20640754,3.1192609,0.52318005,5,1
159,201158,0.20434346,4.06039684,0.47687723,4,5
160,201159,0.20230003,3.99580622,0.42001495,4,1
161,201160,0.20027703,3.92536532,0.44842741,4,3
162,201161,0.19827426,4.00875643,0.57562931,4,0
163,201162,0.19629151,4.0913256,0.43318802,4,3
164,201163,0.1943286,4.08789016,0.35256537,4,12
165,201164,0.19238531,3.93089156,0.3843841,4,3
166,201165,0.19046146,3.86905619,0.36771375,4,3
167,201166,0.18855685,2.75551167,0.30060935,4,3
168,201167,0.18667128,3.49361283,0.36583639,5,3
169,201168,0.18480456,4.20110876,0.3252989,4,0
170,201169,0.18295652,3.97343689,0.29995415,4,12
171,201170,0.18112695,0.78329402,0.19452411,5,1
172,201171,0.17931568,3.71463385,0.28806549,4,8
173,201172,0.17752253,3.89079345,0.2825366,5,3
174,201173,0.1757473,4.05627485,0.23626667,4,3
175,201174,0.17398983,4.09439241,0.24222772,4,5
176,201175,0.17224993,3.75719485,0.24133412,4,5
177,201176,0.17052743,3.89091873,0.18725955,4,5
178,201177,0.16882216,4.17887726,0.21763879,4,8
179,201178,0.16713394,3.85610283,0.21078006,4,8
180,201179,0.1654626,4.1167265,0.17525481,4,0
181,201180,0.16380797,3.28608412,0.1520828,4,5
182,201181,0.16216989,4.13365353,0.17209219,4,12
183,201182,0.16054819,3.8921355,0.19552674,4,1
184,201183,0.15894271,3.85497561,0.19156156,4,1
185,201184,0.15735328,3.55592554,0.18111895,4,1
186,201185,0.15577975,3.94731602,0.21484052,4,5
187,201186,0.15422195,4.06660625,0.23216137,4,5
188,201187,0.15267973,4.01940978,0.13085535,4,12
189,201188,0.15115293,4.12503638,0.16304461,4,12
190,201189,0.14964141,3.68092394,0.20825897,4,0
191,201190,0.14814499,3.47136275,0.16701961,4,5
192,201191,0.14666354,3.7410278,0.12961151,4,8
193,201192,0.14519691,3.96652419,0.17711348,4,12
194,201193,0.14374494,4.07267,0.15146744,4,5
195,201194,0.14230749,3.9095327,0.11190174,4,1
196,201195,0.14088441,3.88271507,0.13890985,4,1
197,201196,0.13947557,3.63707344,0.15207218,4,5
198,201197,0.13808081,4.10231956,0.16144871,4,0
199,201198,0.1367,4.16322841,0.1261305,5,1
200,201199,0.135333,4.1009041,0.11023474,4,8
201,201200,0.13397967,0.51941372,0.15223605,5,12
202,201201,0.13263988,3.80307338,0.11486462,4,0
203,201202,0.13131348,3.92271389,0.11901666,4,0
204,201203,0.13000034,3.81050992,0.10853511,4,0
