sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000102,5868.885464172,5868.885464172,0,0,0.000000
1,0.010067,5868.895428528,5868.895428528,5,7000,0.000000
2,0.020041,5868.905402873,5868.905402873,11,15400,0.000000
3,0.030023,5868.915384880,5868.915384880,17,23800,0.000000
4,0.040060,5868.925421968,5868.925421968,22,30800,0.000000
5,0.050059,5868.935421279,5868.935421279,28,39200,0.000000
6,0.060059,5868.945421025,5868.945421025,34,47600,0.000000
7,0.070070,5868.955431764,5868.955431764,40,56000,0.000000
8,0.080069,5868.965431117,5868.965431117,45,63000,0.000000
9,0.090064,5868.975425912,5868.975425912,51,71400,0.000000
10,0.100057,5868.985419074,5868.985419074,57,79800,0.000000
11,0.110077,5868.995438583,5868.995438583,62,86800,0.000000
12,0.120072,5869.005434025,5869.005434025,68,95200,0.000000
13,0.130059,5869.015420546,5869.015420546,74,103600,0.000000
14,0.140072,5869.025434066,5869.025434066,80,112000,0.000000
15,0.150067,5869.035428804,5869.035428804,85,119000,0.000000
16,0.160066,5869.045428481,5869.045428481,91,127400,0.000000
17,0.170061,5869.055423424,5869.055423424,97,135800,0.000000
18,0.180066,5869.065427910,5869.065427910,102,142800,0.000000
19,0.190068,5869.075429722,5869.075429722,108,151200,0.000000
20,0.200063,5869.085425490,5869.085425490,114,159600,0.000000
21,0.210087,5869.095449357,5869.095449357,120,168000,0.000000
22,0.220069,5869.105431442,5869.105431442,125,175000,0.000000
23,0.230063,5869.115425080,5869.115425080,131,183400,0.000000
24,0.240042,5869.125404192,5869.125404192,137,191800,0.000000
25,0.250068,5869.135429745,5869.135429745,142,198800,0.000000
26,0.260067,5869.145428570,5869.145428570,148,207200,0.000000
27,0.270058,5869.155420395,5869.155420395,154,215600,0.000000
28,0.280072,5869.165434333,5869.165434333,160,224000,0.000000
29,0.290069,5869.175431127,5869.175431127,165,231000,0.000000
30,0.300071,5869.185433487,5869.185433487,171,239400,0.000000
31,0.310063,5869.195424659,5869.195424659,177,247800,0.000000
32,0.320072,5869.205434395,5869.205434395,182,254800,0.000000
33,0.330075,5869.215436794,5869.215436794,188,263200,0.000000
34,0.340069,5869.225430714,5869.225430714,194,271600,0.000000
35,0.350092,5869.235453990,5869.235453990,200,280000,0.000000
36,0.360068,5869.245429951,5869.245429951,205,287000,0.000000
37,0.370068,5869.255430317,5869.255430317,211,295400,0.000000
38,0.380062,5869.265423950,5869.265423950,217,303800,0.000000
39,0.390082,5869.275443623,5869.275443623,222,310800,0.000000
40,0.400063,5869.285425172,5869.285425172,228,319200,0.000000
