sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000108,5868.460597443,5868.460597443,0,0,0.000000
1,0.010093,5868.470583025,5868.470583025,4,5600,0.000000
2,0.020072,5868.480562071,5868.480562071,8,11200,0.000000
3,0.030061,5868.490550812,5868.490550812,13,18200,0.000000
4,0.040063,5868.500553114,5868.500553114,17,23800,0.000000
5,0.050067,5868.510556918,5868.510556918,21,29400,0.000000
6,0.060060,5868.520550328,5868.520550328,26,36400,0.000000
7,0.070067,5868.530557003,5868.530557003,30,42000,0.000000
8,0.080062,5868.540551942,5868.540551942,35,49000,0.000000
9,0.090064,5868.550554322,5868.550554322,39,54600,0.000000
10,0.100081,5868.560570638,5868.560570638,43,60200,0.000000
11,0.110066,5868.570555998,5868.570555998,48,67200,0.000000
12,0.120068,5868.580558036,5868.580558036,52,72800,0.000000
13,0.130060,5868.590549838,5868.590549838,57,79800,0.000000
14,0.140104,5868.600593958,5868.600593958,61,85400,0.000000
15,0.150060,5868.610549932,5868.610549932,65,91000,0.000000
16,0.160062,5868.620551510,5868.620551510,70,98000,0.000000
17,0.170028,5868.630517846,5868.630517846,74,103600,0.000000
18,0.180060,5868.640549763,5868.640549763,79,110600,0.000000
19,0.190065,5868.650555366,5868.650555366,83,116200,0.000000
20,0.200060,5868.660550249,5868.660550249,87,121800,0.000000
21,0.210060,5868.670549857,5868.670549857,92,128800,0.000000
22,0.220062,5868.680552048,5868.680552048,96,134400,0.000000
23,0.230068,5868.690558167,5868.690558167,101,141400,0.000000
24,0.240063,5868.700553015,5868.700553015,105,147000,0.000000
25,0.250063,5868.710552848,5868.710552848,109,152600,0.000000
26,0.260062,5868.720551956,5868.720551956,114,159600,0.000000
27,0.270094,5868.730584074,5868.730584074,118,165200,0.000000
28,0.280038,5868.740528000,5868.740528000,123,172200,0.000000
29,0.290066,5868.750556335,5868.750556335,127,177800,0.000000
30,0.300064,5868.760553830,5868.760553830,131,183400,0.000000
31,0.310046,5868.770535842,5868.770535842,136,190400,0.000000
32,0.320064,5868.780553727,5868.780553727,140,196000,0.000000
33,0.330347,5868.790836929,5868.790836929,145,203000,0.000000
34,0.340060,5868.800550297,5868.800550297,149,208600,0.000000
35,0.350066,5868.810555648,5868.810555648,153,214200,0.000000
36,0.360060,5868.820549843,5868.820549843,158,221200,0.000000
37,0.370072,5868.830561768,5868.830561768,162,226800,0.000000
38,0.380056,5868.840546360,5868.840546360,166,232400,0.000000
39,0.390060,5868.850549412,5868.850549412,171,239400,0.000000
