sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000100,5868.766223345,5868.766223345,0,0,0.000000
1,0.010067,5868.776189452,5868.776189452,4,5600,0.000000
2,0.020918,5868.787040476,5868.787040476,10,14000,0.000000
3,0.030059,5868.796181539,5868.796181539,14,19600,0.000000
4,0.040059,5868.806181686,5868.806181686,19,26600,0.000000
5,0.050059,5868.816181661,5868.816181661,24,33600,0.000000
6,0.060060,5868.826182517,5868.826182517,29,40600,0.000000
7,0.070059,5868.836181724,5868.836181724,34,47600,0.000000
8,0.080059,5868.846181994,5868.846181994,39,54600,0.000000
9,0.092030,5868.858152919,5868.858152919,45,63000,0.000000
10,0.100222,5868.866345361,5868.866345361,49,68600,0.000000
11,0.110059,5868.876182152,5868.876182152,53,74200,0.000000
12,0.120064,5868.886187034,5868.886187034,58,81200,0.000000
13,0.130060,5868.896182680,5868.896182680,63,88200,0.000000
14,0.140064,5868.906187077,5868.906187077,68,95200,0.000000
15,0.150061,5868.916183854,5868.916183854,73,102200,0.000000
16,0.160062,5868.926184590,5868.926184590,78,109200,0.000000
17,0.170062,5868.936185115,5868.936185115,83,116200,0.000000
18,0.180059,5868.946181741,5868.946181741,88,123200,0.000000
19,0.190059,5868.956181859,5868.956181859,93,130200,0.000000
20,0.200023,5868.966146149,5868.966146149,98,137200,0.000000
21,0.210065,5868.976187443,5868.976187443,102,142800,0.000000
22,0.220060,5868.986183342,5868.986183342,107,149800,0.000000
23,0.230073,5868.996196151,5868.996196151,112,156800,0.000000
24,0.240068,5869.006191070,5869.006191070,117,163800,0.000000
25,0.250066,5869.016188977,5869.016188977,122,170800,0.000000
26,0.260061,5869.026184117,5869.026184117,127,177800,0.000000
27,0.270064,5869.036186648,5869.036186648,132,184800,0.000000
28,0.280078,5869.046200674,5869.046200674,137,191800,0.000000
29,0.290064,5869.056186988,5869.056186988,142,198800,0.000000
30,0.300017,5869.066139483,5869.066139483,147,205800,0.000000
31,0.310065,5869.076187956,5869.076187956,151,211400,0.000000
32,0.320060,5869.086183315,5869.086183315,156,218400,0.000000
33,0.330067,5869.096189598,5869.096189598,161,225400,0.000000
34,0.340070,5869.106193041,5869.106193041,166,232400,0.000000
35,0.350065,5869.116187716,5869.116187716,171,239400,0.000000
36,0.360064,5869.126186883,5869.126186883,176,246400,0.000000
37,0.370068,5869.136190723,5869.136190723,181,253400,0.000000
38,0.380064,5869.146187237,5869.146187237,186,260400,0.000000
39,0.390066,5869.156188715,5869.156188715,191,267400,0.000000
40,0.400044,5869.166166435,5869.166166435,196,274400,0.000000
41,0.410071,5869.176194276,5869.176194276,201,281400,0.000000
42,0.420067,5869.186189631,5869.186189631,205,287000,0.000000
43,0.430068,5869.196191102,5869.196191102,210,294000,0.000000
44,0.440067,5869.206190368,5869.206190368,215,301000,0.000000
45,0.450071,5869.216193637,5869.216193637,220,308000,0.000000
46,0.460033,5869.226156305,5869.226156305,225,315000,0.000000
47,0.470064,5869.236187049,5869.236187049,230,322000,0.000000
48,0.480062,5869.246185048,5869.246185048,235,329000,0.000000
49,0.490062,5869.256185341,5869.256185341,240,336000,0.000000
50,0.500058,5869.266180809,5869.266180809,245,343000,0.000000
51,0.510058,5869.276181304,5869.276181304,250,350000,0.000000
52,0.520064,5869.286187293,5869.286187293,254,355600,0.000000
53,0.530062,5869.296184682,5869.296184682,259,362600,0.000000
54,0.540064,5869.306187062,5869.306187062,264,369600,0.000000
55,0.550067,5869.316189830,5869.316189830,269,376600,0.000000
56,0.560067,5869.326189767,5869.326189767,274,383600,0.000000
57,0.570020,5869.336142399,5869.336142399,279,390600,0.000000
58,0.580045,5869.346168048,5869.346168048,284,397600,0.000000
59,0.590069,5869.356191939,5869.356191939,289,404600,0.000000
60,0.600068,5869.366191333,5869.366191333,294,411600,0.000000
61,0.610054,5869.376177332,5869.376177332,299,418600,0.000000
62,0.620070,5869.386192819,5869.386192819,303,424200,0.000000
