sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000109,5868.496645480,5868.496645480,0,0,0.000000
1,0.010070,5868.506606090,5868.506606090,4,5600,0.000000
2,0.020067,5868.516602997,5868.516602997,9,12600,0.000000
3,0.030065,5868.526601346,5868.526601346,14,19600,0.000000
4,0.040067,5868.536602835,5868.536602835,19,26600,0.000000
5,0.050072,5868.546608020,5868.546608020,24,33600,0.000000
6,0.060036,5868.556571867,5868.556571867,29,40600,0.000000
7,0.070066,5868.566602039,5868.566602039,34,47600,0.000000
8,0.080067,5868.576602960,5868.576602960,39,54600,0.000000
9,0.092545,5868.589080818,5868.589080818,45,63000,0.000000
10,0.100068,5868.596604571,5868.596604571,49,68600,0.000000
11,0.110064,5868.606600556,5868.606600556,54,75600,0.000000
12,0.120059,5868.616595067,5868.616595067,59,82600,0.000000
13,0.130058,5868.626594414,5868.626594414,64,89600,0.000000
14,0.140076,5868.636612131,5868.636612131,69,96600,0.000000
15,0.150060,5868.646596019,5868.646596019,73,102200,0.000000
16,0.160066,5868.656602581,5868.656602581,78,109200,0.000000
17,0.170066,5868.666601734,5868.666601734,83,116200,0.000000
18,0.180060,5868.676596512,5868.676596512,88,123200,0.000000
19,0.190061,5868.686596999,5868.686596999,93,130200,0.000000
20,0.200060,5868.696596381,5868.696596381,98,137200,0.000000
21,0.210060,5868.706596102,5868.706596102,103,144200,0.000000
22,0.220059,5868.716595360,5868.716595360,108,151200,0.000000
23,0.230068,5868.726603747,5868.726603747,113,158200,0.000000
24,0.240059,5868.736595149,5868.736595149,118,165200,0.000000
25,0.250062,5868.746598527,5868.746598527,123,172200,0.000000
26,0.260065,5868.756600831,5868.756600831,128,179200,0.000000
27,0.270042,5868.766577812,5868.766577812,133,186200,0.000000
28,0.280085,5868.776621305,5868.776621305,138,193200,0.000000
29,0.290062,5868.786598299,5868.786598299,142,198800,0.000000
30,0.300064,5868.796599955,5868.796599955,147,205800,0.000000
31,0.310033,5868.806568972,5868.806568972,152,212800,0.000000
32,0.320060,5868.816596606,5868.816596606,157,219800,0.000000
33,0.330441,5868.826976920,5868.826976920,162,226800,0.000000
34,0.340059,5868.836595570,5868.836595570,167,233800,0.000000
35,0.350407,5868.846943432,5868.846943432,172,240800,0.000000
36,0.360089,5868.856625553,5868.856625553,177,247800,0.000000
37,0.370070,5868.866606561,5868.866606561,182,254800,0.000000
38,0.380060,5868.876595953,5868.876595953,187,261800,0.000000
39,0.390010,5868.886546408,5868.886546408,192,268800,0.000000
40,0.400058,5868.896594190,5868.896594190,197,275800,0.000000
41,0.411034,5868.907570220,5868.907570220,202,282800,0.000000
42,0.420076,5868.916611779,5868.916611779,207,289800,0.000000
43,0.430067,5868.926603483,5868.926603483,211,295400,0.000000
44,0.440061,5868.936597530,5868.936597530,216,302400,0.000000
45,0.450061,5868.946597105,5868.946597105,221,309400,0.000000
46,0.460060,5868.956595753,5868.956595753,226,316400,0.000000
47,0.470061,5868.966597033,5868.966597033,231,323400,0.000000
48,0.480033,5868.976568922,5868.976568922,236,330400,0.000000
49,0.490074,5868.986610441,5868.986610441,241,337400,0.000000
50,0.500065,5868.996601273,5868.996601273,246,344400,0.000000
51,0.510063,5869.006599063,5869.006599063,251,351400,0.000000
52,0.520063,5869.016599421,5869.016599421,256,358400,0.000000
53,0.530064,5869.026599792,5869.026599792,261,365400,0.000000
54,0.540066,5869.036602502,5869.036602502,266,372400,0.000000
55,0.550046,5869.046581964,5869.046581964,271,379400,0.000000
56,0.560084,5869.056620086,5869.056620086,276,386400,0.000000
57,0.570065,5869.066601584,5869.066601584,280,392000,0.000000
58,0.580063,5869.076599491,5869.076599491,285,399000,0.000000
59,0.590031,5869.086566864,5869.086566864,290,406000,0.000000
60,0.600071,5869.096607262,5869.096607262,295,413000,0.000000
61,0.610066,5869.106602177,5869.106602177,300,420000,0.000000
62,0.620066,5869.116601920,5869.116601920,305,427000,0.000000
63,0.630073,5869.126609617,5869.126609617,310,434000,0.000000
64,0.640065,5869.136601338,5869.136601338,315,441000,0.000000
65,0.650062,5869.146598512,5869.146598512,320,448000,0.000000
66,0.660062,5869.156598481,5869.156598481,325,455000,0.000000
67,0.670088,5869.166624449,5869.166624449,330,462000,0.000000
68,0.680073,5869.176609216,5869.176609216,335,469000,0.000000
69,0.690052,5869.186588397,5869.186588397,340,476000,0.000000
70,0.700074,5869.196609703,5869.196609703,345,483000,0.000000
71,0.710069,5869.206605596,5869.206605596,349,488600,0.000000
72,0.720071,5869.216607296,5869.216607296,354,495600,0.000000
73,0.730066,5869.226602075,5869.226602075,359,502600,0.000000
74,0.740075,5869.236611381,5869.236611381,364,509600,0.000000
75,0.750071,5869.246606968,5869.246606968,369,516600,0.000000
76,0.760068,5869.256604617,5869.256604617,374,523600,0.000000
77,0.770070,5869.266606064,5869.266606064,379,530600,0.000000
78,0.780068,5869.276604263,5869.276604263,384,537600,0.000000
79,0.790069,5869.286605468,5869.286605468,389,544600,0.000000
80,0.800082,5869.296617635,5869.296617635,394,551600,0.000000
81,0.810069,5869.306604646,5869.306604646,399,558600,0.000000
82,0.820069,5869.316604914,5869.316604914,404,565600,0.000000
83,0.830046,5869.326581742,5869.326581742,409,572600,0.000000
84,0.840087,5869.336622783,5869.336622783,414,579600,0.000000
85,0.850029,5869.346565101,5869.346565101,418,585200,0.000000
86,0.860071,5869.356607610,5869.356607610,423,592200,0.000000
87,0.870066,5869.366601967,5869.366601967,428,599200,0.000000
88,0.880064,5869.376600191,5869.376600191,433,606200,0.000000
89,0.890068,5869.386603695,5869.386603695,438,613200,0.000000
90,0.900066,5869.396602465,5869.396602465,443,620200,0.000000
91,0.910067,5869.406603450,5869.406603450,448,627200,0.000000
92,0.920065,5869.416600878,5869.416600878,453,634200,0.000000
93,0.930081,5869.426617585,5869.426617585,458,641200,0.000000
94,0.940064,5869.436600495,5869.436600495,463,648200,0.000000
95,0.950067,5869.446602785,5869.446602785,468,655200,0.000000
96,0.960063,5869.456598853,5869.456598853,473,662200,0.000000
97,0.970065,5869.466600869,5869.466600869,478,669200,0.000000
98,0.980082,5869.476617820,5869.476617820,483,676200,0.000000
99,0.990069,5869.486605251,5869.486605251,487,681800,0.000000
100,1.000071,5869.496607239,5869.496607239,492,688800,0.000000
101,1.010066,5869.506602212,5869.506602212,497,695800,0.000000
102,1.020071,5869.516606815,5869.516606815,502,702800,0.000000
103,1.030070,5869.526605962,5869.526605962,507,709800,0.000000
104,1.040068,5869.536603702,5869.536603702,512,716800,0.000000
105,1.050065,5869.546601042,5869.546601042,517,723800,0.000000
106,1.060067,5869.556602811,5869.556602811,522,730800,0.000000
107,1.070069,5869.566605327,5869.566605327,527,737800,0.000000
108,1.080064,5869.576600441,5869.576600441,532,744800,0.000000
109,1.090065,5869.586600783,5869.586600783,537,751800,0.000000
110,1.100062,5869.596598124,5869.596598124,542,758800,0.000000
111,1.110074,5869.606609732,5869.606609732,547,765800,0.000000
112,1.120088,5869.616624337,5869.616624337,552,772800,0.000000
113,1.130063,5869.626599051,5869.626599051,556,778400,0.000000
114,1.140072,5869.636608609,5869.636608609,561,785400,0.000000
115,1.150069,5869.646605352,5869.646605352,566,792400,0.000000
116,1.160066,5869.656602477,5869.656602477,571,799400,0.000000
117,1.170070,5869.666605681,5869.666605681,576,806400,0.000000
118,1.180068,5869.676603919,5869.676603919,581,813400,0.000000
119,1.190064,5869.686600058,5869.686600058,586,820400,0.000000
