sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000112,5868.957515401,5868.957515401,0,0,0.000000
1,0.010090,5868.967492721,5868.967492721,4,5600,0.000000
2,0.020069,5868.977472047,5868.977472047,8,11200,0.000000
3,0.030062,5868.987464784,5868.987464784,13,18200,0.000000
4,0.040015,5868.997418113,5868.997418113,17,23800,0.000000
5,0.050052,5869.007455241,5869.007455241,22,30800,0.000000
6,0.060065,5869.017468074,5869.017468074,26,36400,0.000000
7,0.070063,5869.027465927,5869.027465927,31,43400,0.000000
8,0.080066,5869.037468862,5869.037468862,35,49000,0.000000
9,0.090057,5869.047460429,5869.047460429,40,56000,0.000000
10,0.100064,5869.057467245,5869.057467245,44,61600,0.000000
11,0.110024,5869.067426859,5869.067426859,48,67200,0.000000
12,0.120071,5869.077474303,5869.077474303,53,74200,0.000000
13,0.130068,5869.087470916,5869.087470916,57,79800,0.000000
14,0.140030,5869.097432978,5869.097432978,62,86800,0.000000
15,0.150064,5869.107467409,5869.107467409,66,92400,0.000000
16,0.160064,5869.117466593,5869.117466593,71,99400,0.000000
17,0.170067,5869.127469461,5869.127469461,75,105000,0.000000
18,0.180062,5869.137464654,5869.137464654,80,112000,0.000000
19,0.190063,5869.147465661,5869.147465661,84,117600,0.000000
20,0.200077,5869.157480044,5869.157480044,88,123200,0.000000
21,0.210030,5869.167432880,5869.167432880,93,130200,0.000000
22,0.220064,5869.177467337,5869.177467337,97,135800,0.000000
23,0.230069,5869.187471516,5869.187471516,102,142800,0.000000
24,0.240060,5869.197462787,5869.197462787,106,148400,0.000000
25,0.250062,5869.207465202,5869.207465202,111,155400,0.000000
26,0.260066,5869.217469417,5869.217469417,115,161000,0.000000
27,0.270065,5869.227467477,5869.227467477,120,168000,0.000000
28,0.280066,5869.237469163,5869.237469163,124,173600,0.000000
29,0.290069,5869.247472067,5869.247472067,128,179200,0.000000
30,0.300067,5869.257470366,5869.257470366,133,186200,0.000000
31,0.310068,5869.267470793,5869.267470793,137,191800,0.000000
32,0.320031,5869.277433518,5869.277433518,142,198800,0.000000
33,0.330078,5869.287480575,5869.287480575,146,204400,0.000000
34,0.340065,5869.297467635,5869.297467635,151,211400,0.000000
35,0.350061,5869.307464035,5869.307464035,155,217000,0.000000
36,0.360063,5869.317465902,5869.317465902,160,224000,0.000000
37,0.370068,5869.327470537,5869.327470537,164,229600,0.000000
38,0.380067,5869.337469959,5869.337469959,168,235200,0.000000
39,0.390070,5869.347473399,5869.347473399,173,242200,0.000000
40,0.400083,5869.357486019,5869.357486019,177,247800,0.000000
41,0.410061,5869.367464411,5869.367464411,182,254800,0.000000
42,0.420068,5869.377471377,5869.377471377,186,260400,0.000000
43,0.430063,5869.387465489,5869.387465489,191,267400,0.000000
44,0.440067,5869.397469448,5869.397469448,195,273000,0.000000
45,0.450058,5869.407460715,5869.407460715,200,280000,0.000000
46,0.460063,5869.417466101,5869.417466101,204,285600,0.000000
47,0.470080,5869.427483244,5869.427483244,209,292600,0.000000
48,0.480068,5869.437471183,5869.437471183,213,298200,0.000000
49,0.490066,5869.447469234,5869.447469234,217,303800,0.000000
50,0.500065,5869.457467602,5869.457467602,222,310800,0.000000
51,0.510064,5869.467466607,5869.467466607,226,316400,0.000000
52,0.520063,5869.477465561,5869.477465561,231,323400,0.000000
53,0.530038,5869.487440856,5869.487440856,235,329000,0.000000
54,0.540063,5869.497465628,5869.497465628,240,336000,0.000000
55,0.550064,5869.507467360,5869.507467360,244,341600,0.000000
56,0.560075,5869.517477564,5869.517477564,249,348600,0.000000
57,0.570069,5869.527472168,5869.527472168,253,354200,0.000000
58,0.580060,5869.537463268,5869.537463268,257,359800,0.000000
59,0.590059,5869.547462162,5869.547462162,262,366800,0.000000
60,0.600066,5869.557468700,5869.557468700,266,372400,0.000000
61,0.610059,5869.567462261,5869.567462261,271,379400,0.000000
62,0.620067,5869.577469686,5869.577469686,275,385000,0.000000
63,0.630058,5869.587460927,5869.587460927,280,392000,0.000000
64,0.640066,5869.597468799,5869.597468799,284,397600,0.000000
65,0.650052,5869.607454581,5869.607454581,289,404600,0.000000
66,0.660068,5869.617470745,5869.617470745,293,410200,0.000000
67,0.670068,5869.627470453,5869.627470453,297,415800,0.000000
68,0.680073,5869.637476145,5869.637476145,302,422800,0.000000
69,0.690069,5869.647471620,5869.647471620,306,428400,0.000000
70,0.700077,5869.657480034,5869.657480034,311,435400,0.000000
71,0.710063,5869.667465862,5869.667465862,315,441000,0.000000
72,0.720059,5869.677461450,5869.677461450,320,448000,0.000000
73,0.730061,5869.687463733,5869.687463733,324,453600,0.000000
74,0.740002,5869.697405337,5869.697405337,329,460600,0.000000
75,0.750064,5869.707466665,5869.707466665,333,466200,0.000000
76,0.760060,5869.717463349,5869.717463349,337,471800,0.000000
77,0.770069,5869.727471750,5869.727471750,342,478800,0.000000
78,0.780071,5869.737474024,5869.737474024,346,484400,0.000000
79,0.790067,5869.747470034,5869.747470034,351,491400,0.000000
80,0.800069,5869.757472432,5869.757472432,355,497000,0.000000
81,0.810064,5869.767467336,5869.767467336,360,504000,0.000000
82,0.820068,5869.777471377,5869.777471377,364,509600,0.000000
83,0.830065,5869.787468303,5869.787468303,369,516600,0.000000
84,0.840070,5869.797472497,5869.797472497,373,522200,0.000000
85,0.850073,5869.807476339,5869.807476339,377,527800,0.000000
86,0.860069,5869.817471797,5869.817471797,382,534800,0.000000
87,0.870073,5869.827475722,5869.827475722,386,540400,0.000000
88,0.880067,5869.837470102,5869.837470102,391,547400,0.000000
89,0.890070,5869.847472533,5869.847472533,395,553000,0.000000
90,0.900064,5869.857466858,5869.857466858,400,560000,0.000000
91,0.910068,5869.867471253,5869.867471253,404,565600,0.000000
92,0.920028,5869.877431062,5869.877431062,409,572600,0.000000
93,0.930065,5869.887467837,5869.887467837,413,578200,0.000000
94,0.940071,5869.897473598,5869.897473598,417,583800,0.000000
95,0.950077,5869.907479951,5869.907479951,422,590800,0.000000
96,0.960025,5869.917427705,5869.917427705,426,596400,0.000000
