run_id,timestamp_utc,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,offered_mbps,rho_offered,sample_idx,t_rel_s,netem_backlog_bytes,netem_backlog_pkts,htb_backlog_bytes,htb_backlog_pkts
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,120,6.768168,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,121,6.824703,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,122,6.881309,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,123,6.937915,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,124,6.993886,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,125,7.049989,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,126,7.106484,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,127,7.163211,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,128,7.219432,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,129,7.276081,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,130,7.332788,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,131,7.388859,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,132,7.44555,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,133,7.502588,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,134,7.558521,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,135,7.61445,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,136,7.67066,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,137,7.726881,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,138,7.783273,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,139,7.839704,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,140,7.896088,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,141,7.952093,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,142,8.008103,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,143,8.064554,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,144,8.120971,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,145,8.176938,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,146,8.232964,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,147,8.289253,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,148,8.345746,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,149,8.402135,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,150,8.458491,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,151,8.514634,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,152,8.570536,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,153,8.626827,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,154,8.683099,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,155,8.739283,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,156,8.795551,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,157,8.85184,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,158,8.908666,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,159,8.965497,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,160,9.022176,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,161,9.078539,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,162,9.134594,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,163,9.19114,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,164,9.247523,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,165,9.303876,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,166,9.360819,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,167,9.417122,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,168,9.473968,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,169,9.530249,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,170,9.586476,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,171,9.642977,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,172,9.699279,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,173,9.755075,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,174,9.810906,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,175,9.867268,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,176,9.923461,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,177,9.980194,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,178,10.036747,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,179,10.092902,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,180,10.149002,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,181,10.205774,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,182,10.261895,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,183,10.318532,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,184,10.374646,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,185,10.431028,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,186,10.487138,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,187,10.5437,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,188,10.60033,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,189,10.65676,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,190,10.712694,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,191,10.768991,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,192,10.825001,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,193,10.881115,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,194,10.937235,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,195,10.993437,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,196,11.049608,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,197,11.10585,1512,1,1512,1
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,198,11.162225,0,0,0,0
8ed6686a85a1,2026-07-18T02:12:38Z,4.0,2.0,13,3.7,0.925,199,11.219271,1512,1,1512,1
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,0,4e-06,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,1,0.055321,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,2,0.111296,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,3,0.167718,4536,3,4536,3
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,4,0.224028,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,5,0.281194,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,6,0.33769,6048,4,6048,4
