run_id,timestamp_utc,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,offered_mbps,rho_offered,throughput_mbps,rho_measured,loss_rate,samples,mean_netem_pkts,max_netem_pkts,p0,p1,p_full,netem_distribution,htb_distribution
bc9c1b2f28c7,2026-07-18T02:00:40Z,6.0,3.0,20,1.8,0.3,1.937502,0.322917,0.0,200,0.44,1,0.56,0.44,0.0,0p:0.560 1p:0.440,0p:0.560 1p:0.440
5dfcafc74540,2026-07-18T02:00:55Z,6.0,3.0,20,3.0,0.5,3.228245,0.538041,0.0,200,0.81,1,0.19,0.81,0.0,0p:0.190 1p:0.810,0p:0.190 1p:0.810
41e5c8d169b6,2026-07-18T02:01:10Z,6.0,3.0,20,4.2,0.7000000000000001,4.518905,0.753151,0.0,200,1.125,2,0.0,0.875,0.0,1p:0.875 2p:0.125,1p:0.875 2p:0.125
f91ce04bf1bf,2026-07-18T02:01:25Z,6.0,3.0,20,5.4,0.9,5.811304,0.968551,0.0,200,1.52,2,0.0,0.48,0.0,1p:0.480 2p:0.520,1p:0.480 2p:0.520
0fa3d37a8a12,2026-07-18T02:01:40Z,6.0,3.0,20,5.55,0.9249999999999999,5.965532,0.994255,0.0,200,2.135,9,0.0,0.42,0.0,1p:0.420 2p:0.485 7p:0.025 8p:0.060 9p:0.010,1p:0.420 2p:0.485 7p:0.025 8p:0.060 9p:0.010
17988a1f3367,2026-07-18T02:01:55Z,6.0,3.0,20,5.7,0.9500000000000001,5.984261,0.997377,0.02397915,200,19.51,20,0.0,0.0,0.51,19p:0.490 20p:0.510,19p:0.490 20p:0.510
faf764017d2f,2026-07-18T02:02:10Z,6.0,3.0,20,7.8,1.3,5.985229,0.997538,0.28694879,200,19.65,20,0.0,0.0,0.65,19p:0.350 20p:0.650,19p:0.350 20p:0.650
