family,param,kappa,policy,coverage,p_reject,n_accept,n_reject,err_system,err_accept,err_reject,err_delta_vs_anchor,regret_system,regret_accept,regret_reject,regret_delta_vs_anchor,sla_system,sla_accept,sla_reject,sla_delta_vs_anchor,eps
multiplicative,0.15,0.15,static,0.8075052953494931,0.19249470465050694,403726,96241,0.22063856214510158,0.16236506937873707,0.46509283984995997,-8.800580838336236e-05,0.5296568121240603,0.3519050267747248,1.2753163261767606,0.01787016761489868,0.1401632507745511,0.1048409069517445,0.28833864984777796,0.01503299217748369,
multiplicative,0.1,0.1,static,0.8699314154734212,0.13006858452657877,434937,65030,0.21731034248260386,0.17981684703761694,0.4680762724896202,-0.003416225470881079,0.5077683057977488,0.3942825763256385,1.2667894148152978,-0.004018338711412883,0.13324479415641433,0.11031022883773972,0.28663693679840074,0.008114535559346908,
multiplicative,0.05,0.05,static,0.9352597271419913,0.06474027285800862,467599,32368,0.21715033192190686,0.19992985442654923,0.46592313395946616,-0.003576236031578084,0.5022638415831788,0.4505452193982376,1.2494084292950058,-0.009522802925982843,0.1284204757513996,0.11720298803034224,0.2904720711814137,0.00329021715433217,
multiplicative,0.0,0.0,static,1.0,0.0,499967,0,0.22072656795348494,0.22072656795348494,,0.0,0.5117866445091617,0.5117866445091617,,0.0,0.12513025859706742,0.12513025859706742,,0.0,
additive,-26.354661663472463,,static,0.0,1.0,0,499967,0.34516878113955524,,0.34516878113955524,0.1244422131860703,1.1835450180133642,,1.1835450180133642,0.6717583735042025,0.24098990533375203,,0.24098990533375203,0.11585964673668461,-26.354661663472463
additive,-19.76599624760435,,static,0.0,1.0,0,499967,0.34516878113955524,,0.34516878113955524,0.1244422131860703,1.1835450180133642,,1.1835450180133642,0.6717583735042025,0.24098990533375203,,0.24098990533375203,0.11585964673668461,-19.76599624760435
additive,-13.177330831736231,,static,5.8003828252664675e-05,0.9999419961717473,29,499938,0.34516878113955524,0.0,0.34518880341162306,0.1244422131860703,1.1835450180133642,0.0,1.1836136721375203,0.6717583735042025,0.24098990533375203,0.0,0.24100388448167573,0.11585964673668461,-13.177330831736231
additive,-9.882998123802174,,static,0.0004060267977686527,0.9995939732022313,203,499764,0.34516878113955524,0.0,0.3453089858413171,0.1244422131860703,1.1835450180133642,0.0,1.184025764202879,0.6717583735042025,0.24098990533375203,0.0,0.24108779343850298,0.11585964673668461,-9.882998123802174
additive,-6.588665415868116,,static,0.003070202633373803,0.9969297973666262,1535,498432,0.34511477757532,0.0,0.3461776129943503,0.12438820962183506,1.1829039678438693,0.0,1.1865469072832318,0.6711173233347076,0.2409359017695168,0.0,0.24167790190035954,0.11580564317244937,-6.588665415868116
additive,-3.294332707934058,,static,0.023089523908577967,0.976910476091422,11544,488423,0.34369268371712536,0.0005197505197505198,0.35180366198970975,0.12296611576364042,1.1697852108389815,0.00018100635415138012,1.1974290993056853,0.6579985663298198,0.23962181503979263,0.009009009009009009,0.2450724065001034,0.11449155644272521,-3.294332707934058
additive,-1.647166353967029,,static,0.05351753215712237,0.9464824678428776,26757,473210,0.34026045719017456,0.0024666442426280973,0.35936053760486886,0.11953388923668962,1.1423673620460348,0.0021468689020143366,1.2068395408568262,0.6305807175368732,0.23654561201039268,0.015323093022386665,0.2490543310580926,0.11141535341332526,-1.647166353967029
additive,0.0,,static,0.11229941176117623,0.8877005882388238,56146,443821,0.33076183028079853,0.007747657891924625,0.371625047034728,0.11003526232731359,1.079775616785948,0.00915289011902708,1.2152157685846257,0.5679889722767864,0.22875109757243978,0.024756883838563743,0.2545575806462515,0.10362083897537236,0.0
additive,1.647166353967029,,static,0.2159202507365486,0.7840797492634514,107953,392014,0.31046649078839206,0.02037923911331783,0.39035085481640963,0.08973992283490712,0.9643120328897108,0.028681269540559086,1.2219664732817146,0.4525253883805491,0.21352009232609354,0.03833149611404963,0.26176361048329905,0.08838983372902612,1.647166353967029
additive,1.9765996247604347,,static,0.2456302115939652,0.7543697884060347,122807,377160,0.30432808565365316,0.026724860960694423,0.3947184218899141,0.08360151770016822,0.9322395017312729,0.037007606165040445,1.2237357987903519,0.42045285722211123,0.2089837929303334,0.043694577670653954,0.2628035846855446,0.08385353433326598,1.9765996247604347
additive,2.3060328955538405,,static,0.2759262111299346,0.7240737888700655,137954,362013,0.2979956677140691,0.03127854212273656,0.39963481974404236,0.07726909976058416,0.9013176757358767,0.04432664409858021,1.2278952869777149,0.38953103122671506,0.20477751531601085,0.046370529306870405,0.2651424120128283,0.07964725671894343,2.3060328955538405
additive,2.6354661663472463,,static,0.2982296831590885,0.7017703168409115,149105,350862,0.29310334482075817,0.03596123537104725,0.402380423072319,0.07237677686727323,0.8776292402729313,0.051990527620608774,1.2284989846454326,0.36584259576376965,0.2014912984256961,0.04913316119513095,0.26623857813043306,0.07636103982862869,2.6354661663472463
additive,2.964899437140652,,static,0.3308498360891819,0.6691501639108182,165414,334553,0.2873509651637008,0.045238008874702265,0.407059569036894,0.06662439721021585,0.8537698920559241,0.06673348294461717,1.242906562708221,0.34198324754676246,0.1978810601499699,0.0548986180129856,0.26857627939369844,0.07275080155290248,2.964899437140652
additive,3.294332707934058,,static,0.3640600279618455,0.6359399720381546,182018,317949,0.27970646062640137,0.053566130822226374,0.40916624993316536,0.05897989267291642,0.8182052527762091,0.07907363492707362,1.2413399656316166,0.3064186082670475,0.19274072088757857,0.059543561625773275,0.2689928258934609,0.06761046229051115,3.294332707934058
additive,3.623765978727464,,static,0.40903899657377385,0.5909610034262262,204506,295461,0.2722999717981387,0.06536727528776662,0.4155303068763729,0.051573403844653753,0.7815096032611707,0.10187500162681114,1.2519248318085472,0.269722958752009,0.1868083293497371,0.06551397025026161,0.2707633156321816,0.06167807075266968,3.623765978727464
additive,3.9531992495208694,,static,0.4535219324475415,0.5464780675524584,226746,273221,0.26515350013100863,0.07731117638238381,0.42104377042760255,0.04442693217752369,0.7454745713035239,0.1254984097889351,1.259992542904488,0.23368792679436223,0.18142997437830896,0.07001667063586568,0.27389183115499904,0.056299715781241544,3.9531992495208694
additive,4.282632520314276,,static,0.505515364014025,0.4944846359859751,252741,247226,0.2576410043062842,0.09358196731040867,0.4253597922548599,0.036914436352799285,0.7059255686436519,0.15524612541153998,1.2688893069314016,0.1941389241344902,0.17468352911292145,0.07475637114674706,0.27683981458260865,0.049553270515854037,4.282632520314276
additive,4.612065791107681,,static,0.5501183078083154,0.44988169219168467,275041,224926,0.24982248828422676,0.10362818634312702,0.4285898473275655,0.02909592033074182,0.6692698239332091,0.1738680395422039,1.2750504014595352,0.15748317942404744,0.1687131350669144,0.07960994906213982,0.2776691000595751,0.04358287646984699,4.612065791107681
additive,4.941499061901087,,static,0.5902929593353161,0.4097070406646839,295127,204840,0.24515618030790032,0.11396110826864367,0.43417789494239406,0.024429612354415375,0.6447361145110636,0.20023918640159127,1.2851532444767158,0.13294947000190194,0.16479487646184648,0.08502441321871601,0.2797256395235306,0.03966461786477907,4.941499061901087
additive,5.600365603487898,,static,0.6753485730058184,0.3246514269941816,337652,162315,0.2375656793348361,0.1378727210263822,0.44494963496904166,0.016839111381351163,0.6031449354547261,0.25352231037008316,1.3304392619499967,0.09135829094556447,0.155494262621333,0.09454408681127315,0.28228444690878846,0.03036400402426559,5.600365603487898
