sample_index,timestamp_s,monotonic_s,t_mono,cum_packets,cum_bytes,lag_s
0,0.000160,5677.278354456,5677.278354456,0,0,0.000000
1,0.010083,5677.288278042,5677.288278042,4,5600,0.000000
2,0.020063,5677.298257571,5677.298257571,9,12600,0.000000
3,0.030067,5677.308261748,5677.308261748,14,19600,0.000000
4,0.040062,5677.318256595,5677.318256595,19,26600,0.000000
5,0.050064,5677.328258801,5677.328258801,24,33600,0.000000
6,0.060062,5677.338256385,5677.338256385,29,40600,0.000000
7,0.070059,5677.348253433,5677.348253433,34,47600,0.000000
8,0.081841,5677.360035447,5677.360035447,40,56000,0.000000
9,0.090058,5677.368253063,5677.368253063,44,61600,0.000000
10,0.100059,5677.378253706,5677.378253706,49,68600,0.000000
11,0.110064,5677.388259042,5677.388259042,54,75600,0.000000
12,0.120066,5677.398260880,5677.398260880,59,82600,0.000000
13,0.130059,5677.408253518,5677.408253518,64,89600,0.000000
14,0.140067,5677.418261368,5677.418261368,69,96600,0.000000
15,0.150059,5677.428254168,5677.428254168,74,103600,0.000000
16,0.160059,5677.438254043,5677.438254043,79,110600,0.000000
17,0.170068,5677.448263132,5677.448263132,84,117600,0.000000
18,0.180073,5677.458267540,5677.458267540,89,124600,0.000000
19,0.190117,5677.468311609,5677.468311609,94,131600,0.000000
20,0.200070,5677.478264831,5677.478264831,99,138600,0.000000
21,0.210143,5677.488338185,5677.488338185,104,145600,0.000000
22,0.220041,5677.498235662,5677.498235662,109,152600,0.000000
23,0.230047,5677.508242011,5677.508242011,113,158200,0.000000
24,0.240071,5677.518265434,5677.518265434,118,165200,0.000000
25,0.250069,5677.528264159,5677.528264159,123,172200,0.000000
26,0.260076,5677.538270843,5677.538270843,128,179200,0.000000
27,0.270070,5677.548264547,5677.548264547,133,186200,0.000000
28,0.280065,5677.558259819,5677.558259819,138,193200,0.000000
29,0.290059,5677.568253753,5677.568253753,143,200200,0.000000
30,0.300059,5677.578253645,5677.578253645,148,207200,0.000000
31,0.310059,5677.588253831,5677.588253831,153,214200,0.000000
32,0.320059,5677.598253792,5677.598253792,158,221200,0.000000
33,0.330049,5677.608243729,5677.608243729,163,228200,0.000000
34,0.340069,5677.618263444,5677.618263444,168,235200,0.000000
35,0.350063,5677.628257316,5677.628257316,173,242200,0.000000
36,0.360065,5677.638259356,5677.638259356,178,249200,0.000000
37,0.370065,5677.648259883,5677.648259883,183,256200,0.000000
38,0.380062,5677.658257120,5677.658257120,188,263200,0.000000
39,0.390066,5677.668261000,5677.668261000,193,270200,0.000000
40,0.400067,5677.678261544,5677.678261544,198,277200,0.000000
41,0.410068,5677.688262572,5677.688262572,203,284200,0.000000
42,0.420066,5677.698260308,5677.698260308,208,291200,0.000000
43,0.430058,5677.708252561,5677.708252561,213,298200,0.000000
44,0.440007,5677.718202015,5677.718202015,218,305200,0.000000
45,0.450076,5677.728270271,5677.728270271,223,312200,0.000000
46,0.460027,5677.738221470,5677.738221470,227,317800,0.000000
47,0.470061,5677.748255728,5677.748255728,232,324800,0.000000
48,0.480071,5677.758265349,5677.758265349,237,331800,0.000000
49,0.490030,5677.768225138,5677.768225138,242,338800,0.000000
50,0.500068,5677.778262817,5677.778262817,247,345800,0.000000
51,0.510062,5677.788256295,5677.788256295,252,352800,0.000000
52,0.520017,5677.798211648,5677.798211648,257,359800,0.000000
53,0.530062,5677.808256966,5677.808256966,262,366800,0.000000
54,0.540063,5677.818257733,5677.818257733,267,373800,0.000000
