sample_index,sampler_id,timestamp_s,monotonic_s,sample_t_mono,link,rho,throughput_mbps,tx_bytes_delta,dt_s,rx_bytes_delta,rho_rx,read_duration_us
12,0,2.600194,5916.396467787,5916.396467787,bd,0.95168529,5.71011175,142758,0.20000729,142758,0.95168529,187.9
12,0,2.600194,5916.396467787,5916.396467787,vC,0.82911976,6.63295810,165830,0.20000729,165830,0.82911976,187.9
12,0,2.600194,5916.396467787,5916.396467787,vD,0.85555546,5.13333279,128338,0.20000729,128338,0.85555546,187.9
13,0,2.800225,5916.596499711,5916.596499711,uA,0.82180882,6.57447058,164388,0.20003192,164388,0.82180882,251.3
13,0,2.800225,5916.596499711,5916.596499711,uB,0.84583832,5.07502992,126896,0.20003192,126896,0.84583832,251.3
13,0,2.800225,5916.596499711,5916.596499711,ac,0.94195631,5.65173787,141316,0.20003192,141316,0.94195631,251.3
13,0,2.800225,5916.596499711,5916.596499711,ad,0.95156811,3.80627244,95172,0.20003192,95172,0.95156811,251.3
13,0,2.800225,5916.596499711,5916.596499711,bc,0.94195631,5.65173787,141316,0.20003192,141316,0.94195631,251.3
13,0,2.800225,5916.596499711,5916.596499711,bd,0.95156811,5.70940866,142758,0.20003192,142758,0.95156811,251.3
13,0,2.800225,5916.596499711,5916.596499711,vC,0.82180882,6.57447058,164388,0.20003192,164388,0.82180882,251.3
13,0,2.800225,5916.596499711,5916.596499711,vD,0.85545012,5.13270072,128338,0.20003192,128338,0.85545012,251.3
14,0,3.000208,5916.796482002,5916.796482002,uA,0.82201279,6.57610228,164388,0.19998229,164388,0.82201279,213.3
14,0,3.000208,5916.796482002,5916.796482002,uB,0.84604825,5.07628948,126896,0.19998229,126896,0.84604825,213.3
14,0,3.000208,5916.796482002,5916.796482002,ac,0.95180428,5.71082567,142758,0.19998229,142758,0.95180428,213.3
14,0,3.000208,5916.796482002,5916.796482002,ad,0.95180428,3.80721711,95172,0.19998229,95172,0.95180428,213.3
14,0,3.000208,5916.796482002,5916.796482002,bc,0.94219009,5.65314056,141316,0.19998229,141316,0.94219009,213.3
14,0,3.000208,5916.796482002,5916.796482002,bd,0.95180428,5.71082567,142758,0.19998229,142758,0.95180428,213.3
14,0,3.000208,5916.796482002,5916.796482002,vC,0.82201279,6.57610228,164388,0.19998229,164388,0.82201279,213.3
14,0,3.000208,5916.796482002,5916.796482002,vD,0.85566243,5.13397459,128338,0.19998229,128338,0.85566243,213.3
15,0,3.200283,5916.996557729,5916.996557729,uA,0.82883618,6.63068941,165830,0.20007573,165830,0.82883618,269.0
15,0,3.200283,5916.996557729,5916.996557729,uB,0.84565314,5.07391885,126896,0.20007573,126896,0.84565314,269.0
15,0,3.200283,5916.996557729,5916.996557729,ac,0.94175009,5.65050054,141316,0.20007573,141316,0.94175009,269.0
15,0,3.200283,5916.996557729,5916.996557729,ad,0.96577433,3.86309731,96614,0.20007573,96614,0.96577433,269.0
15,0,3.200283,5916.996557729,5916.996557729,bc,0.94175009,5.65050054,141316,0.20007573,141316,0.94175009,269.0
15,0,3.200283,5916.996557729,5916.996557729,bd,0.95135978,5.70815871,142758,0.20007573,142758,0.95135978,269.0
15,0,3.200283,5916.996557729,5916.996557729,vC,0.82162890,6.57303124,164388,0.20007573,164388,0.82162890,269.0
15,0,3.200283,5916.996557729,5916.996557729,vD,0.85526284,5.13157702,128338,0.20007573,128338,0.85526284,269.0
16,0,3.400211,5917.196485074,5917.196485074,uA,0.82223869,6.57790956,164388,0.19992735,164388,0.82223869,216.0
16,0,3.400211,5917.196485074,5917.196485074,uB,0.84628076,5.07768457,126896,0.19992735,126896,0.84628076,216.0
16,0,3.400211,5917.196485074,5917.196485074,ac,0.95206586,5.71239514,142758,0.19992735,142758,0.95206586,216.0
16,0,3.400211,5917.196485074,5917.196485074,ad,0.95206586,3.80826343,95172,0.19992735,95172,0.95206586,216.0
16,0,3.400211,5917.196485074,5917.196485074,bc,0.94244903,5.65469418,141316,0.19992735,141316,0.94244903,216.0
16,0,3.400211,5917.196485074,5917.196485074,bd,0.95206586,5.71239514,142758,0.19992735,142758,0.95206586,216.0
16,0,3.400211,5917.196485074,5917.196485074,vC,0.82945131,6.63561052,165830,0.19992735,165830,0.82945131,216.0
16,0,3.400211,5917.196485074,5917.196485074,vD,0.84628076,5.07768457,126896,0.19992735,126896,0.84628076,216.0
17,0,3.600202,5917.396476089,5917.396476089,uA,0.82197693,6.57581542,164388,0.19999101,164388,0.82197693,209.0
17,0,3.600202,5917.396476089,5917.396476089,uB,0.83639758,5.01838545,125454,0.19999101,125454,0.83639758,209.0
17,0,3.600202,5917.396476089,5917.396476089,ac,0.94214899,5.65289396,141316,0.19999101,141316,0.94214899,209.0
17,0,3.600202,5917.396476089,5917.396476089,ad,0.96618341,3.86473362,96614,0.19999101,96614,0.96618341,209.0
17,0,3.600202,5917.396476089,5917.396476089,bc,0.94214899,5.65289396,141316,0.19999101,141316,0.94214899,209.0
17,0,3.600202,5917.396476089,5917.396476089,bd,0.95176276,5.71057655,142758,0.19999101,142758,0.95176276,209.0
17,0,3.600202,5917.396476089,5917.396476089,vC,0.82197693,6.57581542,164388,0.19999101,164388,0.82197693,209.0
17,0,3.600202,5917.396476089,5917.396476089,vD,0.85562511,5.13375063,128338,0.19999101,128338,0.85562511,209.0
18,0,3.800201,5917.596475718,5917.596475718,uA,0.82194152,6.57553220,164388,0.19999963,164388,0.82194152,261.2
18,0,3.800201,5917.596475718,5917.596475718,uB,0.84597490,5.07584942,126896,0.19999963,126896,0.84597490,261.2
18,0,3.800201,5917.596475718,5917.596475718,ac,0.95172177,5.71033059,142758,0.19999963,142758,0.95172177,261.2
18,0,3.800201,5917.596475718,5917.596475718,ad,0.95172177,3.80688706,95172,0.19999963,95172,0.95172177,261.2
18,0,3.800201,5917.596475718,5917.596475718,bc,0.94210841,5.65265049,141316,0.19999963,141316,0.94210841,261.2
18,0,3.800201,5917.596475718,5917.596475718,bd,0.95172177,5.71033059,142758,0.19999963,142758,0.95172177,261.2
18,0,3.800201,5917.596475718,5917.596475718,vC,0.82194152,6.57553220,164388,0.19999963,164388,0.82194152,261.2
18,0,3.800201,5917.596475718,5917.596475718,vD,0.85558825,5.13352952,128338,0.19999963,128338,0.85558825,261.2
19,0,4.000212,5917.796486512,5917.796486512,uA,0.82910525,6.63284203,165830,0.20001079,165830,0.82910525,234.8
19,0,4.000212,5917.796486512,5917.796486512,uB,0.84592768,5.07556607,126896,0.20001079,126896,0.84592768,234.8
19,0,4.000212,5917.796486512,5917.796486512,ac,0.95166864,5.71001183,142758,0.20001079,142758,0.95166864,234.8
19,0,4.000212,5917.796486512,5917.796486512,ad,0.96608786,3.86435144,96614,0.20001079,96614,0.96608786,234.8
19,0,4.000212,5917.796486512,5917.796486512,bc,0.95166864,5.71001183,142758,0.20001079,142758,0.95166864,234.8
19,0,4.000212,5917.796486512,5917.796486512,bd,0.96128145,5.76768872,144200,0.20001079,144200,0.96128145,234.8
19,0,4.000212,5917.796486512,5917.796486512,vC,0.82910525,6.63284203,165830,0.20001079,165830,0.82910525,234.8
19,0,4.000212,5917.796486512,5917.796486512,vD,0.85554049,5.13324296,128338,0.20001079,128338,0.85554049,234.8
20,0,4.200208,5917.996482250,5917.996482250,uA,0.82195752,6.57566013,164388,0.19999574,164388,0.82195752,225.9
20,0,4.200208,5917.996482250,5917.996482250,uB,0.84599136,5.07594817,126896,0.19999574,126896,0.84599136,225.9
20,0,4.200208,5917.996482250,5917.996482250,ac,0.94212674,5.65276046,141316,0.19999574,141316,0.94212674,225.9
20,0,4.200208,5917.996482250,5917.996482250,ad,0.95174028,3.80696113,95172,0.19999574,95172,0.95174028,225.9
20,0,4.200208,5917.996482250,5917.996482250,bc,0.94212674,5.65276046,141316,0.19999574,141316,0.94212674,225.9
20,0,4.200208,5917.996482250,5917.996482250,bd,0.95174028,5.71044169,142758,0.19999574,142758,0.95174028,225.9
20,0,4.200208,5917.996482250,5917.996482250,vC,0.82195752,6.57566013,164388,0.19999574,164388,0.82195752,225.9
20,0,4.200208,5917.996482250,5917.996482250,vD,0.85560490,5.13362940,128338,0.19999574,128338,0.85560490,225.9
21,0,4.400177,5918.196451636,5918.196451636,uA,0.82206584,6.57652669,164388,0.19996939,164388,0.82206584,201.2
21,0,4.400177,5918.196451636,5918.196451636,uB,0.84610285,5.07661709,126896,0.19996939,126896,0.84610285,201.2
21,0,4.400177,5918.196451636,5918.196451636,ac,0.95186570,5.71119423,142758,0.19996939,142758,0.95186570,201.2
21,0,4.400177,5918.196451636,5918.196451636,ad,0.95186570,3.80746282,95172,0.19996939,95172,0.95186570,201.2
21,0,4.400177,5918.196451636,5918.196451636,bc,0.94225090,5.65350540,141316,0.19996939,141316,0.94225090,201.2
21,0,4.400177,5918.196451636,5918.196451636,bd,0.95186570,5.71119423,142758,0.19996939,142758,0.95186570,201.2
21,0,4.400177,5918.196451636,5918.196451636,vC,0.82206584,6.57652669,164388,0.19996939,164388,0.82206584,201.2
21,0,4.400177,5918.196451636,5918.196451636,vD,0.85571765,5.13430592,128338,0.19996939,128338,0.85571765,201.2
22,0,4.600200,5918.396474283,5918.396474283,uA,0.82905612,6.63244896,165830,0.20002265,165830,0.82905612,202.6
22,0,4.600200,5918.396474283,5918.396474283,uB,0.84587755,5.07526529,126896,0.20002265,126896,0.84587755,202.6
22,0,4.600200,5918.396474283,5918.396474283,ac,0.94200000,5.65199998,141316,0.20002265,141316,0.94200000,202.6
22,0,4.600200,5918.396474283,5918.396474283,ad,0.96603061,3.86412244,96614,0.20002265,96614,0.96603061,202.6
22,0,4.600200,5918.396474283,5918.396474283,bc,0.94200000,5.65199998,141316,0.20002265,141316,0.94200000,202.6
22,0,4.600200,5918.396474283,5918.396474283,bd,0.95161224,5.70967345,142758,0.20002265,142758,0.95161224,202.6
22,0,4.600200,5918.396474283,5918.396474283,vC,0.82184694,6.57477549,164388,0.20002265,164388,0.82184694,202.6
22,0,4.600200,5918.396474283,5918.396474283,vD,0.85548979,5.13293876,128338,0.20002265,128338,0.85548979,202.6
23,0,4.800204,5918.596477927,5918.596477927,uA,0.82192503,6.57540021,164388,0.20000364,164388,0.82192503,207.5
23,0,4.800204,5918.596477927,5918.596477927,uB,0.84595792,5.07574753,126896,0.20000364,126896,0.84595792,207.5
23,0,4.800204,5918.596477927,5918.596477927,ac,0.95170266,5.71021597,142758,0.20000364,142758,0.95170266,207.5
23,0,4.800204,5918.596477927,5918.596477927,ad,0.95170266,3.80681065,95172,0.20000364,95172,0.95170266,207.5
23,0,4.800204,5918.596477927,5918.596477927,bc,0.94208950,5.65253702,141316,0.20000364,141316,0.94208950,207.5
23,0,4.800204,5918.596477927,5918.596477927,bd,0.95170266,5.71021597,142758,0.20000364,142758,0.95170266,207.5
23,0,4.800204,5918.596477927,5918.596477927,vC,0.82913490,6.63307916,165830,0.20000364,165830,0.82913490,207.5
23,0,4.800204,5918.596477927,5918.596477927,vD,0.85557108,5.13342648,128338,0.20000364,128338,0.85557108,207.5
24,0,5.000193,5918.796467243,5918.796467243,uA,0.82198391,6.57587130,164388,0.19998932,164388,0.82198391,201.9
24,0,5.000193,5918.796467243,5918.796467243,uB,0.84601853,5.07611118,126896,0.19998932,126896,0.84601853,201.9
24,0,5.000193,5918.796467243,5918.796467243,ac,0.94215700,5.65294199,141316,0.19998932,141316,0.94215700,201.9
24,0,5.000193,5918.796467243,5918.796467243,ad,0.96619162,3.86476647,96614,0.19998932,96614,0.96619162,201.9
24,0,5.000193,5918.796467243,5918.796467243,bc,0.94215700,5.65294199,141316,0.19998932,141316,0.94215700,201.9
24,0,5.000193,5918.796467243,5918.796467243,bd,0.95177085,5.71062508,142758,0.19998932,142758,0.95177085,201.9
24,0,5.000193,5918.796467243,5918.796467243,vC,0.82198391,6.57587130,164388,0.19998932,164388,0.82198391,201.9
24,0,5.000193,5918.796467243,5918.796467243,vD,0.85563238,5.13379426,128338,0.19998932,128338,0.85563238,201.9
25,0,5.200205,5918.996479463,5918.996479463,uA,0.82188978,6.57511826,164388,0.20001222,164388,0.82188978,218.2
25,0,5.200205,5918.996479463,5918.996479463,uB,0.83630890,5.01785341,125454,0.20001222,125454,0.83630890,218.2
25,0,5.200205,5918.996479463,5918.996479463,ac,0.95166185,5.70997112,142758,0.20001222,142758,0.95166185,218.2
25,0,5.200205,5918.996479463,5918.996479463,ad,0.95166185,3.80664741,95172,0.20001222,95172,0.95166185,218.2
25,0,5.200205,5918.996479463,5918.996479463,bc,0.94204911,5.65229464,141316,0.20001222,141316,0.94204911,218.2
25,0,5.200205,5918.996479463,5918.996479463,bd,0.95166185,5.70997112,142758,0.20001222,142758,0.95166185,218.2
25,0,5.200205,5918.996479463,5918.996479463,vC,0.82188978,6.57511826,164388,0.20001222,164388,0.82188978,218.2
25,0,5.200205,5918.996479463,5918.996479463,vD,0.85553439,5.13320636,128338,0.20001222,128338,0.85553439,218.2
26,0,5.400203,5919.196477514,5919.196477514,uA,0.82915808,6.63326461,165830,0.19999805,165830,0.82915808,204.5
26,0,5.400203,5919.196477514,5919.196477514,uB,0.84598157,5.07588944,126896,0.19999805,126896,0.84598157,204.5
26,0,5.400203,5919.196477514,5919.196477514,ac,0.95172927,5.71037562,142758,0.19999805,142758,0.95172927,204.5
26,0,5.400203,5919.196477514,5919.196477514,ad,0.96614941,3.86459764,96614,0.19999805,96614,0.96614941,204.5
26,0,5.400203,5919.196477514,5919.196477514,bc,0.94211584,5.65269506,141316,0.19999805,141316,0.94211584,204.5
26,0,5.400203,5919.196477514,5919.196477514,bd,0.95172927,5.71037562,142758,0.19999805,142758,0.95172927,204.5
26,0,5.400203,5919.196477514,5919.196477514,vC,0.82915808,6.63326461,165830,0.19999805,165830,0.82915808,204.5
26,0,5.400203,5919.196477514,5919.196477514,vD,0.85559500,5.13357000,128338,0.19999805,128338,0.85559500,204.5
27,0,5.600190,5919.396464479,5919.396464479,uA,0.82199358,6.57594860,164388,0.19998696,164388,0.82199358,187.0
27,0,5.600190,5919.396464479,5919.396464479,uB,0.84602848,5.07617085,126896,0.19998696,126896,0.84602848,187.0
27,0,5.600190,5919.396464479,5919.396464479,ac,0.94216807,5.65300845,141316,0.19998696,141316,0.94216807,187.0
27,0,5.600190,5919.396464479,5919.396464479,ad,0.95178203,3.80712814,95172,0.19998696,95172,0.95178203,187.0
27,0,5.600190,5919.396464479,5919.396464479,bc,0.94216807,5.65300845,141316,0.19998696,141316,0.94216807,187.0
27,0,5.600190,5919.396464479,5919.396464479,bd,0.95178203,5.71069221,142758,0.19998696,142758,0.95178203,187.0
27,0,5.600190,5919.396464479,5919.396464479,vC,0.82199358,6.57594860,164388,0.19998696,164388,0.82199358,187.0
27,0,5.600190,5919.396464479,5919.396464479,vD,0.85564244,5.13385461,128338,0.19998696,128338,0.85564244,187.0
28,0,5.800214,5919.596487897,5919.596487897,uA,0.82184377,6.57475018,164388,0.20002342,164388,0.82184377,229.0
28,0,5.800214,5919.596487897,5919.596487897,uB,0.84587429,5.07524575,126896,0.20002342,126896,0.84587429,229.0
28,0,5.800214,5919.596487897,5919.596487897,ac,0.95160858,5.70965147,142758,0.20002342,142758,0.95160858,229.0
28,0,5.800214,5919.596487897,5919.596487897,ad,0.95160858,3.80643431,95172,0.20002342,95172,0.95160858,229.0
28,0,5.800214,5919.596487897,5919.596487897,bc,0.94199637,5.65197822,141316,0.20002342,141316,0.94199637,229.0
28,0,5.800214,5919.596487897,5919.596487897,bd,0.95160858,5.70965147,142758,0.20002342,142758,0.95160858,229.0
