sample_index,sampler_id,timestamp_s,monotonic_s,sample_t_mono,link,rho,throughput_mbps,tx_bytes_delta,dt_s,rx_bytes_delta,rho_rx,read_duration_us
32,0,6.600208,6259.159546902,6259.159546902,uB,0.83632571,5.01795426,125454,0.20000820,125454,0.83632571,227.8
32,0,6.600208,6259.159546902,6259.159546902,ac,0.93245510,5.59473062,139874,0.20000820,139874,0.93245510,227.8
32,0,6.600208,6259.159546902,6259.159546902,ad,0.93726157,3.74904629,93730,0.20000820,93730,0.93726157,227.8
32,0,6.600208,6259.159546902,6259.159546902,bc,0.93245510,5.59473062,139874,0.20000820,139874,0.93245510,227.8
32,0,6.600208,6259.159546902,6259.159546902,bd,0.94206804,5.65240825,141316,0.20000820,141316,0.94206804,227.8
32,0,6.600208,6259.159546902,6259.159546902,vC,0.80748689,6.45989514,161504,0.20000820,161504,0.80748689,227.8
32,0,6.600208,6259.159546902,6259.159546902,vD,0.83632571,5.01795426,125454,0.20000820,125454,0.83632571,227.8
33,0,6.800246,6259.359584962,6259.359584962,uA,0.81457499,6.51659989,162946,0.20003806,162946,0.81457499,252.8
33,0,6.800246,6259.359584962,6259.359584962,uB,0.83620087,5.01720523,125454,0.20003806,125454,0.83620087,252.8
33,0,6.800246,6259.359584962,6259.359584962,ac,0.94192742,5.65156451,141316,0.20003806,141316,0.94192742,252.8
33,0,6.800246,6259.359584962,6259.359584962,ad,0.95153892,3.80615569,95172,0.20003806,95172,0.95153892,252.8
33,0,6.800246,6259.359584962,6259.359584962,bc,0.93231591,5.59389548,139874,0.20003806,139874,0.93231591,252.8
33,0,6.800246,6259.359584962,6259.359584962,bd,0.94192742,5.65156451,141316,0.20003806,141316,0.94192742,252.8
33,0,6.800246,6259.359584962,6259.359584962,vC,0.81457499,6.51659989,162946,0.20003806,162946,0.81457499,252.8
33,0,6.800246,6259.359584962,6259.359584962,vD,0.84581238,5.07487425,126896,0.20003806,126896,0.84581238,252.8
34,0,7.000200,6259.559538838,6259.559538838,uA,0.80770628,6.46165022,161504,0.19995388,161504,0.80770628,205.2
34,0,7.000200,6259.559538838,6259.559538838,uB,0.82693738,4.96162427,124012,0.19995388,124012,0.82693738,205.2
34,0,7.000200,6259.559538838,6259.559538838,ac,0.93270844,5.59625064,139874,0.19995388,139874,0.93270844,205.2
34,0,7.000200,6259.559538838,6259.559538838,ad,0.95193954,3.80775816,95172,0.19995388,95172,0.95193954,205.2
34,0,7.000200,6259.559538838,6259.559538838,bc,0.92309289,5.53855733,138432,0.19995388,138432,0.92309289,205.2
34,0,7.000200,6259.559538838,6259.559538838,bd,0.94232399,5.65394394,141316,0.19995388,141316,0.94232399,205.2
34,0,7.000200,6259.559538838,6259.559538838,vC,0.81491794,6.51934352,162946,0.19995388,162946,0.81491794,205.2
34,0,7.000200,6259.559538838,6259.559538838,vD,0.84616848,5.07701089,126896,0.19995388,126896,0.84616848,205.2
35,0,7.200193,6259.759531411,6259.759531411,uA,0.81476026,6.51808205,162946,0.19999257,162946,0.81476026,197.7
35,0,7.200193,6259.759531411,6259.759531411,uB,0.83639106,5.01834636,125454,0.19999257,125454,0.83639106,197.7
35,0,7.200193,6259.759531411,6259.759531411,ac,0.93252796,5.59516778,139874,0.19999257,139874,0.93252796,197.7
35,0,7.200193,6259.759531411,6259.759531411,ad,0.93733481,3.74933923,93730,0.19999257,93730,0.93733481,197.7
35,0,7.200193,6259.759531411,6259.759531411,bc,0.93252796,5.59516778,139874,0.19999257,139874,0.93252796,197.7
35,0,7.200193,6259.759531411,6259.759531411,bd,0.94214165,5.65284992,141316,0.19999257,141316,0.94214165,197.7
35,0,7.200193,6259.759531411,6259.759531411,vC,0.81476026,6.51808205,162946,0.19999257,162946,0.81476026,197.7
35,0,7.200193,6259.759531411,6259.759531411,vD,0.84600475,5.07602850,126896,0.19999257,126896,0.84600475,197.7
36,0,7.400199,6259.959537943,6259.959537943,uA,0.81470339,6.51762712,162946,0.20000653,162946,0.81470339,213.9
36,0,7.400199,6259.959537943,6259.959537943,uB,0.83633268,5.01799610,125454,0.20000653,125454,0.83633268,213.9
36,0,7.400199,6259.959537943,6259.959537943,ac,0.94207590,5.65245538,141316,0.20000653,141316,0.94207590,213.9
36,0,7.400199,6259.959537943,6259.959537943,ad,0.95168892,3.80675566,95172,0.20000653,95172,0.95168892,213.9
36,0,7.400199,6259.959537943,6259.959537943,bc,0.93246288,5.59477726,139874,0.20000653,139874,0.93246288,213.9
36,0,7.400199,6259.959537943,6259.959537943,bd,0.94207590,5.65245538,141316,0.20000653,141316,0.94207590,213.9
36,0,7.400199,6259.959537943,6259.959537943,vC,0.81470339,6.51762712,162946,0.20000653,162946,0.81470339,213.9
36,0,7.400199,6259.959537943,6259.959537943,vD,0.84594570,5.07567422,126896,0.20000653,126896,0.84594570,213.9
37,0,7.600205,6260.159543848,6260.159543848,uA,0.81470595,6.51764757,162946,0.20000590,162946,0.81470595,220.2
37,0,7.600205,6260.159543848,6260.159543848,uB,0.82672226,4.96033355,124012,0.20000590,124012,0.82672226,220.2
37,0,7.600205,6260.159543848,6260.159543848,ac,0.93246580,5.59479481,139874,0.20000590,139874,0.93246580,220.2
37,0,7.600205,6260.159543848,6260.159543848,ad,0.95169190,3.80676761,95172,0.20000590,95172,0.95169190,220.2
37,0,7.600205,6260.159543848,6260.159543848,bc,0.93246580,5.59479481,139874,0.20000590,139874,0.93246580,220.2
37,0,7.600205,6260.159543848,6260.159543848,bd,0.94207885,5.65247311,141316,0.20000590,141316,0.94207885,220.2
37,0,7.600205,6260.159543848,6260.159543848,vC,0.80749616,6.45996927,161504,0.20000590,161504,0.80749616,220.2
37,0,7.600205,6260.159543848,6260.159543848,vD,0.83633531,5.01801184,125454,0.20000590,125454,0.83633531,220.2
38,0,7.800192,6260.359530710,6260.359530710,uA,0.80757305,6.46058440,161504,0.19998686,161504,0.80757305,196.9
38,0,7.800192,6260.359530710,6260.359530710,uB,0.83641494,5.01848966,125454,0.19998686,125454,0.83641494,196.9
38,0,7.800192,6260.359530710,6260.359530710,ac,0.94216856,5.65301135,141316,0.19998686,141316,0.94216856,196.9
38,0,7.800192,6260.359530710,6260.359530710,ad,0.93736158,3.74944630,93730,0.19998686,93730,0.93736158,196.9
38,0,7.800192,6260.359530710,6260.359530710,bc,0.93255459,5.59532756,139874,0.19998686,139874,0.93255459,196.9
38,0,7.800192,6260.359530710,6260.359530710,bd,0.94216856,5.65301135,141316,0.19998686,141316,0.94216856,196.9
38,0,7.800192,6260.359530710,6260.359530710,vC,0.81478352,6.51826819,162946,0.19998686,162946,0.81478352,196.9
38,0,7.800192,6260.359530710,6260.359530710,vD,0.84602891,5.07617345,126896,0.19998686,126896,0.84602891,196.9
39,0,8.000190,6260.559528741,6260.559528741,uA,0.81473802,6.51790415,162946,0.19999803,162946,0.81473802,191.9
39,0,8.000190,6260.559528741,6260.559528741,uB,0.83636823,5.01820939,125454,0.19999803,125454,0.83636823,191.9
39,0,8.000190,6260.559528741,6260.559528741,ac,0.93250251,5.59501507,139874,0.19999803,139874,0.93250251,191.9
39,0,8.000190,6260.559528741,6260.559528741,ad,0.95172937,3.80691747,95172,0.19999803,95172,0.95172937,191.9
39,0,8.000190,6260.559528741,6260.559528741,bc,0.93250251,5.59501507,139874,0.19999803,139874,0.93250251,191.9
39,0,8.000190,6260.559528741,6260.559528741,bd,0.94211594,5.65269564,141316,0.19999803,141316,0.94211594,191.9
39,0,8.000190,6260.559528741,6260.559528741,vC,0.81473802,6.51790415,162946,0.19999803,162946,0.81473802,191.9
39,0,8.000190,6260.559528741,6260.559528741,vD,0.84598166,5.07588996,126896,0.19999803,126896,0.84598166,191.9
40,0,8.200196,6260.759535106,6260.759535106,uA,0.81470408,6.51763261,162946,0.20000636,162946,0.81470408,204.2
40,0,8.200196,6260.759535106,6260.759535106,uB,0.83633339,5.01800033,125454,0.20000636,125454,0.83633339,204.2
40,0,8.200196,6260.759535106,6260.759535106,ac,0.94207669,5.65246014,141316,0.20000636,141316,0.94207669,204.2
40,0,8.200196,6260.759535106,6260.759535106,ad,0.95168972,3.80675887,95172,0.20000636,95172,0.95168972,204.2
40,0,8.200196,6260.759535106,6260.759535106,bc,0.93246366,5.59478197,139874,0.20000636,139874,0.93246366,204.2
40,0,8.200196,6260.759535106,6260.759535106,bd,0.94207669,5.65246014,141316,0.20000636,141316,0.94207669,204.2
40,0,8.200196,6260.759535106,6260.759535106,vC,0.81470408,6.51763261,162946,0.20000636,162946,0.81470408,204.2
40,0,8.200196,6260.759535106,6260.759535106,vD,0.84594642,5.07567849,126896,0.20000636,126896,0.84594642,204.2
41,0,8.400214,6260.959552967,6260.959552967,uA,0.81465725,6.51725798,162946,0.20001786,162946,0.81465725,249.0
41,0,8.400214,6260.959552967,6260.959552967,uB,0.82667284,4.96003704,124012,0.20001786,124012,0.82667284,249.0
41,0,8.400214,6260.959552967,6260.959552967,ac,0.93241006,5.59446039,139874,0.20001786,139874,0.93241006,249.0
41,0,8.400214,6260.959552967,6260.959552967,ad,0.93721630,3.74886521,93730,0.20001786,93730,0.93721630,249.0
41,0,8.400214,6260.959552967,6260.959552967,bc,0.93241006,5.59446039,139874,0.20001786,139874,0.93241006,249.0
41,0,8.400214,6260.959552967,6260.959552967,bd,0.94202254,5.65213524,141316,0.20001786,141316,0.94202254,249.0
41,0,8.400214,6260.959552967,6260.959552967,vC,0.80744789,6.45958313,161504,0.20001786,161504,0.80744789,249.0
41,0,8.400214,6260.959552967,6260.959552967,vD,0.84589779,5.07538674,126896,0.20001786,126896,0.84589779,249.0
42,0,8.600192,6261.159530705,6261.159530705,uA,0.81482069,6.51856555,162946,0.19997774,162946,0.81482069,196.2
42,0,8.600192,6261.159530705,6261.159530705,uB,0.83645310,5.01871861,125454,0.19997774,125454,0.83645310,196.2
42,0,8.600192,6261.159530705,6261.159530705,ac,0.94221154,5.65326924,141316,0.19997774,141316,0.94221154,196.2
42,0,8.600192,6261.159530705,6261.159530705,ad,0.95182594,3.80730377,95172,0.19997774,95172,0.95182594,196.2
42,0,8.600192,6261.159530705,6261.159530705,bc,0.93259714,5.59558282,139874,0.19997774,139874,0.93259714,196.2
42,0,8.600192,6261.159530705,6261.159530705,bd,0.94221154,5.65326924,141316,0.19997774,141316,0.94221154,196.2
42,0,8.600192,6261.159530705,6261.159530705,vC,0.81482069,6.51856555,162946,0.19997774,162946,0.81482069,196.2
42,0,8.600192,6261.159530705,6261.159530705,vD,0.83645310,5.01871861,125454,0.19997774,125454,0.83645310,196.2
43,0,8.800215,6261.359553714,6261.359553714,uA,0.80742711,6.45941691,161504,0.20002301,161504,0.80742711,222.5
43,0,8.800215,6261.359553714,6261.359553714,uB,0.83626380,5.01758278,125454,0.20002301,125454,0.83626380,222.5
43,0,8.800215,6261.359553714,6261.359553714,ac,0.93238607,5.59431643,139874,0.20002301,139874,0.93238607,222.5
43,0,8.800215,6261.359553714,6261.359553714,ad,0.95161053,3.80644211,95172,0.20002301,95172,0.95161053,222.5
43,0,8.800215,6261.359553714,6261.359553714,bc,0.93238607,5.59431643,139874,0.20002301,139874,0.93238607,222.5
43,0,8.800215,6261.359553714,6261.359553714,bd,0.94199830,5.65198980,141316,0.20002301,141316,0.94199830,222.5
43,0,8.800215,6261.359553714,6261.359553714,vC,0.81463628,6.51709027,162946,0.20002301,162946,0.81463628,222.5
43,0,8.800215,6261.359553714,6261.359553714,vD,0.84587602,5.07525614,126896,0.20002301,126896,0.84587602,222.5
44,0,9.000200,6261.559538270,6261.559538270,uA,0.81479291,6.51834331,162946,0.19998456,162946,0.81479291,212.5
44,0,9.000200,6261.559538270,6261.559538270,uB,0.83642458,5.01854751,125454,0.19998456,125454,0.83642458,212.5
44,0,9.000200,6261.559538270,6261.559538270,ac,0.93256534,5.59539205,139874,0.19998456,139874,0.93256534,212.5
44,0,9.000200,6261.559538270,6261.559538270,ad,0.93737238,3.74948952,93730,0.19998456,93730,0.93737238,212.5
44,0,9.000200,6261.559538270,6261.559538270,bc,0.92295127,5.53770759,138432,0.19998456,138432,0.92295127,212.5
44,0,9.000200,6261.559538270,6261.559538270,bd,0.94217942,5.65307650,141316,0.19998456,141316,0.94217942,212.5
44,0,9.000200,6261.559538270,6261.559538270,vC,0.81479291,6.51834331,162946,0.19998456,162946,0.81479291,212.5
44,0,9.000200,6261.559538270,6261.559538270,vD,0.84603866,5.07623196,126896,0.19998456,126896,0.84603866,212.5
45,0,9.200220,6261.759558632,6261.759558632,uA,0.81464706,6.51717652,162946,0.20002036,162946,0.81464706,203.1
45,0,9.200220,6261.759558632,6261.759558632,uB,0.82666251,4.95997505,124012,0.20002036,124012,0.82666251,203.1
45,0,9.200220,6261.759558632,6261.759558632,ac,0.94201077,5.65206459,141316,0.20002036,141316,0.94201077,203.1
45,0,9.200220,6261.759558632,6261.759558632,ad,0.95162312,3.80649248,95172,0.20002036,95172,0.95162312,203.1
45,0,9.200220,6261.759558632,6261.759558632,bc,0.93239841,5.59439046,139874,0.20002036,139874,0.93239841,203.1
45,0,9.200220,6261.759558632,6261.759558632,bd,0.94201077,5.65206459,141316,0.20002036,141316,0.94201077,203.1
45,0,9.200220,6261.759558632,6261.759558632,vC,0.81464706,6.51717652,162946,0.20002036,162946,0.81464706,203.1
45,0,9.200220,6261.759558632,6261.759558632,vD,0.84588722,5.07532331,126896,0.20002036,126896,0.84588722,203.1
46,0,9.400217,6261.959555188,6261.959555188,uA,0.81474403,6.51795221,162946,0.19999656,162946,0.81474403,253.1
46,0,9.400217,6261.959555188,6261.959555188,uB,0.83637440,5.01824639,125454,0.19999656,125454,0.83637440,253.1
46,0,9.400217,6261.959555188,6261.959555188,ac,0.93250939,5.59505632,139874,0.19999656,139874,0.93250939,253.1
46,0,9.400217,6261.959555188,6261.959555188,ad,0.95173638,3.80694554,95172,0.19999656,95172,0.95173638,253.1
46,0,9.400217,6261.959555188,6261.959555188,bc,0.93250939,5.59505632,139874,0.19999656,139874,0.93250939,253.1
46,0,9.400217,6261.959555188,6261.959555188,bd,0.94212289,5.65273731,141316,0.19999656,141316,0.94212289,253.1
46,0,9.400217,6261.959555188,6261.959555188,vC,0.80753390,6.46027121,161504,0.19999656,161504,0.80753390,253.1
46,0,9.400217,6261.959555188,6261.959555188,vD,0.84598790,5.07592738,126896,0.19999656,126896,0.84598790,253.1
47,0,9.600207,6262.159545719,6262.159545719,uA,0.80755823,6.46046587,161504,0.19999053,161504,0.80755823,215.8
47,0,9.600207,6262.159545719,6262.159545719,uB,0.83639960,5.01839760,125454,0.19999053,125454,0.83639960,215.8
47,0,9.600207,6262.159545719,6262.159545719,ac,0.94215127,5.65290764,141316,0.19999053,141316,0.94215127,215.8
47,0,9.600207,6262.159545719,6262.159545719,ad,0.93734438,3.74937751,93730,0.19999053,93730,0.93734438,215.8
47,0,9.600207,6262.159545719,6262.159545719,bc,0.93253748,5.59522491,139874,0.19999053,139874,0.93253748,215.8
47,0,9.600207,6262.159545719,6262.159545719,bd,0.94215127,5.65290764,141316,0.19999053,141316,0.94215127,215.8
47,0,9.600207,6262.159545719,6262.159545719,vC,0.81476858,6.51814860,162946,0.19999053,162946,0.81476858,215.8
47,0,9.600207,6262.159545719,6262.159545719,vD,0.83639960,5.01839760,125454,0.19999053,125454,0.83639960,215.8
48,0,9.800202,6262.359540573,6262.359540573,uA,0.81475096,6.51800771,162946,0.19999485,162946,0.81475096,202.4
48,0,9.800202,6262.359540573,6262.359540573,uB,0.82676794,4.96060764,124012,0.19999485,124012,0.82676794,202.4
48,0,9.800202,6262.359540573,6262.359540573,ac,0.93251733,5.59510396,139874,0.19999485,139874,0.93251733,202.4
48,0,9.800202,6262.359540573,6262.359540573,ad,0.95174449,3.80697795,95172,0.19999485,95172,0.95174449,202.4
48,0,9.800202,6262.359540573,6262.359540573,bc,0.93251733,5.59510396,139874,0.19999485,139874,0.93251733,202.4
48,0,9.800202,6262.359540573,6262.359540573,bd,0.94213091,5.65278545,141316,0.19999485,141316,0.94213091,202.4
48,0,9.800202,6262.359540573,6262.359540573,vC,0.81475096,6.51800771,162946,0.19999485,162946,0.81475096,202.4
48,0,9.800202,6262.359540573,6262.359540573,vD,0.84599510,5.07597060,126896,0.19999485,126896,0.84599510,202.4
49,0,10.000196,6262.559534777,6262.559534777,uA,0.81475362,6.51802893,162946,0.19999420,162946,0.81475362,192.8
49,0,10.000196,6262.559534777,6262.559534777,uB,0.83638424,5.01830546,125454,0.19999420,125454,0.83638424,192.8
49,0,10.000196,6262.559534777,6262.559534777,ac,0.94213397,5.65280385,141316,0.19999420,141316,0.94213397,192.8
49,0,10.000196,6262.559534777,6262.559534777,ad,0.95174759,3.80699035,95172,0.19999420,95172,0.95174759,192.8
49,0,10.000196,6262.559534777,6262.559534777,bc,0.93252036,5.59512217,139874,0.19999420,139874,0.93252036,192.8
49,0,10.000196,6262.559534777,6262.559534777,bd,0.94213397,5.65280385,141316,0.19999420,141316,0.94213397,192.8
49,0,10.000196,6262.559534777,6262.559534777,vC,0.81475362,6.51802893,162946,0.19999420,162946,0.81475362,192.8
49,0,10.000196,6262.559534777,6262.559534777,vD,0.84599785,5.07598713,126896,0.19999420,126896,0.84599785,192.8
50,0,10.200198,6262.759536151,6262.759536151,uA,0.81472440,6.51779521,162946,0.20000137,162946,0.81472440,198.1
50,0,10.200198,6262.759536151,6262.759536151,uB,0.83635425,5.01812551,125454,0.20000137,125454,0.83635425,198.1
50,0,10.200198,6262.759536151,6262.759536151,ac,0.93248692,5.59492155,139874,0.20000137,139874,0.93248692,198.1
50,0,10.200198,6262.759536151,6262.759536151,ad,0.93729356,3.74917423,93730,0.20000137,93730,0.93729356,198.1
50,0,10.200198,6262.759536151,6262.759536151,bc,0.93248692,5.59492155,139874,0.20000137,139874,0.93248692,198.1
50,0,10.200198,6262.759536151,6262.759536151,bd,0.94210019,5.65260115,141316,0.20000137,141316,0.94210019,198.1
50,0,10.200198,6262.759536151,6262.759536151,vC,0.81472440,6.51779521,162946,0.20000137,162946,0.81472440,198.1
50,0,10.200198,6262.759536151,6262.759536151,vD,0.84596752,5.07580512,126896,0.20000137,126896,0.84596752,198.1
51,0,10.400209,6262.959547664,6262.959547664,uA,0.81468310,6.51746484,162946,0.20001151,162946,0.81468310,214.3
51,0,10.400209,6262.959547664,6262.959547664,uB,0.83631186,5.01787116,125454,0.20001151,125454,0.83631186,214.3
51,0,10.400209,6262.959547664,6262.959547664,ac,0.94205244,5.65231464,141316,0.20001151,141316,0.94205244,214.3
51,0,10.400209,6262.959547664,6262.959547664,ad,0.95166522,3.80666088,95172,0.20001151,95172,0.95166522,214.3
51,0,10.400209,6262.959547664,6262.959547664,bc,0.93243966,5.59463796,139874,0.20001151,139874,0.93243966,214.3
51,0,10.400209,6262.959547664,6262.959547664,bd,0.94205244,5.65231464,141316,0.20001151,141316,0.94205244,214.3
51,0,10.400209,6262.959547664,6262.959547664,vC,0.80747352,6.45978816,161504,0.20001151,161504,0.80747352,214.3
51,0,10.400209,6262.959547664,6262.959547664,vD,0.84592464,5.07554784,126896,0.20001151,126896,0.84592464,214.3
52,0,10.600175,6263.159513329,6263.159513329,uA,0.80765865,6.46126922,161504,0.19996567,161504,0.80765865,214.1
52,0,10.600175,6263.159513329,6263.159513329,uB,0.82688862,4.96133172,124012,0.19996567,124012,0.82688862,214.1
52,0,10.600175,6263.159513329,6263.159513329,ac,0.93265344,5.59592067,139874,0.19996567,139874,0.93265344,214.1
52,0,10.600175,6263.159513329,6263.159513329,ad,0.95188341,3.80753365,95172,0.19996567,95172,0.95188341,214.1
52,0,10.600175,6263.159513329,6263.159513329,bc,0.93265344,5.59592067,139874,0.19996567,139874,0.93265344,214.1
52,0,10.600175,6263.159513329,6263.159513329,bd,0.94226843,5.65361057,141316,0.19996567,141316,0.94226843,214.1
52,0,10.600175,6263.159513329,6263.159513329,vC,0.81486989,6.51895913,162946,0.19996567,162946,0.81486989,214.1
52,0,10.600175,6263.159513329,6263.159513329,vD,0.83650360,5.01902163,125454,0.19996567,125454,0.83650360,214.1
53,0,10.800210,6263.359548995,6263.359548995,uA,0.81458474,6.51667788,162946,0.20003567,162946,0.81458474,206.3
53,0,10.800210,6263.359548995,6263.359548995,uB,0.83621088,5.01726527,125454,0.20003567,125454,0.83621088,206.3
53,0,10.800210,6263.359548995,6263.359548995,ac,0.93232707,5.59396243,139874,0.20003567,139874,0.93232707,206.3
53,0,10.800210,6263.359548995,6263.359548995,ad,0.95155031,3.80620124,95172,0.20003567,95172,0.95155031,206.3
53,0,10.800210,6263.359548995,6263.359548995,bc,0.93232707,5.59396243,139874,0.20003567,139874,0.93232707,206.3
53,0,10.800210,6263.359548995,6263.359548995,bd,0.94193869,5.65163214,141316,0.20003567,141316,0.94193869,206.3
53,0,10.800210,6263.359548995,6263.359548995,vC,0.81458474,6.51667788,162946,0.20003567,162946,0.81458474,206.3
53,0,10.800210,6263.359548995,6263.359548995,vD,0.84582250,5.07493499,126896,0.20003567,126896,0.84582250,206.3
54,0,11.000201,6263.559539841,6263.559539841,uA,0.81476729,6.51813835,162946,0.19999085,162946,0.81476729,209.2
54,0,11.000201,6263.559539841,6263.559539841,uB,0.83639828,5.01838970,125454,0.19999085,125454,0.83639828,209.2
54,0,11.000201,6263.559539841,6263.559539841,ac,0.94214979,5.65289875,141316,0.19999085,141316,0.94214979,209.2
54,0,11.000201,6263.559539841,6263.559539841,ad,0.93734290,3.74937162,93730,0.19999085,93730,0.93734290,209.2
54,0,11.000201,6263.559539841,6263.559539841,bc,0.93253602,5.59521611,139874,0.19999085,139874,0.93253602,209.2
54,0,11.000201,6263.559539841,6263.559539841,bd,0.94214979,5.65289875,141316,0.19999085,141316,0.94214979,209.2
54,0,11.000201,6263.559539841,6263.559539841,vC,0.81476729,6.51813835,162946,0.19999085,162946,0.81476729,209.2
54,0,11.000201,6263.559539841,6263.559539841,vD,0.84601206,5.07607234,126896,0.19999085,126896,0.84601206,209.2
55,0,11.200253,6263.759591875,6263.759591875,uA,0.81451808,6.51614466,162946,0.20005203,162946,0.81451808,294.8
55,0,11.200253,6263.759591875,6263.759591875,uB,0.83614246,5.01685474,125454,0.20005203,125454,0.83614246,294.8
55,0,11.200253,6263.759591875,6263.759591875,ac,0.93225078,5.59350471,139874,0.20005203,139874,0.93225078,294.8
55,0,11.200253,6263.759591875,6263.759591875,ad,0.95147245,3.80588980,95172,0.20005203,95172,0.95147245,294.8
55,0,11.200253,6263.759591875,6263.759591875,bc,0.93225078,5.59350471,139874,0.20005203,139874,0.93225078,294.8
55,0,11.200253,6263.759591875,6263.759591875,bd,0.94186162,5.65116971,141316,0.20005203,141316,0.94186162,294.8
55,0,11.200253,6263.759591875,6263.759591875,vC,0.80730996,6.45847967,161504,0.20005203,161504,0.80730996,294.8
55,0,11.200253,6263.759591875,6263.759591875,vD,0.84575329,5.07451974,126896,0.20005203,126896,0.84575329,294.8
56,0,11.400195,6263.959533504,6263.959533504,uA,0.81496785,6.51974282,162946,0.19994163,162946,0.81496785,195.4
56,0,11.400195,6263.959533504,6263.959533504,uB,0.82698803,4.96192816,124012,0.19994163,124012,0.82698803,195.4
56,0,11.400195,6263.959533504,6263.959533504,ac,0.94238171,5.65429023,141316,0.19994163,141316,0.94238171,195.4
56,0,11.400195,6263.959533504,6263.959533504,ad,0.95199785,3.80799138,95172,0.19994163,95172,0.95199785,195.4
56,0,11.400195,6263.959533504,6263.959533504,bc,0.92314943,5.53889655,138432,0.19994163,138432,0.92314943,195.4
56,0,11.400195,6263.959533504,6263.959533504,bd,0.94238171,5.65429023,141316,0.19994163,141316,0.94238171,195.4
56,0,11.400195,6263.959533504,6263.959533504,vC,0.81496785,6.51974282,162946,0.19994163,162946,0.81496785,195.4
56,0,11.400195,6263.959533504,6263.959533504,vD,0.84622031,5.07732184,126896,0.19994163,126896,0.84622031,195.4
57,0,11.600213,6264.159551157,6264.159551157,uA,0.80744873,6.45958984,161504,0.20001765,161504,0.80744873,204.4
57,0,11.600213,6264.159551157,6264.159551157,uB,0.83628619,5.01771711,125454,0.20001765,125454,0.83628619,204.4
57,0,11.600213,6264.159551157,6264.159551157,ac,0.93241103,5.59446620,139874,0.20001765,139874,0.93241103,204.4
57,0,11.600213,6264.159551157,6264.159551157,ad,0.93721728,3.74886911,93730,0.20001765,93730,0.93721728,204.4
57,0,11.600213,6264.159551157,6264.159551157,bc,0.93241103,5.59446620,139874,0.20001765,139874,0.93241103,204.4
57,0,11.600213,6264.159551157,6264.159551157,bd,0.94202352,5.65214111,141316,0.20001765,141316,0.94202352,204.4
57,0,11.600213,6264.159551157,6264.159551157,vC,0.81465809,6.51726475,162946,0.20001765,162946,0.81465809,204.4
57,0,11.600213,6264.159551157,6264.159551157,vD,0.83628619,5.01771711,125454,0.20001765,125454,0.83628619,204.4
58,0,11.800191,6264.359529871,6264.359529871,uA,0.81481672,6.51853378,162946,0.19997871,162946,0.81481672,198.5
58,0,11.800191,6264.359529871,6264.359529871,uB,0.83644903,5.01869415,125454,0.19997871,125454,0.83644903,198.5
58,0,11.800191,6264.359529871,6264.359529871,ac,0.94220695,5.65324169,141316,0.19997871,141316,0.94220695,198.5
58,0,11.800191,6264.359529871,6264.359529871,ad,0.95182130,3.80728522,95172,0.19997871,95172,0.95182130,198.5
58,0,11.800191,6264.359529871,6264.359529871,bc,0.93259259,5.59555555,139874,0.19997871,139874,0.93259259,198.5
58,0,11.800191,6264.359529871,6264.359529871,bd,0.94220695,5.65324169,141316,0.19997871,141316,0.94220695,198.5
58,0,11.800191,6264.359529871,6264.359529871,vC,0.81481672,6.51853378,162946,0.19997871,162946,0.81481672,198.5
58,0,11.800191,6264.359529871,6264.359529871,vD,0.84606338,5.07638029,126896,0.19997871,126896,0.84606338,198.5
59,0,12.000217,6264.559555132,6264.559555132,uA,0.81462711,6.51701687,162946,0.20002526,162946,0.81462711,221.7
59,0,12.000217,6264.559555132,6264.559555132,uB,0.83625438,5.01752626,125454,0.20002526,125454,0.83625438,221.7
59,0,12.000217,6264.559555132,6264.559555132,ac,0.93237557,5.59425342,139874,0.20002526,139874,0.93237557,221.7
59,0,12.000217,6264.559555132,6264.559555132,ad,0.95159981,3.80639923,95172,0.20002526,95172,0.95159981,221.7
59,0,12.000217,6264.559555132,6264.559555132,bc,0.93237557,5.59425342,139874,0.20002526,139874,0.93237557,221.7
59,0,12.000217,6264.559555132,6264.559555132,bd,0.94198769,5.65192613,141316,0.20002526,141316,0.94198769,221.7
59,0,12.000217,6264.559555132,6264.559555132,vC,0.81462711,6.51701687,162946,0.20002526,162946,0.81462711,221.7
59,0,12.000217,6264.559555132,6264.559555132,vD,0.84586650,5.07519898,126896,0.20002526,126896,0.84586650,221.7
60,0,12.200215,6264.759553202,6264.759553202,uA,0.81473786,6.51790290,162946,0.19999807,162946,0.81473786,226.7
60,0,12.200215,6264.759553202,6264.759553202,uB,0.82675464,4.96052787,124012,0.19999807,124012,0.82675464,226.7
60,0,12.200215,6264.759553202,6264.759553202,ac,0.94211576,5.65269455,141316,0.19999807,141316,0.94211576,226.7
60,0,12.200215,6264.759553202,6264.759553202,ad,0.93730905,3.74923618,93730,0.19999807,93730,0.93730905,226.7
60,0,12.200215,6264.759553202,6264.759553202,bc,0.93250233,5.59501399,139874,0.19999807,139874,0.93250233,226.7
60,0,12.200215,6264.759553202,6264.759553202,bd,0.94211576,5.65269455,141316,0.19999807,141316,0.94211576,226.7
60,0,12.200215,6264.759553202,6264.759553202,vC,0.80752779,6.46022234,161504,0.19999807,161504,0.80752779,226.7
60,0,12.200215,6264.759553202,6264.759553202,vD,0.84598150,5.07588898,126896,0.19999807,126896,0.84598150,226.7
